Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature425,0.116687433611317,0.971189767735557,0.923312413100452,1
Feature427,0.891225574175267,0.0232297378402021,0.00169533569383182,0.0249746281248992
Feature428,0.354034277565033,0.766587674606621,0.602771537810622,0.320223829846151
Feature429,0.446436438674234,0.376819118796244,0.310203052478393,0.732751784617749
Feature432,3.34013846747805e-07,0.00169491018303135,1.86810845556606e-07,0.0303434063143315
Feature433,1,0.612459520340777,0.398254049351338,0.125481629341544
Feature434,1,0.132009746940856,0.114101280444195,0.092364222830936
Feature435,0.0540804889824287,0.297910655108338,0.526735048521912,0.873045459020007
Feature437,0.549463416467941,0.346338539812277,0.50630964013541,1
Feature439,0.614187167783115,0.413166298395183,0.0481656193965597,0.188661928554828
Feature440,0.832294522655361,0.159162501110132,0.0212149403635438,0.399248528981306
Feature441,0.343243119575221,0.0272334050400122,4.76583735082231e-05,2.11748253029498e-05
Feature445,0.122423896295384,0.00473966878705972,1.99819086588171e-07,1.89809235136673e-05
Feature447,1,0.418141175634963,0.526175014227789,0.163461487527924
Feature448,0.769603423241179,0.975859175523571,0.828874584981604,0.559062225119093
Feature454,0.205396892897858,0.204998199983778,0.0591343018915652,0.531917773493094
Feature455,0.881390888627011,0.940282268220122,0.0848449765915545,0.040456296684084
Feature458,0.0617849613399529,0.452091201401862,0.00157269495112233,0.0204039883997385
Feature460,0.219985248980102,0.777132945865093,0.698058049188215,0.32532766330302
Feature464,0.274197093393556,0.881001974583864,1,0.514953393083259
Feature465,0.386367470944689,1,0.890145040306619,0.360632799167
Feature471,1,0.835283030444654,0.0401687295074634,0.164498606863847
Feature472,0.710695597659678,0.631279919734961,0.114955251111062,0.794181690773383
