Feature,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2
Feature971,-2.18218112074872,0.954042064462233,0.750429208197683,0.416487806908841
Feature972,-0.855184389298165,-4.62993627773392,-4.44088072640026,-1.45993829267017
Feature983,0.0331394320352718,1.05229998054428,0.00592052392146735,-0.291100212614171
Feature984,-0.691375120379676,-0.359706368969977,0.621131555694245,-0.129519451812783
Feature986,2.87300654647079,2.78686353956311,2.61722236982841,3.56774825582673
Feature991,-0.367211445302383,-1.40701215176349,-1.15999965783176,-1.20135272456842
Feature1000,-1.11748017432014,0.96203946255658,0.668879212019386,-0.0430095437867741
Feature1005,0.0262251972878663,-0.119238787905165,-0.095643291615297,-0.43138710128473
Feature1008,-0.939278921463593,-0.703208522273701,0.28052320189319,-0.365603103316367
Feature1013,-0.712349224896989,0.362941755295011,0.368218708151662,-0.240693874529113
Feature1018,-5.20367119589374,-1.64612789130612,-10.4605422568185,-1.44603131880598
Feature1022,0.33357748188311,0.106207399197592,0.118937169937921,-0.263820591275888
Feature1029,-0.00636678732826909,-0.562376101217496,0.331204047025306,0.319413266362026
Feature1038,-0.15174996862799,-0.346158695294824,-0.385463859830254,0.591542174935763
Feature1046,-4.54644437155147,4.86523491669804,3.38211477314939,3.27078661932667
Feature1074,2.67077053601212,3.22896151208375,2.42752196785297,2.41023751620612
Feature1085,-0.175483890007603,-1.06773216211958,3.29776626645071,2.38347767820489
Feature1086,-1.99136006145268,3.41871774276774,5.07590763625661,-4.92687300465852
Feature1087,-1.93855508587841,-14.23366327849,-12.6265184090897,-75.8100159598616
Feature1094,1.67232072765484,2.33416206401153,2.91482992973856,2.92888657154579
Feature1097,3.06939225921232,-0.427230568774574,1.07017480729141,-0.903901180668306
Feature1105,0.285258843268412,-2.4906621711392,-1.90349437447327,-2.59816784844758
Feature1120,-0.873932807546007,-0.133117213145178,-1.77458777592281,-4.10636992274641
Feature1123,0.759122018914674,1.39900569537451,1.62472128323634,1.04341055223395
Feature1124,1.60216419018687,2.50408005703275,2.46419996088763,2.75667740105046
Feature1139,0.120532686289435,0.343435246637434,0.829760100880888,0.942208736743907
Feature1140,-0.796433722427608,-0.454889129770315,-0.402287091252121,-0.235371690771787
Feature1143,-0.764854537826901,-0.255563999087022,-0.357282072944896,-0.526163598482112
Feature1153,-0.646711181140615,-5.75404091723841,-9.11364884707028,-3.04824028523452
Feature1170,-1.98249033539128,-0.0637765627020338,-0.154794522989633,-0.0226851806239053
Feature1172,-0.459653759467075,-0.26904799884394,-0.0407769540407806,0.275526138741152
Feature1178,-0.382024997396094,0.979675242496087,0.915325198649999,1.08307143793193
Feature1179,-2.05003294390426,0.0333767982434994,0.257571157924517,-0.0823195784048976
Feature1182,-0.217245282604245,0.602347634102791,0.890113901067407,1.11407095878965
Feature1199,-0.849175338415594,-1.81339381849735,-1.13396966067254,-1.17382433418001
Feature1201,0.669238095598517,0.157402038330508,0.122804950427059,0.846533455630923
Feature1203,-0.383827678499578,-0.38357894740613,-0.0649074675219458,-0.0176310079709894
Feature1209,-0.946319707465473,-0.631863212615893,-0.271512351762986,-0.136621964825271
Feature1231,-0.970203435448935,-0.715100673570042,-1.18769220694727,-0.747019953127037
Feature1236,-0.211137314189442,0.238907225913165,0.328871963565926,0.8395398201248
Feature1242,5.11222861815729,1.43161423240511,-0.860674541519088,-6.09377535254442
Feature1245,3.93865772202544,3.48358341969273,3.30673059990708,4.41091922701012
Feature1254,-5.30785401599511,-3.46742651944423,-1.27728169917002,0.794699947484545
Feature1258,2.36303938273398,3.97732272115549,3.01229064330551,2.68129681058876
Feature1266,-0.229192168256255,0.209497485023522,1.07524794104294,0.90559003454285
Feature1267,-0.508286394371712,-0.661147534134487,-0.418357773289045,-0.303382742023021
Feature1270,-0.70547017634898,-3.94426019713336,-3.20698962247415,-5.71164118747391
Feature1271,-0.787479598549454,-4.16001472619027,-0.544508699585517,-0.0955078220906477
Feature1278,-1.12473462297622,1.09797784629807,0.0503563362988195,0.910295382686175
Feature1282,-1.31293696111475,-4.66462631881405,-7.19871102246302,-10.5550754393945
Feature1296,-0.468574206491307,-0.460709553875617,-0.348258797674205,-0.107632934881458
Feature1299,-1.45782734680209,-3.48123817491181,-1.86488326613756,-1.6356286592225
Feature1308,-1.67613749205398,-1.53445546638483,1.87093445486006,1.06209167851587
Feature1314,-0.0423316592749954,-6.95312852186477,-6.12588870777744,-6.56724170677322
Feature1318,-0.0739856790961099,0.207388741681546,0.523237380213569,0.803746941877849
Feature1341,-0.820732277784711,-0.419073601363467,-0.748461868030831,-0.469988356416408
Feature1342,-0.42023596918112,0.516731681407201,-2.15295079043508,-0.770711200150638
Feature1343,0.18082339135274,1.24588299728174,1.2720461748347,1.76567978379054
Feature1344,0.476685900327524,1.512320781274,1.80983015892738,1.68062243103681
Feature1349,-1.29213017985985,0.578835039484566,0.0167833684604198,0.179284716004196
Feature1352,0.411961476602835,0.13518935479346,0.890812629886744,1.10285869395664
Feature1357,-0.712278007390077,-2.02857351210891,-1.90414953168147,-0.989464160356069
Feature1360,-0.677908934009751,-0.696807481559706,-0.625298066656143,-0.682517061936342
Feature1362,-0.662639019862043,-0.607741378020858,-1.24797371165414,-0.219729582689009
Feature1365,-0.716821261354888,-5.10634398939006,-4.93725894715379,-4.9636528313905
Feature1366,1.38298398595673,2.55554427437611,1.21878872649759,-0.429482783685206
Feature1370,0.323905012184563,0.247684761445944,0.120619349297081,-0.203705751326722
Feature1386,0.709717925266744,-0.196049738606715,-0.20689012018828,0.0481836070455794
Feature1387,-0.488384930275398,0.214287575337441,0.175972259274821,0.630631951886854
Feature1388,0.0442967335891315,0.261840563204475,0.440980310566832,1.17730444141359
Feature1403,-0.508791593741191,-0.625588602992323,0.908428149269701,-0.090948573823749
Feature1406,-1.42035673044753,0.868705331030081,0.620669478382871,0.617471267736449
Feature1410,0.39957852469267,1.25389221904712,1.51956998937963,1.54195856375161
Feature1411,-0.138923502594358,2.47305528289366,2.11122041970548,2.56374067030149
Feature1433,-0.418655229161808,0.227430414602686,0.488779045446059,0.264827558290196
Feature1434,0.238252094615267,1.0506608913398,1.39931908696239,1.45657984857375
Feature1458,-0.517258203967051,-0.792447056314644,-0.841264234374145,0.12005650232301
Feature1459,0.113059288897003,0.671582703377513,0.715082483790999,0.901534431318517
Feature1460,-0.885991580388241,-1.66387742490288,-3.68939985609124,-1.64976476675486
Feature1463,2.43696451687504,2.13985177956343,3.29957477544829,4.11888332916678
Feature1464,0.973581263451149,-0.0643423510560059,0.565804317977803,1.04539771696574
Feature1466,-0.939953235111336,-2.07344426891779,-1.95080838127453,-1.86776305792342
Feature1467,0.412781803447261,0.442868005194887,0.267793750020299,0.789215250323653
Feature1470,-0.342693615108967,-0.745381580654638,-0.184456274375283,0.46772750396462
Feature1487,-0.830050947492089,-1.94411098671409,-1.89799372810438,-10.4326434469307
Feature1493,0.189604202550528,0.753652960214011,0.983924780532871,1.37825260013365
Feature1494,3.04829043655233,2.90757317186067,3.22165514795002,4.02473006159238
Feature1495,-0.458668713983106,-0.481322868217207,-0.854633616092235,-0.888466124599466
Feature1497,0.376045888533807,0.910832186876208,0.960650838452888,1.35442727115911
Feature1499,0.687741862689298,0.834290382722969,1.22227962538066,1.79761057170869
Feature1503,-0.440953097856685,-2.6957977279909,-1.16186201917558,-1.32782433421473
Feature1504,-0.12451885375026,0.189782336094885,-0.852715281849695,-0.200717133466359
Feature1510,-1.08356041551766,-3.80666955835012,-1.15681514756652,-6.63022353970376
Feature1511,-0.212300730978396,2.67540980995148,-0.359495529266956,0.105952464108419
Feature1512,3.63810571416195,4.43213556772481,4.76292760665841,5.65196011851973
Feature1527,-0.180068124955704,-1.76194612544162,-1.88320699775014,-4.20225708209287
Feature1528,-0.507992193869522,-0.261008366851891,-0.276659226091346,-0.311916823774152
Feature1530,-0.164955178188646,0.582968174285486,0.32518421272216,1.15836665124232
Feature1531,-1.02788354959063,-0.792547651628032,-0.214984213512408,-0.328917783494361
Feature1533,0.192252065622917,0.717155516305855,0.801833506267794,0.890778699469119
