Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature813,0.538809625870781,0.705692441050566,0.763919941393267,0.0235975987497252
Feature814,0.00771547626826433,0.714179485838703,0.0351901669713833,0.00233701980461541
Feature823,0.174831717504636,0.821036063763707,0.2076541161962,0.170414490239824
Feature824,0.477629454120662,0.817934717874539,0.53640415202541,0.33691748864095
Feature826,0.00389351193275672,0.263971733048927,0.000360232652183625,0.167506786174734
Feature827,0.867255961894287,0.0211874915232419,0.00113840290098733,0.0380507268507628
Feature835,0.209286646804124,0.345016696639545,0.010322246383141,1
Feature836,0.814620707387841,0.576624418178088,0.522409810366967,0.0854382780629692
Feature839,0.0223439624067894,0.0242750753628391,0.000926884829929881,0.0883936976134219
Feature840,0.96125482599396,0.320606814926324,0.206244552360184,0.689268963981964
Feature841,0.438359504390964,0.833498192653551,0.764125222213922,0.394540202743543
Feature849,1,0.838909632696682,0.0297367355059453,0.0403581006198354
Feature852,0.39883005143963,0.0176807985862176,0.00605606878650142,0.0406961643754975
Feature853,0.470702512879426,0.569925776464971,0.646835026622125,0.231751213913718
Feature856,1,0.187637361503324,0.0140141276042458,0.485409836004512
Feature859,0.477629454120662,0.177738294109093,0.821568209657383,0.0316500524526701
Feature872,0.867255961894287,0.26814886991852,4.16197727077477e-06,0.000404811369265479
Feature873,0.000654150715058939,0.142309024078248,0.10787877055988,0.345520482091106
Feature877,0.174831717504636,0.489522946249644,7.30716075516865e-05,0.0130151472382234
Feature878,0.478917617605905,0.445912567893692,0.399117094815171,0.114844077471993
Feature879,0.385866570662749,0.310053391723078,0.173380031549138,0.699474025355523
Feature880,0.419327634105971,0.303071481937645,0.846462543415464,0.720437206392288
Feature882,0.242371033859746,0.425851673877823,0.0043943932124728,0.00684395044292762
Feature883,0.788721819159946,1,0.514087987101362,0.102131426677121
Feature884,0.256114487881204,0.552615742425538,0.0233859531985141,0.474383720059954
Feature890,0.366077919368623,0.981757087429868,0.514087987101362,0.472256574460389
Feature893,0.544949737183402,0.495973401737176,0.681761849340936,0.339834952795967
Feature894,0.412268005213965,0.0270557502861966,0.00154444481078002,0.181060053699935
Feature895,0.248108982596392,0.559448862033831,0.864821514506961,0.708273507939609
Feature896,0.0343452886628937,0.605520991925333,0.922045771847183,0.115405016204522
Feature899,0.448570262737432,0.64960555773448,0.115729681913141,0.181060053699935
Feature900,0.00598182300086889,0.856030462054696,0.681761849340936,0.507481310537906
Feature901,0.577618148972052,0.0596076896519229,0.00413656329049706,0.0452261014968549
Feature907,0.0290261024158873,0.810786505049051,0.223811615356118,0.0142577322441563
Feature912,0.190971762830581,0.255859855573539,0.295709132200476,0.426161135809843
Feature914,0.320347793875488,0.747530704401448,0.566013872596504,0.322224810180043
Feature918,0.0388079886769617,0.000527919279120289,1.62228473366e-07,0.000119771639162991
Feature919,0.0102606554521608,0.0723468847450146,0.139433722063768,0.0669763981819898
Feature922,1,0.265015535714246,0.836411614038103,0.0492586986032543
Feature923,0.000205952279265597,0.492545099695261,0.0021159257623241,0.0358096344757773
Feature929,0.41778531237781,0.8558144715893,0.826959946531262,0.518243827626972
Feature931,1,1,0.0027038585314189,0.0120088805279998
Feature932,1,0.364130353387068,0.000751548263495698,0.427767717382496
Feature933,0.00243054185181101,0.0546439893258881,0.150189449131762,0.00233701980461541
Feature936,1,1,0.0104800285505902,0.0448862886857297
Feature937,0.00856358999463059,0.989857608934538,0.839798575483252,0.345520482091106
Feature939,0.833344544859039,0.779881878921994,0.0256457509235949,0.0276437876674142
Feature940,0.242371033859746,0.711308461261798,0.282136435400682,0.00968528728295058
Feature945,1,0.316912608632756,0.158397801629405,0.00762927243966932
Feature946,0.0731378104788413,0.167584250839448,0.10916962463614,0.0995031495120701
Feature948,0.741779673649534,0.287099086356553,0.516615523331358,0.123051144265929
Feature950,1,1,0.00588881768082408,0.0977540408970631
Feature956,0.589624673062939,0.239086722732195,0.164907052006425,0.14827480648948
Feature957,0.269023743659775,0.693876930722196,0.012501349511655,0.688141784148466
Feature958,0.256114487881204,0.316912608632756,5.80305123923066e-06,0.120121601880993
Feature959,0.83263115404497,1,0.493323390180169,1
Feature961,0.346621869316795,0.779881878921994,0.20928450403809,0.183723642349848
Feature970,0.346084865410109,0.787399165125986,0.8479974393295,0.991241613259588
Feature971,0.504617346167687,0.34116655634608,0.269925304208627,0.0610569670204378
Feature972,1,0.162031198895211,0.922045771847183,0.192101863165621
Feature973,0.00334258646238343,0.0472223179681378,3.36784520756831e-06,0.0029317299216096
Feature974,0.938509866349482,0.162031198895211,0.104843737625515,0.372582045131466
Feature976,1,0.221655135791919,0.0120551589519412,0.00195821883418637
Feature979,0.415880664575388,1,0.897716444403904,0.325518528301969
Feature992,0.0224647283396101,0.728924418045506,8.3187363121865e-05,0.00121824210628543
Feature994,0.902344263988526,0.447679217272821,0.710386019609008,0.0928159421245382
Feature997,0.17772240998814,0.403073129292375,0.234998457998274,0.996389554212787
Feature1001,0.0154759400141361,0.326180073753732,0.210617090084491,0.11526301370826
Feature1010,0.0146601348801864,1,1,1
Feature1011,0.376817940840759,0.97759394324808,0.00103514461464803,0.0366462253320526
Feature1012,0.00853676857627848,0.935490230556638,0.0455251931351954,1
Feature1014,0.80210716609982,0.483377193789482,0.660795257799128,0.844389115764039
Feature1020,0.557132808551212,0.201276245882025,0.792142900160042,0.00911809032334665
Feature1022,0.557132808551212,0.159050735633996,0.010251284771751,0.0405261879426935
Feature1023,0.658964252141241,0.112930774682478,0.00340833215699437,0.0679974938310195
Feature1028,0.0295250103853863,0.920650448547357,0.3092189055666,0.0269548355811743
Feature1031,1,0.281494771500714,0.840376521479365,0.0358096344757773
Feature1037,0.957943412804802,0.344309056336643,0.287043878518536,0.249370113996441
Feature1039,0.468638070847107,0.842714029699249,0.853348356060035,0.342685597996261
Feature1040,0.286514382967571,0.156861341728174,0.0122869995510577,0.0492586986032543
Feature1041,0.813766246475844,0.308102383841144,0.650547589295201,0.0610569670204378
Feature1042,0.872146942623465,0.0745461369304081,0.00148252077392654,0.0804590458634927
Feature1043,0.992715638822683,0.201276245882025,0.573466436514943,0.489636777680634
Feature1044,0.321153310049029,0.298009438686115,0.00117956273342992,0.000438664117584462
Feature1045,0.494987652144703,0.46858296820812,0.0114085178928208,0.0144448140936311
Feature1046,0.0809691240704055,0.07469435218512,0.000977922897712041,0.00230310984528277
Feature1047,0.867129600288192,0.000449085579327857,0.317226384718917,0.00727370160258167
Feature1048,0.468638070847107,0.10075235539493,0.0572248869461558,0.0542734657838375
Feature1050,0.467977952832413,0.0142369118328682,1,1
