ASV_ID,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2,DA_symrk,DA_ccamk,DA_nsp1,DA_nsp2,Kingdom,Phylum,Class,Order,Family,Genus,Hv_WT_HvSC_only_endo_1,Hv_WT_HvSC_only_endo_2,Hv_WT_HvSC_only_endo_3,Hv_WT_HvSC_only_endo_4,Hv_WT_HvSC_only_endo_5,Hv_symrk_HvSC_only_endo_1,Hv_symrk_HvSC_only_endo_2,Hv_symrk_HvSC_only_endo_3,Hv_symrk_HvSC_only_endo_4,Hv_symrk_HvSC_only_endo_5,Hv_symrk_HvSC_only_endo_6,Hv_ccamk_HvSC_only_endo_1,Hv_ccamk_HvSC_only_endo_2,Hv_ccamk_HvSC_only_endo_3,Hv_ccamk_HvSC_only_endo_4,Hv_ccamk_HvSC_only_endo_5,Hv_ccamk_HvSC_only_endo_6,Hv_nsp1_HvSC_only_endo_1,Hv_nsp1_HvSC_only_endo_2,Hv_nsp1_HvSC_only_endo_3,Hv_nsp1_HvSC_only_endo_4,Hv_nsp1_HvSC_only_endo_5,Hv_nsp1_HvSC_only_endo_6,Hv_nsp2_HvSC_only_endo_1,Hv_nsp2_HvSC_only_endo_2,Hv_nsp2_HvSC_only_endo_3,Hv_nsp2_HvSC_only_endo_4,Hv_nsp2_HvSC_only_endo_5,Hv_nsp2_HvSC_only_endo_6
P4_H7,,,,,,,,,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_A1,-0.0810594296402906,0.799931355723018,0.270322299230573,0.10177147938381,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,0.122372883512876,0.237403861246272,0.276586895316099,0.256002149021188,0.359772062220853,0.232870944349575,0.18182212487259,0.206076684352788,0.417559339048198,0.156270644020024,0.219414410859443,0.524102823714704,0.488453057908785,0.273205809928268,0.349495998033163,0.505725584271979,0.394038287828899,0.234299573237564,0.366575160136428,0.276850816372176,0.289411266412537,0.278920796124438,0.280718675698713,0.122385952528016,0.362825520833333,0.223404447495348,0.334350186173792,0.321034444320589,0.250984893135217
P5_A10,-0.420143925283802,-1.27169761584188,-0.805394160650027,-0.139843525954241,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,0.0203170037987007,0.0156961230576048,0.0219797798822626,0.00503676840938854,0.00985676882796858,0.00762590937799715,0.00776387412981718,0.0130393432776054,0.0119932900976106,0.0072226544723205,0.0116328624417962,0.0143576330295871,0.00907508413601021,0.00479997144998394,0.00314147567405141,0.00614727214798433,0.00186485620210379,0.0210116368554838,0.0149571583062973,0.00433907403265489,0.00537907666243117,0.00570536391758595,0.00374590641963124,0.01220624136004,0.0118815104166667,0.00735227703813429,0.00995917634919923,0.0138780514992754,0.0169370599001148
P5_A4,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,3.18149135588799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_A5,0.846543398266217,-0.262522491816857,-0.411923948385132,0.799335489251658,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Boseaceae,Bosea,0,0.000255061999686078,0,0,0.000205349350582679,0.00035088540082809,0,0.000488036840524577,0.000224543977598436,0.000308284032355143,0,0.000126560917988525,0.000232099338516885,0,0,0,0,0,0.000249563264287497,0,0,0,0,0,0,0.000523872319670502,0,0.000473748745959202,0.000620405124546329
P5_A6,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_B10,0.431101143330476,1.70943572342809,2.41528343064216,1.36670857408297,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0.00131713742133763,0,0,0,0,0.000947390582235842,0,0.00083842226449094,0.000250960916139429,0,0,0.00116717291033862,0.000974817221770918,0.002016344884194,0.000874149752779523,0.000318608617426017,0,0.00226207411207761,0.00148074203477248,0,0.000592969080897925,0.00172182338177786,0.00352160064600063,0.00270596194005706,0,0.00151742327076973,0.0023776412004845,0,0
P5_B3=P4_C1,,,,,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.00332783995825883,0.00500313922461152,0.00041592014333248,0,0,0.00178951554422326,0.00136626835245386,0.00176444088497347,0.0049267590378951,0.00384621030843083,0.0033146555125878,0.000464056699291259,0.00078913775095741,0.00811891081688733,0.00723905264020543,0.00346721142493019,0.00338005186631312,0.00198222989202677,0.00259545794858997,0.00261686423618877,0.0084286319356205,0.00249518473122045,0.00222062715894307,0.00541192388011412,0.000944010416666667,0.00146322958252796,0.0019738908079494,0.00209006799687883,0.00102366845550144
P5_C1,-1.05449860932653,-2.99504622138347,-1.98392464002661,-0.52542341603083,0,-1,-1,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,0.000559942478636286,0.0010006278449223,0.00102380342974149,0.000503676840938854,0.00143744545407875,0.000654986081545767,0.00034698878792479,0.0005380919010912,0.000158501631245955,0.000675288832777933,0.00033146555125878,0.00015468556643042,0.000348149007775328,0.00014275008029692,0,0,0,0.000116601758354516,0.000299475917144996,0.00031312905390293,0.000564732457998024,0.000131325512169497,0.000112152886815307,0.00026471366804906,0.00048828125,0.00187871452571491,0.000717778475617962,0.000557351465834355,0.000403263330955114
P5_C4,,,,,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_C5,1.63343955841513,-0.0908633117812548,-0.657865742553414,2.28860598523449,0,0,0,1,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Cellulomonas,0.000241793343047487,0.000588604614660179,0.000319938571794216,0.000402941472751083,0,0.000795340241877003,0.000433735984905988,0.000875963559915908,0.000700048871336301,0.000910171905048518,0.00119958961407939,0.000449994375070312,0.00062666821399559,0.000196281360408265,0.000218537438194881,0,0.000262245403420846,0,0.00081523999667249,0.000111831804965332,0.000310602851898913,0.000189692406467052,0,0.000323538927615518,0.00185546875,0.00139097133153892,0.000762639630344085,0.00445881172667484,0.00124081024909266
P5_D10,-1.05948993855212,-1.04863360877468,-1.03967319338182,-0.381731571432433,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,6.99928098295357e-05,0.00019620153822006,0.000191963143076529,0,0.000154012012937009,9.35694402208239e-05,0,8.75963559915907e-05,0,7.34009600845579e-05,0,0.000126560917988525,6.96298015550656e-05,7.13750401484601e-05,0,0,0,0,9.98253057149988e-05,0,0,5.83668942975544e-05,0.000112152886815307,0,0,9.03228137362935e-05,8.97223094522453e-05,0.000167205439750307,0.000217141793591215
P5_D12,-0.226422236076754,-0.966626460992861,-1.01474748802426,-0.48211295571762,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,0.000101807723388416,0.00019620153822006,0.000287944714614794,0,0,0.00011696180027603,0,0.000112623886274902,7.92508156229775e-05,8.80811521014695e-05,9.47044432167943e-05,0,0.00016246953696182,0,0,0,0,0,0.000133100407619998,0,0,0,0,0,0,0.00014451650197807,0,0.000334410879500613,0
P5_D2,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0,0,0,0,0,0,7.50825908499349e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_D4=P4_F1,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.000114533688811968,0.000215821692042066,0.000191963143076529,0,0.000410698701165358,0,0,0,5.2833877081985e-05,0,0,0,0.000185679470813508,0.000124906320259805,0,0,0,0,0,0.000201297248937598,0.000169419737399407,0,0,5.88252595664578e-05,0,0.000343226692197915,0.000358889237808981,0,0
P5_E7,-0.52807729740761,1.19769936881075,0.68734436687328,0.501118737803212,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0.000534490547789182,0.000725945691414221,0.000383926286153059,0.00302206104563312,0,0.000584809001380149,0,0.000350385423966363,0,0.000748689792862491,0.00112066924473207,0.000590617617279784,0.00078913775095741,0.00239106384497341,0.00382440516841041,0.00104953426916806,0.0015443340423672,0.00065296984678529,0.000582314283337493,0.00158801163050772,0.000649442326697727,0.00109437926807915,0.00192902965322327,0.00126474308067884,0,0.000957421825604711,0.00161500157014042,0.000780292052168097,0.00142693178645656
P5_F3,,,,,,,,,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Kitasatospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
