feature	LjRoot221	LjRoot149	G37_LjNodule209	LjRoot228	LjRoot223	G21_LjRoot111	G3_LjRoot129	LjRoot196	G8_LjRoot126	LjRoot259	G32_LjRoot291	G11_LjRoot25	G16_LjRoot125	LjRoot17	LjRoot82	G2_LjRoot102	G20_LjRoot162	LjRoot183	G1_LjRoot134	LjRoot71	LjRoot289	LjRoot3	G4_LjRoot26	LjRoot18	G6_LjRoot130	G17_LjRoot232	LjRoot227	LjRoot219	LjRoot243	LjRoot122	G12_LjRoot70	G29_LjRoot226	LjRoot237	G22_LjRoot238	LjRoot10	G7_LjRoot117	LjRoot229	LjRoot11	G36_LjRoot142	G5_LjRoot105	G14_LjRoot22	LjRoot285	LjRoot240	LjRoot248	LjRoot89	LjRoot1	G35_LjRoot145	G30_LjRoot2	LjRoot277	LjRoot152	G33_LjRoot104	G27_LjRoot78	LjRoot30	LjRoot296	G24_LjRoot12	LjRoot295	LjRoot257	G9_LjRoot131	LjRoot258	G15_LjRoot29	LjRoot244	LjRoot230	LjRoot8	LjRoot220	G34_LjRoot233	LjRoot58	LjRoot80	LjRoot247	LjRoot261	LjRoot28	G31_LjRoot101	G25_LjRoot27	LjRoot288	LjRoot100
Lj_ccamk_LjSC_3_rhizo	0.15695142178681	0.149457656647137	0.00150352612674964	0	0.00190923952603129	0.0357505101249359	0.0698781666527451	0.060594489457418	0.030022791546842	0.0236507046287126	0.0211209622567211	0.00624082670071477	0.0430175530708925	0.0569550016109208	0.0291517010130902	0.0453802369843562	0.019128193501426	0.0245217951624644	0.0103934226698328	0.0494970347123611	0.00663460735295872	0.012266863954751	0.0107633378280014	0.00208823073159672	0.00726704294595659	0.00701645525816498	0.00151545887378733	0.00449864563321122	0.00278033005978306	0.0501533357994344	0.00727897569299428	0.00346049664093171	0.00514301397324678	0.00484469529730439	0.00637208691812942	0.0021359617197475	0.00171831557342816	0.00152739162082503	0.00247007863680298	0.00461797310358818	0.000560839110771691	0.00128873668007112	0.000835292292638688	0.000918821521902557	0.0018734412849182	0.00143192964452347	0.0018734412849182	0.00162285359712659	0.00108587998043029	0.000823359545600993	0.00116940920969416	0.000954619763015644	0.000656301087073255	0.000715964822261733	0.000775628557450211	0.000954619763015644	0.00116940920969416	0	0	0.000178991205565433	0.000310251422980084	0	0.000310251422980084	0.000131260217414651	0	0	0.000357982411130866	0	0	0.000119327470376955	0.000202856699640824	0	0	0
Lj_ccamk_LjSC_4_rhizo	0.166580720572057	0.107226347634763	0.000636001100110011	0	0.000928217821782178	0.037145902090209	0.0665566556655666	0.0113105060506051	0.0294623212321232	0.0088008800880088	0.0138373212321232	0.00441762926292629	0.0853788503850385	0.11509900990099	0.0284309680968097	0.0386069856985699	0.0175158140814081	0.0379709845984598	0.00986661166116612	0.0468062431243124	0.0085774202420242	0.0198707370737074	0.01689700220022	0.00115167766776678	0.0048301705170517	0.00431449394939494	0.00120324532453245	0.00534584708470847	0.00183924642464246	0.0410994224422442	0	0.00598184818481848	0.00529427942794279	0.00410822332233223	0.00771795929592959	0.00510519801980198	0.001753300330033	0.00407384488448845	0.00300811331133113	0.00885244774477448	0.000618811881188119	0	0.00111729922992299	0.000360973597359736	0.00446919691969197	0.00094540704070407	0.00259557205720572	0.000842271727172717	0.000739136413641364	0.00245805830583058	0.000515676567656766	0.000532865786578658	0.000464108910891089	0.000756325632563256	0.00113448844884488	0.000326595159515952	0.00130638063806381	0.00130638063806381	0	0	0.000343784378437844	0	0.000240649064906491	0	0	0	0.000240649064906491	0	0.00015470297029703	0.000584433443344334	0.000343784378437844	0	0	0
Lj_nsp1_LjSC_1_rhizo	0.134858701416774	0.098814304113948	0.00102280475793621	0.00128797636184559	0.0353435866353512	0.0641336464883703	0.0369156754299568	0.0929805288279415	0.0343397227062656	0.0386582316842185	0.0277861959239336	0.0423138116523979	0.02288052125161	0.0389612849458292	0.0352488824910978	0.0302674445033715	0.0411205394348057	0.0230320478824153	0.0159292370634139	0.0118758996893704	0.0272369118872642	0.0104174558678688	0.0091863019925752	0.0105311008409728	0.00791726645958027	0.0136942192590348	0.00621259186301993	0.00594742025911054	0.00293582847185393	0.00922418365027654	0.0109477990756876	0.00306841427380862	0.00369346162588075	0.00340934919312069	0.00272747935449655	0.00933782862338056	0.00164785211000833	0.00267065686794454	0.00217819531782711	0.00397757405864081	0.00143950299265096	0.00157208879460565	0.00149632547920297	0.000568224865520115	0.000303053261610728	0.00164785211000833	0.00104174558678688	0.00200772785817107	0.00181831956966437	0.00310629593150996	0.000587165694370786	0.00187514205621638	0.00117433138874157	0.000984923100234866	0.000947041442533525	0.000208349117357376	0	0	0	0.000909159784832184	0.000189408288506705	0.00125009470414425	0.00075763315402682	0	0.000416698234714751	0	0.000246230775058717	0.000321994090461399	0.000170467459656035	0	0.000227289946208046	0	0	0
Lj_nsp1_LjSC_2_rhizo	0.145949111732934	0.110353354591007	0.00149671373722913	0	0.0396824363896662	0.0442376521116679	0.0549879612155919	0.0689659660311056	0.0419860740547927	0.0341120583067612	0.029986334352834	0.0402030324721806	0.0252228801978265	0.0417908505238498	0.033096895945858	0.0379254246111798	0.0278909351207132	0.0247803735276892	0.0251187609813236	0.0162425977744517	0.0183510119086354	0.00948786360382638	0.0138869005010737	0.00943580399557493	0.00911043144400338	0.0077698965315286	0.00426888787661873	0.00482852866532179	0.00288930825795536	0.0112318604802499	0.0130929914752391	0.00438602199518449	0.00325372551571549	0.00406064944361294	0.00283724864970391	0.00639031691286523	0.00199128001561788	0.00210841413418364	0.00203032472180647	0.00650745103143099	0.00123641569597189	0	0.00131450510834906	0.000689789809331685	0.000247283139194378	0.00100214745884037	0.00124943059803475	0.00126244550009761	0.00121038589184616	0.000871998438211752	0.000481551376325893	0.00114531138153185	0.000963102752651786	0.00111928157740613	0.000403461963948721	0.000286327845382964	0.00098913255677751	0	0	0.000689789809331685	0.000221253335068654	0.00104119216502896	0.000273312943320102	0.000286327845382964	0.000286327845382964	0	0.00019522353094293	0.000338387453634411	0	0	0	0.000143163922691482	0	0.000104119216502896
Lj_nsp1_LjSC_3_rhizo	0.10741508032678	0.132783489035688	0.00119219794394715	0	0.0471406793573858	0.0444435758120627	0.0505804635891021	0.047941992729547	0.0370558574053082	0.063049681429074	0.0312903099714654	0.0634014775436813	0.0207364265332447	0.0260329124809444	0.0444435758120627	0.032775671344252	0.0312512215142868	0.0266192393386233	0.0285736621975531	0.00859946057929094	0.0269124027674628	0.0102998084665598	0.00783723566430833	0.0118438025251143	0.0108861353242388	0.00662549349177188	0.00777860297854044	0.00531603017628894	0.00306844388851972	0.00897080092248759	0.00582418011961068	0.00359613806043075	0.00383066880350233	0.00304889965993042	0.0024039401164836	0.00635187429152171	0.00214986514482273	0.0024430285736622	0.00287300160262674	0.00328343040300199	0.00232576320212641	0.00201305554469765	0.00127037485830434	0.00101629988664347	0.000312707657428761	0.000801313372161201	0	0.000938122972286284	0.0016221709729117	0.00134855177266153	0	0.00105538834382207	0.000938122972286284	0.000977211429464879	0.000410428800375249	0.000214986514482273	0	0	0	0.00117265371535785	0.000390884571785952	0.000508149943321737	0.000586326857678927	0.000371340343196654	0	0	0.000117265371535785	0.000390884571785952	0.000429973028964547	0	0	0.000117265371535785	0	0
Lj_nsp1_LjSC_4_rhizo	0.137572582937426	0.139684086571649	0.00121817517358996	0	0.0259065253583465	0.053640313477078	0.0326877004913307	0.0577008973890445	0.0455597514922646	0.0491330653347951	0.0341089048605189	0.0484021602306412	0.0203029195598327	0.0274089414057741	0.0288301457749624	0.0389816055548788	0.0380476712551265	0.0192877735818411	0.0279774231534495	0.0135217444268486	0.0255816786453892	0.0124659926097373	0.0129126568400536	0.0113290291143866	0.0107199415275917	0.00588784667235148	0.00519754740731717	0.00812116782393308	0.00584724083323182	0.00913631380192472	0.0044666423031632	0.00337028464693223	0.0043448247858042	0.00479148901612052	0.00454785398140253	0.00544118244203516	0	0.00133999269094896	0.00247695618629959	0.00300483209485524	0.00292362041661591	0	0	0.00154302188654729	0	0.00109635765623097	0.00186786859950461	0.00170544524302595	0.00166483940390628	0	0	0.00113696349535063	0.00101514597799164	0.00190847443862427	0.00044666423031632	0	0	0	0.00154302188654729	0.000609087586794981	0	0.000203029195598327	0.000487270069435985	0	0	0	0.00044666423031632	0.00044666423031632	0	0	0	0	0	0
Lj_nsp2_LjSC_1_rhizo	0.13353339750486	0.137515806956948	0	0.00139667440499783	0.0114942528735632	0.0655493271426684	0.0577732480229508	0.0607553366174056	0.0526395258856614	0.0309155766944114	0.0292546665911708	0.0162693694203801	0.0239510786478682	0.0395409848441953	0.0237057169280713	0.0422588377404073	0.0378234528056169	0.0350301039956212	0.0140799879206538	0.0236302210142876	0.0174961780193647	0.00711548987411056	0.015382292433422	0.00485061246060057	0.0115320008304551	0.0221203027386143	0.00292546665911708	0.00554894966309949	0.00326519827114357	0.016061755657475	0.00698337202498915	0.00258573504709058	0.00413340127965574	0.00318970235735991	0.00213275956438858	0.00318970235735991	0.00235924730573958	0.001585414189457	0.00235924730573958	0.0045486288054659	0.00120793462053866	0	0.00152879225411925	0.00137780042655191	0.00203838967215899	0.00156654021101108	0.00141554838344375	0.001358926448106	0.00239699526263141	0.000736085159390748	0.000773833116282581	0.00237812128418549	0.000585093331823415	0.00162316214634883	0.000924824943849914	0.000377479568918332	0.0010191948360795	0	0	0.000434101504256082	0.000188739784459166	0	0.000490723439593832	0.000188739784459166	0	0	0.000603967310269332	0.000188739784459166	0	0	0.0001132438706755	0	0	0
Lj_nsp2_LjSC_2_rhizo	0.114789337919175	0.132666953281743	0.00114646030381198	0	0.0703998280309544	0.0500143307537977	0.0658856405846948	0.064524218973918	0.049835196331327	0.0496918887933505	0.0281599312123818	0.0348237317282889	0.0200272284322155	0.0131484666093437	0.0256162224132989	0.05646316996274	0.0271567784465463	0.0361134995700774	0.0153697334479794	0.0117153912295787	0.00687876182287188	0.00512324448265979	0.00949412439094296	0.0140083118372026	0.012109486959014	0.00673545428489539	0.00480080252221267	0.00261536256807108	0.00365434221840069	0.00712955001433075	0.00583978217254228	0.00311693895098882	0.00290197764402408	0.0042633992548008	0.00379764975637719	0.00286615075952995	0.00247205503009458	0.0032244196044712	0.00243622814560046	0.00712955001433075	0.00240040126110633	0	0.00168386357122385	0.00125394095729435	0.0013255947262826	0.00107480653482373	0.00143307537976498	0.00111063341931786	0.00214961306964746	0.00100315276583548	0	0.00143307537976498	0.000644883920894239	0.0013255947262826	0.000429922613929493	0.00125394095729435	0	0	0	0.00107480653482373	0	0.00089567211235311	0.000358268844941244	0	0	0	0.00032244196044712	0.00032244196044712	0.00032244196044712	0	0	0	3.58268844941244e-05	0
Lj_nsp2_LjSC_3_rhizo	0.144533391819278	0.119457542859232	0.00126110319113938	0	0.0592352962678656	0.0647914610520159	0.0585590525276894	0.0256789852688526	0.0496216690426582	0.0464414957780458	0.0308696128961509	0.049036809591695	0.0176554446759513	0.0114961435829952	0.0142193954015426	0.0388748766312096	0.0453814380231751	0.0328435135431517	0.0223160434258142	0.0145301019848668	0.0167964323573491	0.0059582556566875	0.0112219907153562	0.0126293087692364	0.0149504697152466	0.00901049091640165	0.0057754870782615	0.00380158643126074	0.00477025989691852	0.00855356947033666	0.00316189640676975	0.00307051211755675	0.00424023101948313	0.00336294184303834	0.00259531381364916	0.00372847899989034	0.00259531381364916	0.00188251635778777	0.00210183865189897	0.00296085097050115	0.00303395840187155	0.00210183865189897	0.00206528493621377	0.00173630149504697	0.00153525605877837	0.00126110319113938	0.00106005775487078	0.000950396607815184	0.00325328069598275	0.00100522718134298	0.000950396607815184	0.00164491720583397	0.000456921446064993	0.00124282633329678	0.000493475161750192	0.000657966882333589	0.000932119749972585	0.00126110319113938	0	0.00058485945096319	0.000328983441166795	0.00138904119603758	0.000475198303907592	0.000164491720583397	0.000237599151953796	0	0.00060313630880579	0.000475198303907592	0	0	0	0.000127938004898198	0	0
Lj_nsp2_LjSC_4_rhizo	0.128431500102225	0.0793636042599855	0.000706280318941323	0.00066910767057599	0.117818708993922	0.066130141441927	0.0427113729717674	0.0233630094976117	0.0495697265951713	0.0528223333271379	0.0331951749902422	0.0460940839730127	0.0301470178242849	0.0213185138375184	0.0213556864858837	0.0359645372934595	0.0335111425013475	0.0220247941564597	0.0173967994349757	0.0103339962455625	0.00693269892013457	0.00550155195806925	0.0137352935709905	0.023232905228333	0.0123413192572905	0.00970206122335186	0.00801070572272922	0.00433061353456127	0.00444213147965727	0.0159098935003624	0.00275077597903463	0.00499972120513726	0.00286229392413062	0.00451647677638793	0.00368009218816795	0.00208166830845864	0.00185863241826664	0.00219318625355463	0.00275077597903463	0.00230470419865063	0.00600338271100125	0.00234187684701597	0.00172852814898797	0.00176570079735331	0.00236046317119863	0.00143114696206531	0.00146831961043065	0.00118952474769065	0.00347564262215862	0.00113376577514265	0.000799211939854655	0.00115235209932532	0.00102224783004665	0.00100366150586399	0.000910729884950653	0.000594762373845325	0	0	0	0.00117093842350798	0.000390312807835994	0.00165418285225731	0.000223035890191997	0	0.000371726483653328	0	0.000334553835287995	0.000278794862739996	0	0	0	0.000130104269278665	0	0
