feature	LjRoot221	LjRoot149	LjRoot223	G37_LjNodule209	G21_LjRoot111	LjRoot228	G3_LjRoot129	LjRoot196	G32_LjRoot291	LjRoot259	G11_LjRoot25	G8_LjRoot126	LjRoot17	G2_LjRoot102	G16_LjRoot125	LjRoot82	G20_LjRoot162	LjRoot183	G1_LjRoot134	LjRoot71	LjRoot289	LjRoot3	G4_LjRoot26	LjRoot18	G6_LjRoot130	G17_LjRoot232	LjRoot227	LjRoot219	LjRoot122	LjRoot243	G12_LjRoot70	G29_LjRoot226	G22_LjRoot238	LjRoot237	G7_LjRoot117	LjRoot10	LjRoot229	G5_LjRoot105	LjRoot11	G36_LjRoot142	G14_LjRoot22	LjRoot285	LjRoot240	LjRoot248	G35_LjRoot145	LjRoot89	LjRoot1	G30_LjRoot2	LjRoot277	LjRoot152	G33_LjRoot104	G27_LjRoot78	LjRoot30	LjRoot295	LjRoot296	LjRoot257	G9_LjRoot131	G24_LjRoot12	LjRoot244	G15_LjRoot29	LjRoot230	LjRoot258	LjRoot220	G34_LjRoot233	LjRoot261	G31_LjRoot101	LjRoot28	LjRoot288	LjRoot231
Lj_ccamk_LjSC_3_endo	0.207826057711711	0.157193784892715	0.00181610277796462	0	0.0380877110378691	0.00146297168224928	0.0749815026568911	0.0359184771641891	0.0513049034775005	0.0318490616802314	0.0246687294006861	0.0126959036792897	0.0307224053272348	0.0422916526535279	0.0415685746956346	0.028317750723078	0.0206833927490415	0.0408623125042039	0.0138898230981368	0.00216923387367996	0.00465796731015	0.0192204210667922	0.00455707271137418	0.00146297168224928	0.010375327907446	0.00595278132777292	0.00306046949619964	0.00726441111185848	0.0144111118584785	0.00602004439362346	0.00644043855518935	0.00618820205824981	0.00654133315396516	0.00615457052532454	0.00418712584919621	0.00376673168763032	0.00489338804062689	0	0.00132844555054819	0.00206833927490415	0.00047084146095379	0.00359857402300397	0.00211878657429206	0.000840788323131768	0.00181610277796462	0.00126118248469765	0.00110984058653393	0.00141252438286137	0	0	0.00201789197551624	0.000117710365238448	0.000807156790206498	0.000958498688370216	0.000723077957893321	0.00119391941884711	0.0027577856998722	0.000857604089594404	0	0	0	0	0.000302683796327437	0.000336315329252707	0	0.000134526131701083	0.000302683796327437	0	0
Lj_ccamk_LjSC_4_endo	0.135902229501105	0.252923999196576	0.000710721072879811	0	0.0395840736677842	0.000339910078333823	0.0778548583965515	0.0206572624878328	0.0300974923906494	0.0113097353336526	0.0122831141943359	0.0157903681844167	0.0190349643866941	0.0312408262904995	0.0698669715557066	0.0230057321199574	0.0198383882082104	0.0921619826027842	0.0142144214575962	0.00563941720872024	0.0102282032662268	0.0172581617044945	0.00665914744372171	0.000247207329697326	0.0084668510421334	0.00545401171144724	0.000942477944471054	0.00421797506296062	0.0106762665513032	0.00386261452652071	0.00183860451462386	0.007833382259784	0.00227121734159418	0.00483599338720393	0.00611838141000881	0.00383171361030855	0.00380081269409638	0.00633468782349397	0.00219396505106376	0.00129783848091096	0.000370810994545988	0.00233301917401851	0.000988829318789302	0	0.00231756871591243	0.0017150008497752	0.000710721072879811	0.000633468782349397	0.000278108245909491	0.0010815320674258	0.000957928402577136	9.27027486364971e-05	0.000231756871591243	0.000370810994545988	0.000587117408031148	0	0.00559306583440199	0.000355360536439905	0	0	0	0	0.00021630641348516	0	0.000339910078333823	0	0	0	0
Lj_nsp1_LjSC_1_endo	0.147494424030423	0.131512652236004	0.179907254376534	0	0.0459556168867637	0.00592095762263122	0.0225766595529597	0.0903066382118387	0.0604611607644293	0.0299417531811107	0.0694789878211197	0.00866481603311885	0.0117135476003273	0.0163187368623738	0.0157410824601659	0.0200574445211085	0.0155645769483802	0.0205067312783813	0.0135748784518862	0.000272781245487075	0.00547167086535839	0.00781438038542385	0.00239084738691613	0.0052149355754882	0.00372266170311773	0.0061776929125014	0.00452495948396207	0.00328942090146179	0.000754159913993678	0.0070281285601964	0.00336965067954622	0.00309686943405915	0.0021822499638966	0.00422008632724122	0.00986826270438536	0.00101089520386387	0.00386707530366971	0	0.00186133085155886	0.00120344667126651	0.00128367644935094	0.00328942090146179	0.00173296320662377	0.00110717093756519	0.00139599813866915	0.000144413600551981	0.000641838224675471	0.000401148890422169	0.000529516535357263	0.000433240801655943	0.00107507902633141	0.000176505511785754	0.000818343736461225	0.000224643378636415	0.000978803292630093	0	0.000994849248246979	9.62757337013206e-05	0	9.62757337013206e-05	0.000529516535357263	0	0.00059370035782481	0	0.000417194846039056	0	0	0	0
Lj_nsp1_LjSC_2_endo	0.188870885831056	0.113612730042804	0.0487049889966385	0.00125752702473943	0.0643273439578245	0.000725496360426592	0.0366375662015429	0.0717515900461899	0.0566612657493168	0.0428526516891974	0.0511958598341032	0.0164204009576552	0.0181132257986506	0.0292375033251917	0.0243041280742908	0.0237962806219922	0.0251021740707601	0.0220309061449542	0.0242315784382482	0.000749679572440812	0.00824647529684893	0.0126720030954511	0.00614253585161181	0.00689221542405262	0.00645691760779667	0.00715823075620904	0.00665038330391043	0.00430461173853111	0.00215230586926556	0.00875432274914754	0.00860922347706222	0.00621508548765447	0.00415951246644579	0.00500592488694348	0.00962491838165945	0.00106406132862567	0.00606998621556915	0	0.00140262629682474	0.00280525259364949	0.00224903871732243	0.00326473362191966	0.00336146646997654	0.00149935914488162	0.00336146646997654	0.000217648908127978	0.00200720659718024	0.00106406132862567	0	0.000459481028270175	0.00217648908127978	0.000483664240284395	0.000798045996469251	0.000338564968199076	0.000749679572440812	0	0	0.000266015332156417	0	0.000604580300355493	0.000266015332156417	0	0.000846412420497691	0.000362748180213296	0.000652946724383933	0	0	0	0
Lj_nsp1_LjSC_3_endo	0.161402720017984	0.178622007418231	0.0319433516915814	0.00175340002247949	0.0528043160615938	0	0.0362369337979094	0.0200067438462403	0.0971788243228054	0.0417219287400247	0.0881420703607958	0.0182533438237608	0.0111048668090368	0.0222996515679443	0.0196470720467573	0.0274924131729797	0.0205462515454648	0.0274024952231089	0.0248847926267281	0.0014162077104642	0.00606946161627515	0.00849724626278521	0.00413622569405418	0.00539507699224458	0.00517028211756772	0.00690120265257952	0.00910419242441272	0.00730583342699786	0.00112397437338429	0.0096212206361695	0	0.00503540519276161	0.0033044846577498	0.00528267955490615	0.00319208722041137	0.00170844104754412	0.00741823086433629	0	0.00305721029560526	0.00161852309767337	0.00269753849612229	0.00568731032932449	0.00215803079689783	0.00276497695852535	0.00130381027312577	0.000202315387209172	0.000719343598965944	0.000629425649095201	0.000337192312015286	0	0.00128133078565809	0	0.000786782061369001	0.000247274362144543	0.00159604361020569	0	0.00182083848488254	0.000202315387209172	0	0	0	0	0	0	0.000584466674159829	0	0	2.24794874676857e-05	0.0001573564122738
Lj_nsp1_LjSC_4_endo	0.151197906180793	0.149788604791625	0.0134890275820415	0.00523454801691162	0.0837527682705859	0	0.0366418361183813	0.0380511375075498	0.072679685927119	0.0406684115160056	0.0285886853231327	0.0203342057580028	0.0257700825447957	0.0352325347292128	0.0338232333400443	0.0237567948459835	0.0263740688544393	0.0328165894906382	0.0261727400845581	0.00724783571572378	0.0169116166700221	0.0128850412723978	0.00845580833501107	0.00765049325548621	0.010267767263942	0	0.00966378095429837	0.00744916448560499	0.0062411918663177	0.017716931749547	0	0.00422790416750554	0.00523454801691162	0.0118783974229917	0.00322126031809946	0	0	0	0.0110730823434669	0	0.00322126031809946	0	0	0	0	0	0.00241594523857459	0.00161063015904973	0	0	0	0	0	0	0.00825447956512986	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lj_nsp2_LjSC_1_endo	0.234973041336617	0.125407708180789	0.0191206816215137	0	0.0756506689742395	0.0015476269719763	0.0683784863209745	0.0327497836650469	0.0610896625174732	0.0357119084071091	0.0307029221859815	0.0145610064567663	0.0202522798375824	0.0245623377487852	0.0212507488517606	0.0169573320907941	0.0273580509884843	0.0424349331025761	0.0126805564800639	0.00131465086866804	0.0115655994142315	0.00847034547027891	0.00660653664381282	0.0042268521600213	0.00808759901484391	0.0053917326765626	0.00742195300539173	0.00682287159688478	0.00452639286427478	0.00813752246555282	0.00329494774678826	0.0042268521600213	0.00329494774678826	0.00702256539972043	0.00435998136191174	0.00241296678426413	0.00857019237169673	0	0.00242960793450043	0.00203022032882913	0.00201357917859282	0.00369433535245956	0.00386074685482261	0.00099846901417826	0.00203022032882913	0.00126472741795913	0.000582440258270652	0.00118152166677761	0.000432669906143913	0.000249617253544565	0.00198029687812022	0.000316181854489782	0.00099846901417826	0.000682287159688478	0.000515875657325434	0.000798775211342608	0.000832057511815217	0.000332823004726087	0	0	0	0	0.000599081408506956	0.000382746455435	0.000632363708979565	0	0	1.66411502363043e-05	0
Lj_nsp2_LjSC_2_endo	0.239820065663241	0.081631347801987	0.0828678633863472	0.00157762333176992	0.0450262226580821	0	0.0680509956082378	0.0211913188078284	0.0474566153583763	0.0424465953182962	0.04899160022172	0.0150087408860274	0.0115976634119302	0.0522108045878992	0.0279495160533834	0.0122798789067497	0.0170553873704857	0.0527864239116531	0.0143904830938473	0.000490342386901463	0.00415725067155588	0.00554300089540784	0.00528717008485055	0.0134097983200443	0.00607598175073551	0.00545772395855541	0.0116189826461434	0.00317656589775295	0.00172685797126167	0.0105103824670618	0	0.00356031211358888	0.00447703918475248	0.00328316206881849	0.00087408860273739	0.00228115806080246	0.00569223553489959	0	0.0030060120240481	0.00174817720547478	0.00349635441094956	0.0051379354453588	0.0018121349081141	0.00238775423186799	0.00168421950283546	0.00104464247644225	0.000682215494819426	0.00147102716070439	0.00072485396324564	0	0.00153498486334371	0.000191873107917964	0.000618257792180105	0.00157762333176992	0.000618257792180105	0	0	0	0	0.000405065450049034	0.000469023152688355	0.00142838869227817	0	0	0	0	0	0	0
Lj_nsp2_LjSC_3_endo	0.257586379569354	0.0764480053413454	0.0440327157402771	0	0.056718410949758	0.00200300450676014	0.0922049741278585	0.0103154732098147	0.0664663662159907	0.0436654982473711	0.0213653814054415	0.0178935069270573	0.0158905024202971	0.0203304957436154	0.0237689868135537	0.0102820898013687	0.0249707895176097	0.0522450342179937	0.0161575696878651	0.000968118844934068	0.00741111667501252	0.00747788349190452	0.00787848439325655	0.0162243365047571	0.00791186780170255	0.0057085628442664	0.0171924553496912	0.00600901352028042	0.00303789016858621	0.013653814054415	0	0.00380570856284427	0.00330495743615423	0.00457352695710232	0.00257052245034218	0.00190285428142213	0.00834585211150058	0	0.00176932064763812	0.0028042063094642	0.00460691036554832	0.00447337673176431	0.00230345518277416	0.00377232515439826	0	0.00270405608412619	0.00103488566182607	0.000701051577366049	0.0014688699716241	0	0.00160240360540811	0	0.000734434985812051	0.000968118844934068	0	0	0	0	0	0	0.000734434985812051	0	0	0	0	0	0	0	0
Lj_nsp2_LjSC_4_endo	0.08408719117462	0.0360453573076439	0.517680121922233	0	0.0662043315949162	0.000922805889179402	0.0304246305280966	0.00371918737154123	0.0339480711958725	0.0164427231162875	0.0334447225290474	0.0079696872247312	0.00778792242837768	0.0219376127291285	0.0136043959116903	0.00497755903860405	0.0225667985626599	0.0194488332098265	0.00680918890955104	0.000447421037177892	0.00130031738929825	0.0018456117783588	0.00591434683519526	0.0061380573537842	0.00346751303812866	0.00802561485437843	0.00778792242837768	0.00315991107506886	0.0041386445938955	0.00335565777883419	0	0.00194348513024147	0.0026006347785965	0.00212524992659499	0.000503348666825128	0.00110457068553292	0.00197144894506509	0	0.00109058877812111	0.000573258203884174	0.00612407544637239	0	0.00100669733365026	0.0013842088337691	0.000615203926119601	0.000727059185414074	0.000671131555766838	0.000601222018707792	0.000433439129766083	0	0.000657149648355029	5.59276296472365e-05	0.000405475314942464	0.000405475314942464	0.000391493407530655	0	0	0	9.78733518826638e-05	0.00032158387047161	0.000447421037177892	0	0	0	0	0	0	0	0.000139819074118091
