ASVid,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
453d2889552bf0c6e46cb9ca691bbb77,NPK,Rhizosphere,symrk,-1.35756392536372,FALSE,TRUE,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_Truepera,0.822998589027098
453d2889552bf0c6e46cb9ca691bbb77,NPK,Rhizosphere,nsp2,-1.35756392536372,FALSE,TRUE,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_Truepera,0.822998589027098
453d2889552bf0c6e46cb9ca691bbb77,UF,Rhizosphere,symrk,0.761849954151252,FALSE,TRUE,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_Truepera,0.822998589027098
453d2889552bf0c6e46cb9ca691bbb77,UF,Rhizosphere,nsp2,0.80750853273679,FALSE,TRUE,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,uncultured_Truepera,0.822998589027098
454246a221630de8cbd7f50abb3a4b99,PK,Rhizosphere,nsp2,-0.641865987846416,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.997394143286516
45bdad5749da4830c45b735eca9b184b,NPK,Rhizosphere,nsp2,-1.2139107728682,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown,0.995905847904882
45bdad5749da4830c45b735eca9b184b,UF,Root,ccamk,-2.7818215555467,TRUE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown,0.995905847904882
45bdad5749da4830c45b735eca9b184b,UF,Root,nsp1,-3.05379499248582,TRUE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown,0.995905847904882
4652ed83b59816c96802160346972f8f,UF,Rhizosphere,symrk,-0.785733694169356,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,metagenome,0.731840023575447
4657001b0be03bc29ccfbfde630c3c56,PK,Rhizosphere,symrk,-0.622804104935606,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Unknown,0.99402565442082
4657001b0be03bc29ccfbfde630c3c56,PK,Rhizosphere,nsp1,-0.622804104935607,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Unknown,0.99402565442082
4657001b0be03bc29ccfbfde630c3c56,PK,Rhizosphere,nsp2,-0.622804104935606,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Unknown,0.99402565442082
467b0a42a20c34154357477da1570225,NPK,Root,symrk,2.75703541565878,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,Unknown,0.999916098247968
467b0a42a20c34154357477da1570225,NPK,Root,nsp1,2.75364978604253,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,Unknown,0.999916098247968
467b0a42a20c34154357477da1570225,PK,Root,symrk,0.889760359575075,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,Unknown,0.999916098247968
467b0a42a20c34154357477da1570225,PK,Root,nsp2,1.63896589249404,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,Unknown,0.999916098247968
4698640d63c1bbfa26e68162b51607d3,NPK,Rhizosphere,nsp1,-1.01945356010855,FALSE,TRUE,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_soil,0.718615785980899
4698640d63c1bbfa26e68162b51607d3,NPK,Rhizosphere,nsp2,-1.01945356010855,FALSE,TRUE,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_soil,0.718615785980899
469b639602c890c2fcf241b6cbed4705,PK,Root,nsp2,1.43421855065552,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Ferrimicrobium,0.998143050553812
46a54f34e28247f62967a762c128cdbb,NPK,Rhizosphere,nsp2,-1.38565577562715,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Unknown,0.996819834825509
47050fb05f3de115f148f1eefd5577a2,NPK,Rhizosphere,nsp1,0.716662809889272,FALSE,TRUE,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,Unknown,0.999999726264516
47241269e0a9a2471cf818d7d18ba849,UF,Rhizosphere,symrk,-0.569641956518632,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Unknown,0.999892959995439
47434195fd695ea179567d759dcf5823,NPK,Rhizosphere,ccamk,0.69337132382424,FALSE,TRUE,Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,Unknown,0.999999979735722
47610ed4c8f3c104179e7dbcba76295c,NPK,Rhizosphere,nsp2,-0.774783657233198,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,uncultured_Methylocella,0.995302198092687
47af941cefa4b4b81aac30b1a7bbec52,UF,Rhizosphere,ccamk,1.21434064924797,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_prokaryote,0.996268737174133
47af941cefa4b4b81aac30b1a7bbec52,UF,Rhizosphere,nsp1,0.957447005482157,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_prokaryote,0.996268737174133
47af941cefa4b4b81aac30b1a7bbec52,UF,Rhizosphere,nsp2,0.791301881478338,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_prokaryote,0.996268737174133
481aef003a5d54c270e83a7a8301284a,NPK,Rhizosphere,nsp2,-0.69740003932969,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,uncultured_Acidimicrobiales,0.756929714557167
484cd3b18c365be060121f12e0f4bba2,NPK,Rhizosphere,ccamk,3.04811461741244,TRUE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,metagenome,0.971292294182691
486e9f30debe17e08e96d051444cb769,UF,Rhizosphere,nsp2,-0.709163698725284,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unknown,Unknown,0.999787836037503
48d2ba3f8e3c8737e5363ea345c55d7c,NPK,Rhizosphere,symrk,-0.934838547249183,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,uncultured_Porphyrobacter,0.872252752473795
48d2ba3f8e3c8737e5363ea345c55d7c,NPK,Rhizosphere,nsp2,-0.934838547249183,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,uncultured_Porphyrobacter,0.872252752473795
48d2ba3f8e3c8737e5363ea345c55d7c,PK,Rhizosphere,nsp1,-1.09726463789199,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,uncultured_Porphyrobacter,0.872252752473795
48d2ba3f8e3c8737e5363ea345c55d7c,PK,Rhizosphere,nsp2,-1.09726463789199,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,uncultured_Porphyrobacter,0.872252752473795
494e0a84ecee2fe0785d14f0cf6e5d91,NPK,Rhizosphere,nsp2,-1.79037984622551,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown,0.999959749961989
49805c0319a68335e4623a7e4bba96f8,PK,Rhizosphere,nsp2,1.52537149877963,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Unknown,0.816493563053952
49805c0319a68335e4623a7e4bba96f8,PK,Root,nsp2,2.83152247910225,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Unknown,0.816493563053952
498a31585a727ea3a2c4d0d5f51e004c,PK,Rhizosphere,nsp1,-1.15147204827547,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999967532406475
498a31585a727ea3a2c4d0d5f51e004c,PK,Root,nsp2,-1.23300351852808,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999967532406475
498ee9658c6a9e11885024efc2f5b5c3,UF,Root,nsp2,-1.62711858431569,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unknown,0.978768527365838
49a3250b095ec303d6473f4c2e0f20d0,PK,Root,symrk,1.36511568243882,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,Unknown,0.998666597692245
49bc902ed2de4ff3ccce0485c88d42b1,NPK,Rhizosphere,nsp1,1.10786876057992,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unknown,Unknown,0.999999899381589
49ec46decae773a753a7ae3715e3f1ae,NPK,Rhizosphere,nsp2,-0.651910863766071,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Unknown,0.959949694896171
4a1b13ef7787a8e871760d3a15fdea90,PK,Rhizosphere,symrk,-0.853844700867244,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,metagenome,0.902074918542388
4a1b13ef7787a8e871760d3a15fdea90,PK,Rhizosphere,nsp2,-0.853844700867244,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,metagenome,0.902074918542388
4a2a207791bba81daf6d7ea79b67aa19,PK,Rhizosphere,symrk,-0.823110709190625,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999922423309367
4a2a207791bba81daf6d7ea79b67aa19,PK,Rhizosphere,ccamk,-0.823110709190625,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999922423309367
4a2a207791bba81daf6d7ea79b67aa19,PK,Rhizosphere,nsp2,-0.823110709190625,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999922423309367
4a374db4aa60b3ddb86c8510fc8944d5,PK,Rhizosphere,ccamk,3.4052281688878,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.998638222807053
4a374db4aa60b3ddb86c8510fc8944d5,PK,Root,ccamk,1.54741890182795,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.998638222807053
4a3b0a5177dae4f9df35f09285a5a253,PK,Rhizosphere,nsp1,2.35157505768592,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,PK,Rhizosphere,nsp2,1.97590132143896,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,PK,Root,nsp1,1.43347111183582,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,PK,Root,nsp2,1.80798726811837,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,UF,Rhizosphere,symrk,-1.62592124757147,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,UF,Rhizosphere,nsp1,-1.62592124757147,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a3b0a5177dae4f9df35f09285a5a253,UF,Rhizosphere,nsp2,-1.62592124757147,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unknown,0.845880080862627
4a48ae76fb7f49dc8d95f1ed5a0108c8,UF,Rhizosphere,nsp1,0.635377175405205,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Ferrimicrobium,0.998577582733349
4a7790e17a76d7b2eaab463a883eb29a,NPK,Root,ccamk,-2.99886489060443,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unknown,0.999777530706492
4b4e791d0d77d300ba7b235ad8e5a679,NPK,Rhizosphere,symrk,-1.12741679555231,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,Unknown,0.98177056342135
4b56480001496809fb9aeea0b0fc98d8,PK,Rhizosphere,symrk,1.32695033625748,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unknown,0.993877448018118
4b56480001496809fb9aeea0b0fc98d8,PK,Rhizosphere,ccamk,0.901739510207011,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unknown,0.993877448018118
4b56480001496809fb9aeea0b0fc98d8,PK,Rhizosphere,nsp1,1.57151613173236,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unknown,0.993877448018118
4b56480001496809fb9aeea0b0fc98d8,PK,Root,nsp1,1.27971402021753,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unknown,0.993877448018118
4b67ad4145b18acc95e5c61f2b432b20,NPK,Rhizosphere,symrk,-0.995933475572286,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unknown,0.998213685624661
4b68d346409563402580bf5894f3750f,PK,Rhizosphere,nsp2,-1.20109647089859,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unknown,0.981709755502957
4b7f5285b57c6db31285001c91a16889,UF,Root,symrk,-0.93975471182952,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unknown,0.99959502543408
4b9a49b71451daa9c2344c9ffe95b60d,UF,Rhizosphere,symrk,1.02501434451384,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured_bacterium,0.824020009730889
4ba9db6381d93bea951059d3026d05ed,PK,Rhizosphere,symrk,-0.772362155375786,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Unknown,0.999995794574986
4ba9db6381d93bea951059d3026d05ed,UF,Rhizosphere,ccamk,-0.930927544279977,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Unknown,0.999995794574986
4bce1a862476fc1c4f413ba89ec8bd13,PK,Rhizosphere,ccamk,0.771905645525651,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,uncultured_Pedomicrobium,0.871185111902782
4bce1a862476fc1c4f413ba89ec8bd13,PK,Rhizosphere,nsp1,1.2343036799522,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,uncultured_Pedomicrobium,0.871185111902782
4beb5729875c4cd1df787720f1d5c713,NPK,Rhizosphere,nsp1,0.78415230623,FALSE,TRUE,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,uncultured_bacterium,0.986788603366944
4c1c5e64163f86c81820b7b1ae9ee75b,NPK,Rhizosphere,symrk,-0.786609289285936,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured_bacterium,0.767530723241126
4c1c5e64163f86c81820b7b1ae9ee75b,UF,Rhizosphere,nsp1,-0.846597858842593,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured_bacterium,0.767530723241126
4c1c5e64163f86c81820b7b1ae9ee75b,UF,Rhizosphere,nsp2,-0.846597858842593,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured_bacterium,0.767530723241126
4c442e78b6d504bf3522857094128235,PK,Rhizosphere,symrk,-0.566287432503743,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Unknown,0.998969056203417
4c442e78b6d504bf3522857094128235,PK,Rhizosphere,nsp2,-0.566287432503743,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Unknown,0.998969056203417
4cca309933ab6278f91d3ab88583a031,UF,Root,ccamk,-1.492022731904,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.999549836844828
4d2b98af52be0c2817f983d03bc74077,NPK,Rhizosphere,ccamk,0.665497181971642,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,uncultured_soil,0.911127931887904
4d721ee0e0eefe032002a2d1ca8e36da,PK,Rhizosphere,ccamk,0.933679858465595,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Unknown,0.999999405135671
4d907645357c5e00c403e1311e3abde3,NPK,Rhizosphere,nsp1,0.682209911083777,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,metagenome,0.999480649511147
4dafe153d1306d01072b6509aae3182f,UF,Rhizosphere,nsp1,-0.698645635948892,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999956699949232
4db60f187920c2be3ece493d224d1dcb,NPK,Root,nsp1,-1.61001535805146,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_eubacterium,0.831947870851121
4db60f187920c2be3ece493d224d1dcb,PK,Root,symrk,1.30165716404768,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_eubacterium,0.831947870851121
4dc5b367cc97f46a993361555d401e0a,UF,Root,ccamk,1.0973777254334,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.796476954961522
4e1c8fa0813602667aa38e9c34a197c5,NPK,Root,nsp1,1.34956283156612,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,Unknown,0.988403738867069
4e42ceadb671452e4259d18e14dd23f0,UF,Rhizosphere,nsp1,-0.844870684628766,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,uncultured_Acidimicrobiia,0.942326139392959
4e4337adfc40beeb58c9821457c29314,NPK,Rhizosphere,nsp2,-0.78235981014118,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Acidobacteriaceae_bacterium,0.999768145023342
4e674155ca2cae68d07f1e1f42e77546,NPK,Rhizosphere,symrk,-0.846624728698545,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,uncultured_Acidimicrobiia,0.978572103251535
4e674155ca2cae68d07f1e1f42e77546,NPK,Rhizosphere,ccamk,-0.846624728698545,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,uncultured_Acidimicrobiia,0.978572103251535
4e674155ca2cae68d07f1e1f42e77546,NPK,Rhizosphere,nsp2,-0.846624728698545,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,uncultured_Acidimicrobiia,0.978572103251535
4ed70b8826cc0e389b0b3cf7e4292f13,PK,Rhizosphere,ccamk,0.650872882478628,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unknown,Unknown,0.999958091314473
4ee863e70a73d15a905071c67e51f017,PK,Root,ccamk,0.863505367624303,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unknown,Unknown,0.996765851775264
4ef59b19bc00729c643b2a1315ed1956,PK,Rhizosphere,symrk,1.09424334800755,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unknown,0.998162178338278
4ef59b19bc00729c643b2a1315ed1956,PK,Rhizosphere,ccamk,1.1800707065837,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unknown,0.998162178338278
4f1e749c9233475faf06ecd7560f1a71,PK,Rhizosphere,ccamk,0.727169529947424,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.978669853029291
4f1e749c9233475faf06ecd7560f1a71,PK,Root,ccamk,-1.0068502519111,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.978669853029291
4f1e749c9233475faf06ecd7560f1a71,PK,Root,nsp2,-1.0068502519111,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.978669853029291
4f1e749c9233475faf06ecd7560f1a71,UF,Rhizosphere,ccamk,0.754532381857679,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.978669853029291
4f24694771997896bc6927da462d76fc,UF,Rhizosphere,symrk,-1.34747907012389,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Unknown,0.741073669182239
4fa46258ac0a5fbd4335faf682c36ba4,NPK,Rhizosphere,symrk,2.33193845480274,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999914320663
4fa46258ac0a5fbd4335faf682c36ba4,NPK,Rhizosphere,ccamk,2.25454990512475,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999914320663
4fa46258ac0a5fbd4335faf682c36ba4,NPK,Rhizosphere,nsp2,2.40909531608601,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999914320663
4fa56d98298c130d3379755ec076bdce,PK,Rhizosphere,symrk,-1.31228855062874,FALSE,TRUE,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_soil,0.997992615494838
4fa56d98298c130d3379755ec076bdce,PK,Rhizosphere,nsp2,-1.31228855062874,FALSE,TRUE,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_soil,0.997992615494838
4fad014372811064a148c8a46f2e9264,PK,Rhizosphere,ccamk,-1.57862625239995,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999877817626226
4fba98905190ab8a5a32271b1619d759,UF,Root,symrk,0.941925356920222,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unknown,0.999762640906152
4fd3c68d15e3a71f734155cee05c413e,NPK,Rhizosphere,ccamk,0.81779289457886,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,metagenome,0.752020294733335
4fd6051a664a64aad1d07e07aac00876,UF,Rhizosphere,symrk,1.01818115625116,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unknown,0.999244491601307
4fd6051a664a64aad1d07e07aac00876,UF,Rhizosphere,nsp1,1.2883437682647,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unknown,0.999244491601307
4ff42b8d5fed50e6135bd756ddf43b9d,UF,Rhizosphere,nsp2,0.995877485109337,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Unknown,0.999999834132947
5018a045cf62814764bc80cf7face86a,UF,Rhizosphere,symrk,-0.716787498707141,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unknown,0.999339111022184
5018a045cf62814764bc80cf7face86a,UF,Rhizosphere,nsp1,-0.716787498707141,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unknown,0.999339111022184
501bb475b6fd7597065d7ee9c14968bc,NPK,Root,ccamk,-1.10732233004816,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unknown,Unknown,0.999982736203712
