structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.038	0.038	-67.981	1.000	1.000	17.909	C5H6O4	[M - H]-	C5H5O4-	BNZJARDCHUQVNG	InChI=1S/C5H6O4/c1-2-9-5(8)4(7)3-6/h1,4,6-7H,3H2	Ethynyl 2,3-dihydroxypropanoate	C#COC(=O)C(CO)O	-0.800	87696604	PUBCHEM:(87696604)	2	129.020	112	1.866	857713453532202929	857712762042430658	857712762042430657	98	
1	1	0.096	0.096	-122.958	0.998	0.998	64.163	C5H10ClNO4S	[M - H]-	C5H9ClNO4S-	YHPAZMUSUUVELJ	InChI=1S/C5H10ClNO4S/c1-3-10-5(11-4-2)7-12(6,8)9/h3-4H2,1-2H3	N-(diethoxymethylidene)sulfamoyl chloride	CCOC(=NS(=O)(=O)Cl)OCC	1.900	55279315	PUBCHEM:(55279315)	2	213.993	112	1.870	857713452299077195	857712779511709263	857712779511709262	587	
1	1	0.007	0.007	-152.521	0.747	0.686	23.865	C5H3N3O5S	[M - H]-	C5H2N3O5S-	XBUCHWMEIHQHCB	InChI=1S/C5H3N3O5S/c9-3-1-2(4(10)7-3)6-5(11)8-14(12)13/h1H,(H2,6,7,9,10,11)	1-(2,5-Dioxopyrrol-3-yl)-3-sulfonylurea	C1=C(C(=O)NC1=O)NC(=O)N=S(=O)=O	-0.300	161667097	PUBCHEM:(161667097)	2	215.972	113	1.876	857713448113160496	857712780279266995	857712780279266994	607	
1	1	0.050	0.050	-92.771	1.000	0.928	50.261	C6H9NO3	[M - H]-	C6H8NO3-	JCSICUYWBALGHU	InChI=1S/C6H9NO3/c7-5(6(9)10)3-1-2-4-8/h1-5,8H,7H2,(H,9,10)	(3Z,5Z)-2-amino-6-hydroxyhexa-3,5-dienoic acid	C(=CC(C(=O)O)N)C=CO	-2.600	70680428	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(70680428)	16777218	142.051	114	1.904	857713452919834408	857712764647093737	857712764647093736	157	
1	1	0.006	0.006	-72.719	0.999	0.943	10.955	C3H3N3O4S2	[M - H]-	C3H2N3O4S2-	AIMXWCCOSOSQAG	InChI=1S/C3H3N3O4S2/c7-11(8)12(9,10)3-5-1-4-2-6-3/h1-2H,(H,7,8)	2-Sulfinatosulfonyl-1,3,5-triazine	C1=NC=NC(=N1)S(=O)(=O)S(=O)O	-0.900	69807604;69807605	PUBCHEM:(69807604 69807605)	2	207.949	114	1.907	857713462436713097	857712777674603876	857712777674603875	540	
1	1	0.151	0.151	-58.735	1.000	1.000	48.117	C5H10O6S	[M - H]-	C5H9O6S-	LCIPGALQLLEXQG	InChI=1S/C5H10O6S/c1-9-2-3-10-4-5-11-12(6,7)8/h4-5H,2-3H2,1H3,(H,6,7,8)	[(Z)-2-(2-methoxyethoxy)ethenyl] hydrogen sulfate	COCCOC=COS(=O)(=O)O	-0.600	90076008	PUBCHEM:(90076008)	2	197.012	118	1.966	857713450373890592	857712775141243880	857712775141243879	464	
1	2	0.108	0.108	-61.681	0.303	0.423	8.731	C5H6F3NO2	[M - H]-	C5H5F3NO2-	SDHIHJXLRUAEPK	InChI=1S/C5H6F3NO2/c6-5(7,8)3(9)1-2-4(10)11/h1H,2,9H2,(H,10,11)	4-Amino-5,5,5-trifluoropent-3-enoic acid	C(C=C(C(F)(F)F)N)C(=O)O	0.400	151824390	PUBCHEM:(151824390)	2	168.028	120	2.001	857713450235478515	857712769306966151	857712769306966150	291	
1	1	0.031	0.031	-140.994	1.000	1.000	71.227	C7H9NO4	[M - H]-	C7H8NO4-	YJTNTGCUSCIVHB	InChI=1S/C7H9NO4/c1-12-7-3-2-5(8(10)11)4-6(7)9/h4,9H,2-3H2,1H3	2-Methoxy-5-nitrocyclohexa-1,5-dien-1-ol	COC1=C(C=C(CC1)[N+](=O)[O-])O	0.800	153400745	PUBCHEM:(153400745)	2	170.045	121	2.010	857713447534346345	857712769785116882	857712769785116881	306	
1	1	0.023	0.023	-344.931	1.000	1.000	138.394	C12H18N4O6S	[M - H]-	C12H17N4O6S-	MIVRIAXAYDPAHF	InChI=1S/C12H18N4O6S/c1-22-8-11(13)12(17)14-6-7-15-23(20,21)10-4-2-9(3-5-10)16(18)19/h2-5,11,15H,6-8,13H2,1H3,(H,14,17)	2-amino-3-methoxy-N-[2-[(4-nitrophenyl)sulfonylamino]ethyl]propanamide	COCC(C(=O)NCCNS(=O)(=O)C1=CC=C(C=C1)[N+](=O)[O-])N	-1.000	120987437	PUBCHEM:(120987437)	2	345.087	121	2.014	857713456224947115	857712819709923448	857712819709923447	1503	
1	1	0.014	0.014	-74.688	0.902	0.108	30.059	C6H10O5	[M - H]-	C6H9O5-	NPOAOTPXWNWTSH	InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)	Dicrotalic Acid	CC(CC(=O)O)(CC(=O)O)O	-1.200	15558722;5459993;5461047;1662	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000355);MiMeDB:(MMDBc0000513);TeroMol:(TKC018692);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(1662);SUPERNATURAL:(SN0251872);MESH:(1662);FooDB:(FDB004207);PUBCHEM:(15558722 5459993 5461047 1662);COCONUT:(CNP0185364);NORMAN:(NS00014740);METACYC:(CPD-547);CHEBI:(16831 17325 30920);KEGG:(C03761);DSSTox:(DTXSID90198304);LOTUS:(Q524670);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NPOAOTPXWNWTSH-UHFFFAOYSA-N)	139451435390	161.045	123	2.047	857713460515721530	857712768371636209	857712768371636208	261	
1	1	0.025	0.025	-317.454	1.000	0.999	75.791	C11H12N4O5S	[M - H]-	C11H11N4O5S-	IWZMTXBIBNZJKI	InChI=1S/C11H12N4O5S/c1-15-5-7(4-8(15)10(16)17)21(18,19)14-11-13-12-9(20-11)6-2-3-6/h4-6H,2-3H2,1H3,(H,13,14)(H,16,17)	4-[(5-Cyclopropyl-1,3,4-oxadiazol-2-yl)sulfamoyl]-1-methylpyrrole-2-carboxylic acid	CN1C=C(C=C1C(=O)O)S(=O)(=O)NC2=NN=C(O2)C3CC3	-0.200	43662848	PUBCHEM:(43662848)	2	311.044	123	2.057	857713468753336994	857712806569167655	857712806569167654	1237	
1	1	0.025	0.025	-86.459	0.645	0.490	20.549	C5H6F3NO2	[M - H]-	C5H5F3NO2-	TZABKKNRSLCXIO	InChI=1S/C5H6F3NO2/c6-5(7,8)2-1-3(9)4(10)11/h1-3H,9H2,(H,10,11)	(2S)-2-amino-5,5,5-trifluoropent-3-enoic acid	C(=CC(F)(F)F)C(C(=O)O)N	-1.800	59432017;91098272	PUBCHEM:(59432017 91098272)	2	168.028	125	2.088	857713468967246580	857712769273411714	857712769273411713	290	
1	1	0.035	0.034	-61.136	0.553	0.976	61.221	C10H20O7	[M - H]-	C10H19O7-	DLRBUCHHGGLUAV	InChI=1S/C10H20O7/c1-3-15-5(2)16-9-8(13)7(12)6(4-11)17-10(9)14/h5-14H,3-4H2,1-2H3	(3R,4S,5S,6R)-3-(1-ethoxyethoxy)-6-(hydroxymethyl)oxane-2,4,5-triol	CCOC(C)OC1C(C(C(OC1O)CO)O)O	-1.300	21126430	PUBCHEM:(21126430)	2	251.113	126	2.105	857713465909598056	857712787866763984	857712787866763983	816	
1	2	0.020	0.020	-264.476	0.452	0.511	60.733	C15H14N4O5	[M - H]-	C15H13N4O5-	FFTGBMJGZLBWTR	InChI=1S/C15H14N4O5/c1-10(20)17(2)12-5-3-4-11(8-12)16-14-7-6-13(18(21)22)9-15(14)19(23)24/h3-9,16H,1-2H3	N-[3-(2,4-dinitroanilino)phenyl]-N-methylacetamide	CC(=O)N(C)C1=CC=CC(=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]	3.000	46761846	PUBCHEM:(46761846)	2	329.088	127	2.119	857713463304934428	857712814706118266	857712814701923961	1404	
1	1	0.017	0.017	-90.122	1.000	1.000	84.485	C5H10O7S	[M - H]-	C5H9O7S-	HGJHVEANDBBAMI	InChI=1S/C5H10O7S/c6-1-4(7)2-12-5(8)3-13(9,10)11/h4,6-7H,1-3H2,(H,9,10,11)	2-(2,3-Dihydroxypropoxy)-2-oxoethanesulfonic acid	C(C(COC(=O)CS(=O)(=O)O)O)O	-2.300	6455641	PUBCHEM:(6455641)	2	213.007	127	2.125	857713469403454359	857712779146804760	857712779146804759	576	
1	1	0.068	0.068	-142.541	1.000	0.959	95.099	C9H17NO5	[M - H]-	C9H16NO5-	UMRSBKJZKVZECI	InChI=1S/C9H17NO5/c1-9(2,3)15-8(13)14-5-4-6(10)7(11)12/h6H,4-5,10H2,1-3H3,(H,11,12)	(2S)-2-amino-4-[(2-methylpropan-2-yl)oxycarbonyloxy]butanoic acid	CC(C)(C)OC(=O)OCCC(C(=O)O)N	-1.700	139899368	PUBCHEM:(139899368)	2	218.103	128	2.131	857713464814884360	857712780656754410	857712780652560105	618	
1	1	0.106	0.106	-156.434	0.975	0.994	115.723	C8H13FN2O4	[M - H]-	C8H12FN2O4-	HKGQMKRFNWVGEU	InChI=1S/C8H13FN2O4/c9-4-8(11,7(14)15)3-1-2-5(10)6(12)13/h1,3,5H,2,4,10-11H2,(H,12,13)(H,14,15)	2,6-Diamino-2-(fluoromethyl)-3-heptenedioic acid	C(C=CC(CF)(C(=O)O)N)C(C(=O)O)N	-5.900	6482216;78413111	PUBCHEM:(6482216 78413111);DSSTox:(DTXSID501236170)	137438953474	219.077	129	2.154	857713472289136322	857712780711280372	857712780711280371	620	
1	1	0.031	0.031	-99.405	1.000	1.000	35.165	C7H8N4O	[M - H]-	C7H7N4O-	GTFREXZILULRGP	InChI=1S/C7H8N4O/c1-2-3-4-5(8)10-7(12)11-6(4)9/h1H3,(H5,8,9,10,11,12)	4,6-diamino-5-prop-1-ynyl-1H-pyrimidin-2-one	CC#CC1=C(NC(=O)N=C1N)N	-1.000	23446095	PUBCHEM:(23446095)	2	163.061	131	2.182	857713470254898360	857712768774289458	857712768774289457	274	
1	1	0.008	0.009	-95.308	0.990	0.992	38.353	C6H11NO3	[M - H]-	C6H10NO3-	PSNNUCZDAZHKDB	InChI=1S/C6H11NO3/c1-5(4-6(9)10)7-2-3-8/h8H,2-4H2,1H3,(H,9,10)	3-(2-Hydroxyethylimino)butanoic acid	CC(=NCCO)CC(=O)O	-0.900	139752196	PUBCHEM:(139752196)	2	144.067	132	2.208	857713459085463501	857712765284628020	857712765284628019	172	
1	1	0.202	0.197	-61.975	1.000	1.000	103.912	C10H13N5O4	[M - H]-	C10H12N5O4-	OIRDTQYFTABQOQ	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)	Myocol	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	-1.844	42626774;154718023;101001971;21580289;21603567;58922336;162472571;136735805;6552084;6560357;136823423;6713976;53346513;53384930;155903793;163480442;23279550;5232242;23424823;118082104;129712279;129712291;134613125;163837056;163837057;134972038;22816614;22864552;69866322;7000182;7040251;7048607;102020621;102020622;162641906;101917632;101944188;101944189;135537873;6420052;59099798;5702004;59460532;146019214;146019216;146019221;140517471;89954368;100935583;100958904;70889269;10492175;638036;644174;148772457;148772458;122654941;165412833;151332114;153713228;71738110;71776184;54152452;123570113;131883911;131883912;121484514;121486812;24031035;11032861;11097670;11129405;139025871;10539954;10611929;10754484;10778501;10890867;10923602;10924111;59848323;10945502;10978491;123223819;191;21704;60961;96368;102198;160739;171798;447270;447916;448374;448378;450776;453548;466397;12358319;12358320;12358321;12358322;12358325;12358335;11807674;164669486;54732806;71056489;71313037;57483912;44400560;57636736;24773269	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000050 HMDB0014340 HMDB0247583);MiMeDB:(MMDBc0000015);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(52950385 32326 54732806 21704 644174 60961 102198 96368);SUPERNATURAL:(SN0266491);HSDB:(58-61-7 5536-17-4);MESH:(21704 60961 96368 102198 160739 447916);FooDB:(FDB003554);PUBCHEM:(42626774 154718023 101001971 21580289 21603567 58922336 162472571 136735805 6552084 6560357 136823423 6713976 53346513 53384930 155903793 163480442 23279550 5232242 23424823 118082104 129712279 129712291 134613125 163837056 163837057 134972038 22816614 22864552 69866322 7000182 7040251 7048607 102020621 102020622 162641906 101917632 101944188 101944189 135537873 6420052 59099798 5702004 59460532 146019214 146019216 146019221 140517471 89954368 100935583 100958904 70889269 10492175 638036 644174 148772457 148772458 122654941 165412833 151332114 153713228 71738110 71776184 54152452 123570113 131883911 131883912 121484514 121486812 24031035 11032861 11097670 11129405 139025871 10539954 10611929 10754484 10778501 10890867 10923602 10924111 59848323 10945502 10978491 123223819 191 21704 60961 96368 102198 160739 171798 447270 447916 448374 448378 450776 453548 466397 12358319 12358320 12358321 12358322 12358325 12358335 11807674 164669486 54732806 71056489 71313037 57483912 44400560 57636736 24773269);GNPS:(CCMSLIB00003135816 CCMSLIB00000084979 CCMSLIB00000578029);COCONUT:(CNP0216822);NORMAN:(NS00010570 NS00069703 NS00081931 NS00098759);METACYC:(ADENOSINE CPD-13918 CPD-8600 SMA-0000181);PLANTCYC:(ADENOSINE);CHEBI:(45327 9978 140569 93913 95180 16335 46515);KEGG:(C00212);DSSTox:(DTXSID101277970 DTXSID1022558 DTXSID10947210 DTXSID301289280 DTXSID30216758 DTXSID30859028 DTXSID80873976);LOTUS:(Q415107 Q105192710 Q190012 Q27165666 Q105192712);YMDB:(YMDB00058);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(OIRDTQYFTABQOQ-UHFFFAOYSA-N)	139443247998	266.089	134	2.228	857713470842101098	857712791138321519	857712791138321518	899	
1	1	0.025	0.025	-104.320	1.000	1.000	60.792	C7H7N2O	[M - H]-	C7H6N2O-	AZNPGYBWPPOXIN	InChI=1S/C7H7N2O/c1-10-9-6-7-3-2-4-8-5-7/h2-6H,1H2		[CH2]ON=CC1=CN=CC=C1	0.900	59967530	PUBCHEM:(59967530)	2	134.048	134	2.228	857713471345417722	857712763548185959	857712763543991654	131	
1	1	0.011	0.011	-98.103	1.000	1.000	100.379	C5H10O7S	[M - H]-	C5H9O7S-	PCUBKGPIVCHCRG	InChI=1S/C5H10O7S/c6-1-2-3(7)4(8)5(12-2)13(9,10)11/h2-8H,1H2,(H,9,10,11)	(3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolane-2-sulfonate	C(C1C(C(C(O1)S(=O)(=O)O)O)O)O	-1.800	22848229;22848230;102218263;56980527	PUBCHEM:(22848229 22848230 102218263 56980527)	2	213.007	136	2.259	857713471647407683	857712779176164893	857712779176164892	577	
1	1	0.079	0.079	-158.418	0.991	0.999	86.593	C12H11F3N4O5S	[M - H]-	C12H10F3N4O5S-	QDVMTLHXEOQLRU	InChI=1S/C12H11F3N4O5S/c1-18-10(24-2)16-19(11(18)21)9(20)17-25(22,23)8-6-4-3-5-7(8)12(13,14)15/h3-6H,1-2H3,(H,17,20)	3-methoxy-4-methyl-5-oxo-N-[2-(trifluoromethyl)phenyl]sulfonyl-1,2,4-triazole-1-carboxamide	CN1C(=NN(C1=O)C(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)OC	2.100	67534543	PUBCHEM:(67534543)	2	379.034	140	2.336	857713484347763774	857712826127209321	857712826127209320	1652	
1	1	0.076	0.076	-79.276	1.000	0.999	44.713	C6H11NO3	[M - H]-	C6H10NO3-	AHDMFFKWNXOFEC	InChI=1S/C6H11NO3/c1-2-5(6(9)10)7-3-4-8/h4-5,7H,2-3H2,1H3,(H,9,10)	2-(2-Oxoethylamino)butanoic acid	CCC(C(=O)O)NCC=O	-2.400	87930941	PUBCHEM:(87930941)	2	144.067	142	2.364	857713471110536626	857712765322376761	857712765322376760	173	
1	1	0.057	0.057	-168.392	1.000	1.000	55.125	C11H16N4O3	[M - H]-	C11H15N4O3-	LOUWZDFQSZXHGO	InChI=1S/C11H16N4O3/c12-3-4-15-5-8(13-6-15)10(16)14-9(11(17)18)7-1-2-7/h5-7,9H,1-4,12H2,(H,14,16)(H,17,18)	2-[[1-(2-Aminoethyl)imidazole-4-carbonyl]amino]-2-cyclopropylacetic acid	C1CC1C(C(=O)O)NC(=O)C2=CN(C=N2)CCN	-3.300	107498321	PUBCHEM:(107498321)	2	251.113	145	2.416	857713466979145843	857712787896124117	857712787896124116	817	
1	1	0.145	0.145	-52.910	0.949	0.406	27.837	C13H16O9	[M - H]-	C13H15O9-	KVRUHZSAKSIVTD	InChI=1S/C13H16O9/c14-4-7-9(16)10(17)11(18)13(22-7)21-6-3-1-2-5(8(6)15)12(19)20/h1-3,7,9-11,13-18H,4H2,(H,19,20)	2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoic acid	C1=CC(=C(C(=C1)OC2C(C(C(C(O2)CO)O)O)O)O)C(=O)O	-1.309	129711826;10064327;152758700;45027783	COCONUT:(CNP0303990);CHEBI:(137992);SUPERNATURAL:(SN0196714);PUBCHEM:(129711826 10064327 152758700 45027783);LOTUS:(Q105146689);PUBMED:(null)	271581282	315.072	147	2.458	857713481579522580	857712810243378292	857712810243378291	1302	
1	1	0.018	0.018	-211.098	1.000	1.000	80.678	C12H15N5O3	[M - H]-	C12H14N5O3-	NCESTBMEBKADHX	InChI=1S/C12H15N5O3/c18-10(6-9-11(19)14-12(20)17-15-9)16-13-7-8-4-2-1-3-5-8/h1-2,7,13H,3-6H2,(H,16,18)(H2,14,17,19,20)	N'-(cyclohex-3-en-1-ylidenemethyl)-2-(3,5-dioxo-2H-1,2,4-triazin-6-yl)acetohydrazide	C1CC(=CNNC(=O)CC2=NNC(=O)NC2=O)CC=C1	0.200	5187300	PUBCHEM:(5187300)	2	276.109	151	2.522	857713467595708789	857712794137249226	857712794137249225	967	
1	1	0.018	0.018	-113.153	1.000	0.995	30.556	C7H9NO2	[M - H]-	C7H8NO2-	PXLMXIOMROWACI	InChI=1S/C7H9NO2/c1-4-6-9-8(3)10-7-5-2/h1-3H3	N,N-dipropynoxy methyl amine	CC#CON(C)OC#CC	2.700	88282622	PUBCHEM:(88282622)	2	138.056	154	2.568	857713465834100549	857712764181525938	857712764181525937	146	
1	1	0.015	0.015	-119.380	1.000	1.000	52.456	C8H15NO4	[M - H]-	C8H14NO4-	KYSSOIWMVUQVCH	InChI=1S/C8H15NO4/c1-5(7(10)11)3-9-4-6(2)8(12)13/h5-6,9H,3-4H2,1-2H3,(H,10,11)(H,12,13)	3-(2-Carboxypropylamino)-2-methylpropanoic acid	CC(CNCC(C)C(=O)O)C(=O)O	-2.300	13451328	PUBCHEM:(13451328)	2	188.092	157	2.619	857713463061664684	857712774021364547	857712774021364546	431	
1	2	0.012	0.012	-185.644	0.113	0.038	47.540	C12H18N4O3	[M - H]-	C12H17N4O3-	KJVAMJWIEINQKP	InChI=1S/C12H18N4O3/c1-3-5-13-11(17)15-7-9-19-10-8-16-12(18)14-6-4-2/h3-4,7-10H,1-2,5-6H2,(H2,13,15,17)(H2,14,16,18)	1-Prop-2-enyl-3-[2-[2-(prop-2-enylcarbamoylamino)ethenoxy]ethenyl]urea	C=CCNC(=O)NC=COC=CNC(=O)NCC=C	-0.100	141341885	PUBCHEM:(141341885)	2	265.129	167	2.781	857713480396728588	857712791008298075	857712791008298074	895	
1	1	0.057	0.069	-37.553	1.000	0.986	18.200	C7H6O3	[M - H]-	C7H5O3-	FJKROLUGYXJWQN	InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)	Paraben	C1=CC(=CC=C1C(=O)O)O	0.897	155888005;87660567;16213281;147511668;53802540;129857158;44540357;44540358;11275035;59863101;135;3702506;3731963;12233466;54675830;71308855;71309114;44179778	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000500 HMDB0304180);MiMeDB:(MMDBc0000519);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(135 54675830);SUPERNATURAL:(SN0087363);HSDB:(99-96-7);MESH:(135 54675830);FooDB:(FDB010508 FDB030501);PUBCHEM:(155888005 87660567 16213281 147511668 53802540 129857158 44540357 44540358 11275035 59863101 135 3702506 3731963 12233466 54675830 71308855 71309114 44179778);COCONUT:(CNP0253685);NORMAN:(NS00005418 NS00079031 NS00085647 NS00102834 NS00103642);METACYC:(4-hydroxybenzoate);PLANTCYC:(|4-hydroxybenzoate|);CHEBI:(113449 17879 30763);KEGG:(C00156);DSSTox:(DTXSID10196564 DTXSID20168378 DTXSID20659276 DTXSID3026647 DTXSID3059426 DTXSID40583842 DTXSID40745665 DTXSID40745761 DTXSID70736521);LOTUS:(Q229970);YMDB:(YMDB00495);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FJKROLUGYXJWQN-UHFFFAOYSA-N)	139577461630	137.025	167	2.782	857713486482665589	857712764013753758	857712764013753757	142	
1	1	0.269	0.269	-25.059	0.999	0.883	58.587	C13H16O8	[M - H]-	C13H15O8-	TZPBMNKOLMSJPF	InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-4-2-1-3-6(7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)	2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoic acid	C1=CC=C(C(=C1)C(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.886	101395340;4596190;7099939;7099940;7099941;7099942;7099943;7099944;7099945;7099946;141500929;54341952;54341953;139209098;151505	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0041271 HMDB0302794);SUPERNATURAL:(SN0364407);MESH:(151505 4596190 7099940);FooDB:(FDB006279 FDB021183);PUBCHEM:(101395340 4596190 7099939 7099940 7099941 7099942 7099943 7099944 7099945 7099946 141500929 54341952 54341953 139209098 151505);COCONUT:(CNP0303673);METACYC:(CPD-12628);PLANTCYC:(CPD-12628);CHEBI:(145670 176884 87766 145663);DSSTox:(DTXSID50908542 DTXSID901285581);LOTUS:(Q104393827);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138297870446	299.078	167	2.790	857713482544212659	857712802181925149	857712802181925148	1134	
1	1	0.020	0.020	-235.853	0.992	0.983	38.697	C13H15N5O5S2	[M - H]-	C13H14N5O5S2-	MVZHCEAAEICFOQ	InChI=1S/C13H15N5O5S2/c1-17-13(15-8(16-17)12(22)23-2)25-4-5-3-24-10-6(14)9(19)18(10)7(5)11(20)21/h6,10H,3-4,14H2,1-2H3,(H,20,21)	(6R,7R)-7-amino-3-[(5-methoxycarbonyl-2-methyl-1,2,4-triazol-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	CN1C(=NC(=N1)C(=O)OC)SCC2=C(N3C(C(C3=O)N)SC2)C(=O)O	-2.900	70530701	PUBCHEM:(70530701)	2	384.042	173	2.888	857713490341426447	857712826349507463	857712826349507462	1658	
1	1	0.117	0.117	-66.953	1.000	1.000	42.336	C5H10O5S	[M - H]-	C5H9O5S-	PTODNDMVUBYCHQ	InChI=1S/C5H10O5S/c1-5(2,4(6)7)3-11(8,9)10/h3H2,1-2H3,(H,6,7)(H,8,9,10)	2,2-Dimethyl-3-sulfopropanoate	CC(C)(CS(=O)(=O)O)C(=O)O	-0.500	23205166;23205167	PUBCHEM:(23205166 23205167);PUBMED:(null)	66	181.017	174	2.905	857713476252754914	857712772238785067	857712772238785066	375	
1	1	-Infinity	-Infinity	-100.904	1.000	1.000	47.730	C5H10F3NO3	[M - H]-	C5H9F3NO3-	LAOHRFWHVMLORJ	InChI=1S/C5H11F3NO3/c1-10-4-9(11-2,12-3)5(6,7)8/h4H2,1-3H3/q+1	Dimethoxy-(methoxymethyl)-(trifluoromethyl)azanium	COC[N+](C(F)(F)F)(OC)OC	1.500	159923133	PUBCHEM:(159923133)	2	188.056	176	2.927	857713485438283336	857712773882952495	857712773882952494	427	
1	1	0.103	0.103	-120.352	1.000	0.949	104.388	C12H21NO8	[M - H]-	C12H20NO8-	SCNWYFBHRPSDCY	InChI=1S/C12H21NO8/c13-4-1-2-5(15)7(16)11(4)21-12-10(19)9(18)8(17)6(3-14)20-12/h1-2,4-12,14-19H,3,13H2	(1R)-5alpha-Amino-6beta-(beta-D-galactopyranosyloxy)-3-cyclohexene-1alpha,2alpha-diol	C1=CC(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)O)O)O	-3.900	45101681	PUBCHEM:(45101681)	2	306.120	176	2.928	857713484226128904	857712803851258366	857712803851258365	1179	
1	1	0.058	0.058	-182.899	0.993	0.941	87.629	C10H17NO6	[M - H]-	C10H16NO6-	KDAZPYYHDVJJPV	InChI=1S/C10H17NO6/c1-3-16-7(12)5-6(8(11)9(13)14)10(15)17-4-2/h6,8H,3-5,11H2,1-2H3,(H,13,14)	(2S,3S)-2-amino-5-ethoxy-3-ethoxycarbonyl-5-oxopentanoic acid	CCOC(=O)CC(C(C(=O)O)N)C(=O)OCC	-2.900	73977717;73977723;73977732;73977741	PUBCHEM:(73977717 73977723 73977732 73977741)	2	246.098	176	2.929	857713479604004834	857712787040485996	857712787040485995	796	
1	1	0.084	0.084	-219.088	0.804	0.855	89.846	C11H13F4NO3	[M - H]-	C11H12F4NO3-	MSTAEJBLLFQWAT	InChI=1S/C11H13F4NO3/c1-5(2)8(12)9(17)16-3-6(10(18)19)7(4-16)11(13,14)15/h6-7H,3-4H2,1-2H3,(H,18,19)	(3S,4S)-1-(2-fluoro-3-methylbut-2-enoyl)-4-(trifluoromethyl)pyrrolidine-3-carboxylic acid	CC(=C(C(=O)N1CC(C(C1)C(F)(F)F)C(=O)O)F)C	2.200	137844539	PUBCHEM:(137844539)	2	282.075	176	2.932	857713485203402119	857712795441677925	857712795441677924	998	
1	1	0.343	0.343	-54.210	0.952	0.661	47.321	C9H11NO2	[M - H]-	C9H10NO2-	UJOYFRCOTPUKAK	InChI=1S/C9H11NO2/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	3-amino-3-phenylpropanoic acid	C1=CC=C(C=C1)C(CC(=O)O)N	0.409	22146734;6921434;6921435;23247924;4739550;101963429;101963435;686703;686704;152768784;149431673;69189;141030086;141163072;57608093	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(686703);SUPERNATURAL:(SN0372221);MESH:(69189);PUBCHEM:(22146734 6921434 6921435 23247924 4739550 101963429 101963435 686703 686704 152768784 149431673 69189 141030086 141163072 57608093);COCONUT:(CNP0360184);NORMAN:(NS00042057);METACYC:(CPD-14474 CPD-14668);PLANTCYC:(CPD-14474);CHEBI:(68525 67172 68527 68528 67158 68506);KEGG:(C20487 C20488);DSSTox:(DTXSID60647511 DTXSID70870691);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137564129638	164.071	176	2.936	857713481877318201	857712768870758465	857712768870758464	277	
