id,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
817,0,257,227.8,268.8,0,658.5,197.4,123.5,101.5,216.2,0,122.3,0,159.2,0,141.5,142.2,173.2,156.6,0
818,837.3,4851,3114,3959,397.8,2812,1735,2205,1221,1592,2026,1819,2282,1931,1340,2366,1337,1879,3324,1712
822,0,476.1,403.8,295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.8,0
823,0,252.9,180.9,183.1,113.4,1354,686.7,381.4,0,0,0,0,0,0,0,0,0,0,0,0
824,152.7,779.7,417.9,379.5,102.9,833.4,455.7,330.5,942.9,728.4,1006,1161,1187,1667,968.8,1238,905.5,1494,2135,1297
825,0,1091,343.8,732.5,0,298.2,448.1,400.6,267.9,338.6,331.3,413.6,324.8,314.9,0,330.1,0,325.6,682.7,447.8
833,253,548.6,253,453.3,0,148.9,85.15,0,266.2,0,467.2,0,0,0,581.3,183,393.8,339.2,309.8,307.4
834,155.9,586.1,458.5,707.1,175.8,0,331.9,418.6,0,0,0,0,0,0,0,0,0,0,0,0
837,900,2273,1710,2379,646.3,1730,1747,2015,1332,760.6,1280,1557,1609,2201,2084,1528,1665,1848,2962,1961
839,318.9,952.2,0,0,541,671.2,0,882.9,0,634.7,0,660.2,759.6,0,238,1175,0,184.8,0,0
840,0,170.4,294.8,89.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,406.8,0,0,0,219.7,122.1,146,0,190.7,0,162.1,0,156.2,111.2,267,256.5,217.5,553.2,242.9
843,0,0,0,0,0,0,0,0,0,0,0,0,491.3,109.4,367.3,535.4,0,141.9,298.7,136.1
844,0,0,0,0,0,0,0,0,0,0,0,0,149.6,0,103.9,375.5,155.3,88.27,790.7,0
845,0,0,0,0,0,0,0,0,0,0,0,107.9,215.5,79.76,0,334.3,201.5,122.2,727.5,109.9
853,0,0,0,311.1,210.1,0,130.8,0,0,0,0,0,0,0,0,0,161.6,0,220.3,306.1
855,647.7,2894,1168,2523,413.4,1868,962.5,1060,933.6,1033,1689,1056,598,1275,648.7,578.2,610.9,909.3,1238,1002
860,0,404.3,186.6,308.6,0,256.3,126.3,0,0,231.2,193.2,200.4,0,234.9,0,0,114.4,146.9,224.3,269
871,233.2,1187,472.8,0,0,702.4,470.4,0,0,0,195.8,205.8,373.5,462.5,245,426.2,284.2,427.8,504.4,345.5
877,0,379.5,485.3,87.21,0,210.1,0,0,115.7,209.4,137.4,0,179.8,241.3,120.3,288.6,181.5,273,562.8,240.6
879,187.2,1110,439.6,474.1,0,515.7,304.7,181.1,176.5,488.8,363,255.8,203.4,420.9,168.3,363.1,348.3,304.1,407.9,347.9
888,0,0,108.8,0,0,0,0,85.44,0,180.6,0,0,0,0,0,0,137.2,164.3,126.2,0
891,155.9,982,329.5,398.7,159.2,646.1,252.5,320,0,340.7,233.4,308.6,308.9,240.4,165.6,365.4,202.9,344.5,288,313.3
897,823.7,8309,5756,3808,690.6,4682,11560,3031,6269,23460,12000,20630,11700,4646,21340,17310,10790,13970,28650,11500
898,3508,18380,11090,8181,729.9,4291,2401,3777,1546,1546,6083,2562,7970,2377,4229,9271,2823,2945,3532,4034
921,126.9,8219,2304,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,1136,425.9,543.8,0,502.9,0,203.8,182.9,190.3,280.5,308.5,447.7,345.4,213.6,434.8,148,227.6,617.8,322.1
924,0,1315,451.1,688,0,613.9,121.9,205.9,175,268.6,395.7,386.6,478.7,351.9,270.3,574.8,186.7,276.8,762,316.2
930,8381,10690,8030,14440,4981,2286,8307,14570,0,0,0,0,0,0,0,0,0,0,0,0
933,233.6,1142,470.5,620.8,98.36,807,337.2,541.9,0,270.4,184.8,207.2,347.9,215.6,140.1,322.8,304.3,166.2,400.4,384.9
935,229.5,859.6,506.5,567.6,0,484.7,353.5,378.5,0,196,0,0,161.1,0,0,119.3,119,0,0,251.9
937,156.4,518.9,293.8,346.8,0,717.7,197.6,255.4,0,0,0,0,0,0,0,104.1,149.2,0,0,204.3
938,158.3,1316,1272,452.1,174.7,1640,1034,387.6,610.5,1302,1432,927,1688,1752,1202,2079,1174,1771,2204,1962
942,1938,8672,3466,7910,1145,6158,3071,2968,2444,3099,4959,3044,1831,3481,2034,1670,1829,2657,3718,2862
943,163.1,1411,749.5,347.7,0,3594,386.6,135.2,1426,1293,4053,2253,1895,1716,1096,2285,907.5,1447,3053,2894
945,0,0,0,0,0,0,0,0,124.5,406.7,1085,473.5,0,0,122.1,103.4,0,0,190.4,0
952,0,0,0,0,0,0,0,0,0,0,279.9,0,194.4,247.1,359.7,235.1,144.1,193.3,287,287.5
954,0,256.7,0,0,0,1563,0,503.2,0,0,0,0,2535,0,0,2694,0,0,0,0
966,0,0,163,0,0,0,0,0,124,392.2,217.2,287.2,222,154.1,153.2,252.9,0,160.8,289.5,0
969,0,104.8,0,0,0,0,0,0,0,0,0,76.15,0,0,113.6,249.4,145.3,144.9,251.3,136.9
970,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0,120.4,320.1,0,0,122.8,0
978,0,310.1,0,0,0,339.2,0,0,221.3,398.5,389.6,157.5,160.1,0,0,123.6,0,0,0,146.6
979,731.8,1102,451.2,584.6,170.8,504.5,318.3,485,368.3,502.5,607.7,444.9,1439,393.9,1855,2478,631.1,371.4,564.8,940.5
987,282.3,967.6,419.8,752.5,178.7,714.5,300.6,506.1,116.3,185.5,0,174.1,183.4,201.1,127.6,164,0,0,341.5,299.5
988,0,802.5,979.8,532.8,0,0,408.9,102.3,0,0,462.9,0,377.8,696.5,427.9,0,363.7,439,0,454.6
990,0,0,0,0,0,0,0,0,0,0,0,0,119.4,0,90.62,134.5,0,0,0,0
996,0,0,116.6,0,0,0,0,0,174.9,170.8,157.8,342.1,220.1,146.1,0,194.8,105.1,0,0,0
1001,121.7,150.8,177.9,0,162.2,134.4,99.89,166.9,0,127,160,103.1,0,109.3,152.8,138.9,0,133.3,0,0
1004,0,476.6,149.3,199.6,0,0,114,75.27,0,165.3,0,112.2,163.4,189.9,196.7,362.9,98.26,213.7,0,145.8
1007,0,296.3,0,0,0,256.8,0,0,0,381.4,0,562,777.3,0,0,173.8,0,0,0,0
1009,1954,3649,14000,2434,817.5,3104,2835,1954,5125,5721,5384,6611,9971,3866,4600,6055,5109,2229,4875,1684
1013,0,509.2,1278,177.6,0,0,0,0,0,0,122.2,157.3,140.1,169,144.8,320.8,155.3,0,678.7,0
1018,1404,1183,1023,1034,2121,1428,908,2428,794.4,1842,1089,1673,1742,790.2,965.9,2139,741,691.3,1355,882.9
1025,0,696.4,286.9,214.8,0,1061,419.6,0,151.3,0,430.3,0,278.3,503.1,274.7,392.4,280.1,552.9,213.2,438.9
1031,0,168.7,0,0,0,0,0,0,73.64,155.1,144.1,69.18,0,124.8,0,0,0,112.5,0,0
1034,0,414.6,0,245.6,0,279,223.4,0,136.3,233.7,0,0,0,204.1,139,0,276.7,314.1,446.8,247.8
1036,123.9,0,140.8,185.1,78.04,0,0,0,0,0,239,220.9,0,0,194.9,353.4,0,216.7,381.9,189.1
1081,0,0,0,0,0,0,0,0,0,0,0,0,108.4,0,237.7,232.9,94.18,0,0,0
1083,459.9,82630,9764,356.2,4639,169.8,161.7,418.7,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,367.2,101.5,158.5,0,305.9,0,112.4,0,0,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,213.7,0,111.1,0,260.2,346.7,249.8,378.7,368.4,272.4,550.6,317.8,362.7,554.9,351.1
1093,0,0,0,0,0,254.4,318.2,187.9,0,0,0,0,0,0,0,0,0,0,0,0
1116,134.3,283.8,774.6,621.8,0,0,469.7,333,111.3,335.8,840.6,337.1,0,0,0,192,0,0,0,0
1120,0,0,0,0,0,324,0,0,289.8,527.3,893.2,522.8,445.7,286.3,573,828.8,645.1,482.2,935.2,674.7
1126,0,841.2,483,190.5,0,321.6,247.8,0,0,0,0,0,105.5,0,0,0,276.5,1132,154.9,219.2
1135,270.2,5891,1172,2067,296.3,7026,2010,1451,1378,2099,2781,1857,2822,3684,2183,4615,2392,3260,4273,5115
1139,324.8,1126,290,902.6,0,358,355.6,285.6,304.4,674.2,622.7,266.2,495.1,318.4,253.2,569,167.2,372.5,687.1,267.1
1146,1156,2273,727.7,2229,0,1093,853.9,1017,600.9,1574,1766,689.9,1367,756.2,813.7,1434,350,863.6,1881,555.4
1150,0,271.8,175.8,304.6,0,152.2,112.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0,0,0,0,0,0,262.9,0,187.6,374.3,0,0,0,0
1154,0,492.7,0,194.4,0,195.8,0,148,150.7,254.1,178.5,323.1,522.2,236.6,380.3,958.8,539.7,563.9,1052,524.2
1156,0,0,0,0,0,0,0,0,0,0,101,0,423.1,0,436.2,946.5,227.2,184.8,469.3,207.5
1157,0,550.5,109.4,241.3,0,0,0,0,0,189.4,93.16,310.6,228.9,0,245,1224,181.7,259,333.5,208
1169,309.6,1030,516.6,810.9,0,632.7,540.3,328,390.7,255.2,729.3,624.6,396.5,1228,481.9,489.5,710.7,667.3,1288,671.6
