Row ID,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
927,0,433.1009,181.42105,204.42758,0,192.66707,0,0,163.64752,112.106575,398.36356,212.1494,307.13516,265.2514,117.18026,402.0033,153.09955,199.54184,332.95236,282.84427
928,0,1138.7753,430.27005,545.9365,0,504.25363,0,207.00093,186.48419,196.27538,284.12378,310.09106,448.88934,347.44388,217.03003,435.6456,149.95003,229.2546,619.3976,325.3141
929,0,1325.3203,457.23074,694.5796,0,619.12994,125.26032,210.26436,178.90096,273.5244,399.4988,388.74097,481.56458,353.98965,274.1673,578.875,189.0572,278.7669,766.868,320.55988
935,8383.721,10695.32,8039.752,14348.916,5005.23,2301.5437,8589.736,14571.245,0,0,0,0,0,0,0,0,0,0,0,0
939,236.87215,1148.5355,474.02133,813.40515,101.1149,812.5121,341.34293,543.1366,0,274.73184,186.9406,209.77827,350.7959,219.29399,143.11577,324.17734,306.70312,170.1011,402.42465,384.87735
940,230.95323,859.56195,506.52634,567.5757,0,484.70728,353.4701,378.53415,0,165.47485,0,0,165.55913,0,0,121.399574,120.98724,0,0,253.90361
942,158.815,518.9482,301.44894,346.80176,0,717.7159,197.5625,257.66107,0,0,0,0,0,0,0,107.53764,151.62538,0,0,206.90671
943,162.64767,1326.3927,1277.3562,458.78143,178.44225,1649.3439,1040.5001,389.91797,616.4201,1322.6368,1435.9465,931.064,1694.3031,1754,1206.8064,2082.5142,1178.0931,1775.9008,2209.901,1966.06
948,166.87659,1416.8907,753.26544,352.5625,0,3597.1409,389.97107,138.3955,1428.4365,1296.8993,4055.4812,2255.3308,1898.909,1718.422,1099.4434,2288.6301,912.81305,1451.9246,3055.9043,2896.8362
950,0,0,0,0,0,0,0,0,127.279236,410.03528,1088.4747,478.3598,0,0,125.02082,107.91542,0,0,193.5446,0
952,0,0,0,0,0,0,0,0,0,0,0,0,127.17888,0,0,99.62022,102.13887,86.218445,213.17758,118.81192
953,0,0,0,0,0,0,152.15005,0,104.4863,0,212.50851,144.59953,273.69916,170.66452,137.64413,279.20825,230.11334,153.69131,393.8271,234.23456
957,0,0,0,0,0,0,0,0,0,0,283.60406,0,199.93507,250.92126,361.93488,241.15714,147.73158,198.18405,290.0958,291.03824
971,0,0,167.26216,0,0,0,0,0,127.397606,395.5246,222.82724,289.33026,226.12616,158.7971,156.79454,255.93959,0,164.97777,295.03702,0
972,0,709.6313,0,376.579,0,167.7448,92.1386,0,0,0,0,0,0,0,0,0,0,0,105.61393,0
983,0,315.11328,0,0,0,344.869,0,0,224.90736,401.0524,393.15985,160.83119,163.50182,0,0,126.708954,0,0,0,150.88734
984,738.0153,1109.7207,455.4213,590.59357,173.85226,507.89276,322.04495,487.3726,371.70474,506.15198,617.146,448.56604,1441.3802,397.44495,1858.8602,2482.2363,639.99457,376.97568,571.5635,947.82117
986,0,0,0,0,0,172.3562,81.464554,0,0,0,303.28012,0,0,181.4784,0,0,124.54288,168.61226,259.79642,0
991,285.15485,975.15814,421.89304,756.0965,181.08963,719.06775,307.5618,508.8708,118.94335,191.56532,0,177.46707,186.09853,205.67784,130.93118,167.935,0,0,346.89642,303.9577
1000,0,0,119.33208,0,0,0,0,0,178.52228,176.56021,162.05876,345.62137,222.90034,148.36745,0,198.20615,107.580894,0,0,0
1005,125.901215,155.94702,180.07758,0,165.9753,138.4691,0,170.03078,0,130.3,162.16699,106.56407,0,111.99502,155.26367,141.55806,0,135.8528,0,0
1008,0,480.2772,153.04782,203.5154,0,0,117.2536,78.46369,0,170.6731,0,116.91847,166.34647,192.34798,201.15048,366.76987,101.845345,218.51314,0,150.94382
1013,1957.5468,3653.744,14005.05,2435.2612,821.4651,3107.308,2837.5513,1958.2172,5129.613,5728.2344,5386.39,6615.348,9970.697,3868.0054,4603.524,6058.397,5110.3022,2231.774,4877.965,1690.6333
1018,0,370.8391,844.71533,114.23151,0,0,0,0,0,0,103.96453,0,0,0,0,0,0,0,165.5706,0
1022,1408.2655,1185.1794,1029.4977,1038.0548,2126.6614,1431.8699,912.26465,2436.8535,800.3981,1845.9681,1096.7833,1676.2653,1745.1665,793.48035,967.7605,2143.223,745.2246,692.8238,1358.9261,887.12305
1029,0,702.2935,290.5501,216.07043,0,1065.0906,422.49652,0,154.43755,0,434.9451,0,282.48898,507.48077,277.90506,395.82587,283.76785,555.1523,217.35527,443.30685
1038,0,424.80374,0,258.98358,0,288.0068,229.64667,0,140.24385,242.00125,0,0,0,208.52626,141.84724,0,281.4275,319.43384,461.30475,255.33073
1046,0,0,0,0,0,0,0,0,964.9736,3203.8184,921.4656,0,0,533.56934,0,0,0,414.15564,0,0
1074,0,0,0,0,0,98.34902,0,122.336655,0,316.04446,0,242.55771,0,0,0,133.79451,0,0,128.45796,0
1085,0,0,0,0,0,0,0,0,0,0,0,0,111.90607,0,242.5884,234.41585,97.292786,0,0,0
1086,0,0,0,0,0,0,0,0,157.11887,0,0,0,479.60077,0,769.8967,629.57886,0,0,0,0
1087,467.8007,82628.89,9765.999,365.79266,4642.404,183.0576,164.91483,425.2336,0,0,0,0,0,0,0,0,0,0,0,0
1094,0,0,0,0,0,217.19597,0,114.18574,0,266.06085,349.54697,252.52771,381.65466,371.57404,275.42932,555.5581,321.78464,366.0477,557.9434,354.79578
1097,0,0,0,0,0,257.96664,319.44888,190.7632,0,0,0,0,0,0,0,0,0,0,0,0
1105,0,0,338.2505,247.85817,0,486.40225,248.53697,336.542,0,0,0,0,0,0,0,0,0,0,0,0
1120,137.67946,289.51047,776.62164,624.9146,0,0,473.2082,336.07193,112.28122,340.51782,847.5345,339.6605,0,0,0,195.62683,0,0,0,0
1123,0,0,0,0,0,198.49435,0,0,235.74373,354.72522,172.76224,249.56631,432.66364,193.26527,289.8837,383.99646,0,0,220.84358,247.10284
1124,0,0,0,0,0,330.21912,0,0,293.23193,534.7478,897.3065,525.79095,448.84064,291.98413,575.7335,831.31635,649.5194,490.8486,940.7707,682.0534
1139,275.35782,5900.5176,1176.8904,2071.6099,299.76318,7029.209,2018.0588,1456.2443,1381.642,2109.4504,2785.0747,1862.9785,2824.1152,3687.869,2185.8704,4623.1816,2396.4932,3265.1975,4276.5156,5119.7017
1140,96.23683,691.9462,188.65614,375.3506,0,339.10355,164.36954,0,0,249.53006,201.77385,236.59384,215.43709,251.68202,0,266.981,228.22356,178.6986,233.44858,192.1773
1143,328.20084,1129.2142,292.74075,905.43915,0,361.69705,361.29535,289.5561,306.997,676.3833,625.85785,271.62665,497.30435,321.31805,257.08246,571.80084,170.13275,376.01984,690.3533,270.68246
1153,0,281.87613,179.32822,306.3583,0,159.38179,119.09596,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,0,301.0925,260.4262,169.24927,0,0,0,0,138.9778,122.193665,392.53928,139.03288,138.12778,312.71313,0,174.01375,224.83514,223.96935,247.5617,0
1172,314.17093,1032.9958,521.4603,815.8688,0,634.50586,542.22095,330.7726,393.847,258.3195,731.13495,628.537,400.8601,1230.378,484.13498,490.64297,715.5342,669.4601,1293.0992,674.0334
1178,194.88507,561.6778,0,235.22809,0,370.48712,154.36508,0,427.10782,638.5268,693.4716,782.8324,570.4075,577.52435,476.06168,732.0637,465.92902,506.37997,1097.8894,871.6333
1179,0,510.16238,3174.863,0,0,0,0,0,594.52954,865.7406,718.3954,534.07806,844.8204,741.90063,921.1182,825.20154,468.66437,659.4443,710.04694,557.92944
1182,98.55993,1017.9712,484.55124,242.59476,0,763.9627,420.98898,215.33049,425.52847,670.9137,856.7758,522.4049,754.2268,1024.3501,534.9924,974.2744,507.38806,1047.1788,1803.3713,1029.1456
