ASV,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero
a9bfeebcc4b30391c1945acb4fb6de0e,NPK,Rhizosphere,nsp2,-0.840039602321108,FALSE,TRUE
ab7900c0426ebf53bf1b14c3b1f44b4f,NPK,Rhizosphere,nsp2,-0.913835482613788,FALSE,TRUE
b0464986777dfda7743c78df8782c812,NPK,Rhizosphere,nsp2,-0.738566734326061,FALSE,TRUE
b101dc373edb212acf83a1ee8a86a4cc,NPK,Rhizosphere,nsp2,-1.26697223209592,FALSE,TRUE
b3ab82f4f8d2e29649904961efcaa352,NPK,Rhizosphere,nsp2,-1.13901699529511,FALSE,TRUE
b3b08efe0a6a60009019f3e8908950ca,NPK,Rhizosphere,nsp2,-1.23656438381675,FALSE,TRUE
b4182f5962c7ac7e2c0ff94c78841615,NPK,Rhizosphere,nsp2,-1.11048978167269,FALSE,TRUE
b5f9f8641b7837c4a7a36de70b81fa6a,NPK,Rhizosphere,nsp2,-1.01760140667957,FALSE,TRUE
b5ff6520ef0b4059443387c3a672eb02,NPK,Rhizosphere,nsp2,-1.16788207789877,FALSE,TRUE
b6b88a194ff771841caa0790786c0808,NPK,Rhizosphere,nsp2,-0.996037562620065,FALSE,TRUE
b9ed64ecce5c9367fcaaf953b5123eea,NPK,Rhizosphere,nsp2,-0.788852781531946,FALSE,TRUE
bbfb66a825fda14377e492e631d771e1,NPK,Rhizosphere,nsp2,-1.09530703189517,FALSE,TRUE
bc9b12748df1168198377a52858e3529,NPK,Rhizosphere,nsp2,-0.638909091448817,FALSE,TRUE
bd69551d83174410da9f060c431fbeb7,NPK,Rhizosphere,nsp2,-1.21445542702719,FALSE,TRUE
be4c78fe133722252ae050df3bf5ec23,NPK,Rhizosphere,nsp2,0.704663734219031,FALSE,TRUE
bf42bf09aa53735d64851cc017a25a35,NPK,Rhizosphere,nsp2,-1.2349360893434,FALSE,TRUE
c01efcf1612386351c4ebbabbbf19484,NPK,Rhizosphere,nsp2,1.26954363061328,FALSE,TRUE
c132c61ed40e5798cad6191880a3d43a,NPK,Rhizosphere,nsp2,-0.861236794281973,FALSE,TRUE
c1825fc926d707afd960234f5c52d5b2,NPK,Rhizosphere,nsp2,-1.12906016387071,FALSE,TRUE
c247d182377465a39c99ac83693bc48f,NPK,Rhizosphere,nsp2,-1.35637082869133,FALSE,TRUE
c4386368b68677762be93d5efc9a358b,NPK,Rhizosphere,nsp2,-0.953999595380373,FALSE,TRUE
c4473bef22f16bc6d190cb8be128f934,NPK,Rhizosphere,nsp2,-0.916324926160939,FALSE,TRUE
c4e364ffbb39d45958a48970cb12593d,NPK,Rhizosphere,nsp2,-1.23471374996905,FALSE,TRUE
c6a8b873ab0683b12337662cad77eeae,NPK,Rhizosphere,nsp2,-0.820317407480527,FALSE,TRUE
c83c3c8bbd544c8b274eba549dfcde17,NPK,Rhizosphere,nsp2,-1.33171423121205,FALSE,TRUE
c97f3606f081b9b2adc69edc683484cd,NPK,Rhizosphere,nsp2,-1.14186425153911,FALSE,TRUE
cd55771ce790dc231326a2bd8ad47f80,NPK,Rhizosphere,nsp2,1.62425881448588,TRUE,FALSE
ce1bf6f414536528d7c38cd71b591710,NPK,Rhizosphere,nsp2,-1.05047905482838,FALSE,TRUE
ce3b5672c06ef15869b31bbaaca52299,NPK,Rhizosphere,nsp2,-0.855129787770005,FALSE,TRUE
ceabc869537159ee4667af7c2e505b1e,NPK,Rhizosphere,nsp2,-0.736203724459827,FALSE,TRUE
d11257182e9f85940f81256e32647080,NPK,Rhizosphere,nsp2,-1.08567041081669,FALSE,TRUE
d1515869b712ec6d52e59111dbcd7f07,NPK,Rhizosphere,nsp2,-0.921123161639169,FALSE,TRUE
d360cee29840640cf0feefad3191a6b6,NPK,Rhizosphere,nsp2,-1.54461252247083,FALSE,TRUE
d45a95ce4a09d9958785fa5492179e08,NPK,Rhizosphere,nsp2,1.27548239593359,FALSE,TRUE
d59912afccdb225987582d4591376f0c,NPK,Rhizosphere,nsp2,1.75504323629974,TRUE,FALSE
d65864b8347d0d905b09ddcd3adc2539,NPK,Rhizosphere,nsp2,-0.773525303257684,FALSE,TRUE
dac6076c74e00f4f7232113566f6e292,NPK,Rhizosphere,nsp2,-1.01663064159144,FALSE,TRUE
dd18b86a516887cc8518d23d5e3ed0cb,NPK,Rhizosphere,nsp2,-0.867154004169682,FALSE,TRUE
de7a548ebfcf008c5fa91c07c751659e,NPK,Rhizosphere,nsp2,-1.12477272673896,FALSE,TRUE
de9162efbb52e5a81eff83f2fa879b99,NPK,Rhizosphere,nsp2,-1.27204238355557,FALSE,TRUE
de9a680981af70d67760a34aea80f26b,NPK,Rhizosphere,nsp2,-1.11702741624625,FALSE,TRUE
deedc3d524c1a229a6d7773da8a2287f,NPK,Rhizosphere,nsp2,-1.39500954493889,FALSE,TRUE
e1b1ac9384c2dd9fbb2e05094accb7f0,NPK,Rhizosphere,nsp2,-0.939506023127113,FALSE,TRUE
e217e4b8c25de3d62a4ddaad75099d28,NPK,Rhizosphere,nsp2,1.11491298967664,FALSE,TRUE
e38a9a827fc384797d8672e2ce66fa81,NPK,Rhizosphere,nsp2,-0.814264133130999,FALSE,TRUE
e46c9a5724a5a83fbdecdf3b3f060f27,NPK,Rhizosphere,nsp2,-0.761688165283579,FALSE,TRUE
e54c1b5aee2446e2db1772d0de1f7cec,NPK,Rhizosphere,nsp2,-1.04771541021115,FALSE,TRUE
e5bb1de27fe4fa157ef1caaac01330d6,NPK,Rhizosphere,nsp2,-0.998955920360666,FALSE,TRUE
e61b9019d92ece8a330caf36763e902e,NPK,Rhizosphere,nsp2,-0.989385251727692,FALSE,TRUE
e796ba02be04cb181c83c7e801263bea,NPK,Rhizosphere,nsp2,-1.19427627136936,FALSE,TRUE
e9480362ae5bfb8b710b8b78391e1ae2,NPK,Rhizosphere,nsp2,-0.893439971076057,FALSE,TRUE
e9bc5333babf9ad6e0963fb3293c9531,NPK,Rhizosphere,nsp2,-1.43270444304422,TRUE,TRUE
eb21dfae1944eec040666e07188d8ac5,NPK,Rhizosphere,nsp2,-1.01240563817957,FALSE,TRUE
eb70400e411a1bc046cb6601f93a3b12,NPK,Rhizosphere,nsp2,-1.04075727076972,FALSE,TRUE
ec676a7d88c4f620e0d276bb87e444ea,NPK,Rhizosphere,nsp2,-0.739272284037314,FALSE,TRUE
eceed796724990772966e84a5015f30a,NPK,Rhizosphere,nsp2,-0.693699954281461,FALSE,TRUE
ed302863cb681a6d89a55b523b026344,NPK,Rhizosphere,nsp2,-1.47749310429564,FALSE,TRUE
ed7e6ec388ccaa4d7b88468582a13574,NPK,Rhizosphere,nsp2,-0.979801791105389,FALSE,TRUE
eda8c81e80562413ac5e0f43b719e98b,NPK,Rhizosphere,nsp2,-0.936048294021626,FALSE,TRUE
ee8d1827c77def75a9d6f2237f1047a7,NPK,Rhizosphere,nsp2,-0.87446102751749,FALSE,TRUE
ef3d06d6d4091953f422d772be07aed5,NPK,Rhizosphere,nsp2,-0.902753097567191,FALSE,TRUE
f0715dd0505c2bb03a78ad4824798968,NPK,Rhizosphere,nsp2,-0.772165541396197,FALSE,TRUE
f3312107169fdb56bb8d69bf3bfb2f9f,NPK,Rhizosphere,nsp2,-0.71661720423123,FALSE,TRUE
f3f49a5096e2df15ac4a583ac67cbe1b,NPK,Rhizosphere,nsp2,-0.996711686708583,FALSE,TRUE
f418f33596b57bbecec383c1ae3487bd,NPK,Rhizosphere,nsp2,-0.686522744559928,FALSE,TRUE
f44fea8fa12d38d9e411442dd9d10be4,NPK,Rhizosphere,nsp2,-1.11383864415648,FALSE,TRUE
f5049bbd1790a469c35bbf78e2d78bcf,NPK,Rhizosphere,nsp2,-1.80415488783328,FALSE,TRUE
f52fa377ffb2402486e322a875a73ee8,NPK,Rhizosphere,nsp2,-1.22611083525706,FALSE,TRUE
f55d468484960d06b6604800133315ee,NPK,Rhizosphere,nsp2,0.911025854188598,FALSE,TRUE
f56c5e206d419fcef8ce39993c5de754,NPK,Rhizosphere,nsp2,-0.768898698205684,FALSE,TRUE
f722cadced7b3ea1759566b3a4b90504,NPK,Rhizosphere,nsp2,-1.13851370162465,FALSE,TRUE
f776e2e41bb9c9141920f4f0ab9687ff,NPK,Rhizosphere,nsp2,0.70914329839917,FALSE,TRUE
f8e3e4a57551e7401fdade07bd9c3c64,NPK,Rhizosphere,nsp2,-0.857793956728367,FALSE,TRUE
f9c1d4064815a63300356bd64875bb47,NPK,Rhizosphere,nsp2,-0.755928263318114,FALSE,TRUE
fa193be3e4a06c77a9ff04d6c88f5498,NPK,Rhizosphere,nsp2,-0.778326382296932,FALSE,TRUE
fae08432efa00b53bbd59c962536c4b1,NPK,Rhizosphere,nsp2,-1.45765417409106,FALSE,TRUE
fb8ac08e388c4c9729fcefb85d09eac3,NPK,Rhizosphere,nsp2,-1.18884538205149,FALSE,TRUE
fbfb7c6577f646db79a0caaa706900be,NPK,Rhizosphere,nsp2,-0.934727660189993,FALSE,TRUE
fc00d59b09845f0432ebb3d83000d94d,NPK,Rhizosphere,nsp2,-0.867235762049392,FALSE,TRUE
fce40fdeac3559446e5c46850cf7bef3,NPK,Rhizosphere,nsp2,-0.652093954425601,FALSE,TRUE
fcf8a125823b9c6196d500ea5772a808,NPK,Rhizosphere,nsp2,-0.695929159243326,FALSE,TRUE
0046d932ac5a5c720a9eb30de2661133,NPK,Root,symrk,-0.691772104003619,FALSE,TRUE
055503b1823b15b59e45f6d3257e3bc4,NPK,Root,symrk,-0.893426310201209,FALSE,TRUE
08e3ccbd2026cfee2cfd85810fbb5bee,NPK,Root,symrk,-7.55592736663575,FALSE,TRUE
0eb1df705bd12b2a86bda538b8e235a3,NPK,Root,symrk,-2.56824145941365,TRUE,FALSE
0fa936b4754ca802fac75af522238fec,NPK,Root,symrk,-1.52514476829116,FALSE,TRUE
13047513ffcba2e7d2dff580c4651b1e,NPK,Root,symrk,0.975552862030039,FALSE,TRUE
1865ea166cdec0a1f277410c897c244a,NPK,Root,symrk,-1.44507101011359,FALSE,TRUE
190059ec700e94022ca6cffcdbf7035e,NPK,Root,symrk,-0.832044387707227,FALSE,TRUE
1d857661548ccd37391aaed93c45d7fe,NPK,Root,symrk,-1.52215728632434,FALSE,TRUE
21c96681be5e9bb6ac41d9faee208338,NPK,Root,symrk,-0.897781614802097,FALSE,TRUE
256f71f5d3f0e498717178d97311b133,NPK,Root,symrk,-1.1748661107409,FALSE,TRUE
2e4ec32e955313ad27c1b71052c209b7,NPK,Root,symrk,-0.732793875430203,FALSE,TRUE
34412cf8907afe4e38fe627db8a795e9,NPK,Root,symrk,-0.798288849015274,FALSE,TRUE
3787ce4addff53fbd8f4bccdf0c3ead0,NPK,Root,symrk,2.18116682351979,FALSE,TRUE
38b546874c8194bab6952c0670b53192,NPK,Root,symrk,1.40357913784521,FALSE,TRUE
3d76b56459c368d222914c31be44c4d6,NPK,Root,symrk,0.889258435399634,FALSE,TRUE
41528bd61dbc1c492df8fb47fecc3c7e,NPK,Root,symrk,-2.90375472482555,TRUE,TRUE
467b0a42a20c34154357477da1570225,NPK,Root,symrk,2.75703541565878,FALSE,TRUE
55c0c172422f5d596b44d59b002ef685,NPK,Root,symrk,1.50583360456055,FALSE,TRUE
58a80aaf0ee8c8cd39703aae207cb975,NPK,Root,symrk,-0.882838635154202,FALSE,TRUE
62063e762d380bda9862671ed8736bb4,NPK,Root,symrk,-0.884781241928866,FALSE,TRUE
64c8809be204cec7013a8001857e6f70,NPK,Root,symrk,1.10645188072342,FALSE,TRUE
656013fe257a31418082e86626a0d968,NPK,Root,symrk,1.02608969455374,FALSE,TRUE
67b959dd2328340f15ee695ca856d03b,NPK,Root,symrk,1.43266946882781,FALSE,TRUE
77f8f398ed3bea345ac8d7528be4865d,NPK,Root,symrk,-1.5067286567344,FALSE,TRUE
7c99fcc890f39bfe8285874ae8e47c4b,NPK,Root,symrk,-1.05722339664382,TRUE,TRUE
8d38841f1411f35fc60c6fab7a2e3f7e,NPK,Root,symrk,1.14185677421007,FALSE,TRUE
90098e4ea574721ec1cdcf7eb448cbba,NPK,Root,symrk,0.780199482436215,FALSE,TRUE
941a32f800899e910d46bd991db7f7b4,NPK,Root,symrk,-1.71778501330609,FALSE,TRUE
99e560a489a4d10c554d9883e19f9a75,NPK,Root,symrk,-0.662533039850785,FALSE,TRUE
9c27f4916fffb5508424ed71cb74ba8f,NPK,Root,symrk,-1.1094101781755,FALSE,TRUE
9cca4a75074f1207d428baffcf11bfdf,NPK,Root,symrk,1.03226975853034,FALSE,TRUE
a3e12917a436aedc805ddd3917f695c1,NPK,Root,symrk,-1.20223273366052,TRUE,TRUE
a932ab2e790532c3395214fd919aee77,NPK,Root,symrk,-1.00791689150253,FALSE,TRUE
afb381d077a490bc042601217fc8e32d,NPK,Root,symrk,2.46583570252849,TRUE,TRUE
bc29c65aad651b8e7544bc7834d07489,NPK,Root,symrk,-1.71185440134694,FALSE,TRUE
be396fa222899de1c4516c7ca8f4758a,NPK,Root,symrk,-1.08269078496815,FALSE,TRUE
c5a0fe02d80ba7a5584e707525f81ebc,NPK,Root,symrk,-0.607835978425675,FALSE,TRUE
ccc898e9cccb4d0fc0ddaddc14cb0f4e,NPK,Root,symrk,0.832624696681676,FALSE,TRUE
d2583e4cbbf46e09d1e821411a910358,NPK,Root,symrk,1.29957442324212,FALSE,TRUE
e90f1c750336249f2ed6847a03fb3b35,NPK,Root,symrk,2.21609041025853,FALSE,TRUE
ef948a21092b1c8cdf85590d9c71080e,NPK,Root,symrk,0.823313045259441,FALSE,TRUE
0046d932ac5a5c720a9eb30de2661133,NPK,Root,ccamk,-0.691772104003619,FALSE,TRUE
02672917be603e460a1a7e23ecc0c829,NPK,Root,ccamk,-0.911439920904821,FALSE,TRUE
033df1bd44c189364075351078b1198f,NPK,Root,ccamk,1.09240164084681,FALSE,TRUE
0769dba16bcb74ee1e623e13fb5b35df,NPK,Root,ccamk,-0.70816537479958,FALSE,TRUE
09894b6d549bb014862bb24fa029e91d,NPK,Root,ccamk,-1.84028489542768,FALSE,TRUE
0b43ac0d149b2da57389d690e6c0e262,NPK,Root,ccamk,-0.870893189744933,FALSE,TRUE
0e656a654c28710c31cc6a9698fd5fd9,NPK,Root,ccamk,-1.91270025101849,FALSE,TRUE
0eb1df705bd12b2a86bda538b8e235a3,NPK,Root,ccamk,-3.12532402056386,TRUE,TRUE
0fa936b4754ca802fac75af522238fec,NPK,Root,ccamk,-1.52514476829116,FALSE,TRUE
111c5268cbc10d727c2a48639ff6ad3d,NPK,Root,ccamk,3.84768974470316,TRUE,TRUE
1865ea166cdec0a1f277410c897c244a,NPK,Root,ccamk,-1.4450710101136,FALSE,TRUE
1addfa3c67eef44e5648cf56b32594aa,NPK,Root,ccamk,-2.01069270068386,TRUE,FALSE
1e0cfd864958a01b482e3ac65770d38c,NPK,Root,ccamk,-1.56817405089519,FALSE,TRUE
1f1d3404d96caaac358eec0100a61ad6,NPK,Root,ccamk,-0.750602207516936,FALSE,TRUE
21554e32e4826bf075408dd5e169afd7,NPK,Root,ccamk,-1.01094129718131,FALSE,TRUE
22e000c642d2d584c0e02ed94323af2d,NPK,Root,ccamk,-1.90324591410096,FALSE,TRUE
2656b81f834f152ec10e06ca249cd748,NPK,Root,ccamk,-1.92854592560275,FALSE,TRUE
287c5fa92b5852eb343ad66a94abe7a5,NPK,Root,ccamk,-0.791839674491475,FALSE,TRUE
28e2e534abf8bb86dbdc812152414ad2,NPK,Root,ccamk,-1.08947192784777,FALSE,TRUE
2a00f9e8bac648ac0f23e1c75b3c0d8c,NPK,Root,ccamk,-1.16448493179455,FALSE,TRUE
2b30d49b7da54272062af1231b009048,NPK,Root,ccamk,-1.50081625950978,FALSE,TRUE
2d2ce16443d8a3dc31875b6cc0575b5d,NPK,Root,ccamk,-2.38292404433688,FALSE,TRUE
2f3298fbedc16352633a3e9defa427ad,NPK,Root,ccamk,-1.77021798711492,FALSE,TRUE
33dd06e40d65486c2196e621944ccf3b,NPK,Root,ccamk,0.73527688617833,FALSE,TRUE
34412cf8907afe4e38fe627db8a795e9,NPK,Root,ccamk,-0.798288849015275,FALSE,TRUE
351f8503ea538b4fdebb874466330fc0,NPK,Root,ccamk,-0.907118993673958,FALSE,TRUE
359855e8237f2bc3e21e4dd19657f0c3,NPK,Root,ccamk,-1.19911854389004,FALSE,TRUE
3b634c8b9f9017298cb880ba9f2449bf,NPK,Root,ccamk,-0.972379156857945,FALSE,TRUE
3f20fe9278a7f027acf93937a1970a36,NPK,Root,ccamk,-1.54061027950337,FALSE,TRUE
3fd9e387a35c3716db9d44f139b813d3,NPK,Root,ccamk,-1.88552532508582,FALSE,TRUE
41030fe9008ed45e94047c480f82aaff,NPK,Root,ccamk,-1.05375181697937,FALSE,TRUE
41528bd61dbc1c492df8fb47fecc3c7e,NPK,Root,ccamk,-2.90375472482555,TRUE,TRUE
42ea10718784cf5d9e337cc97adf9c7a,NPK,Root,ccamk,-1.21091181708504,FALSE,TRUE
4a7790e17a76d7b2eaab463a883eb29a,NPK,Root,ccamk,-2.99886489060443,FALSE,TRUE
501bb475b6fd7597065d7ee9c14968bc,NPK,Root,ccamk,-1.10732233004816,FALSE,TRUE
50ac1da61ed4cd3aced4ae265f146ade,NPK,Root,ccamk,-1.35197659359537,FALSE,TRUE
58a80aaf0ee8c8cd39703aae207cb975,NPK,Root,ccamk,-0.882838635154202,FALSE,TRUE
5e8cca3234758513aa254e2aeab890e9,NPK,Root,ccamk,-2.18940813737599,FALSE,TRUE
616ac5fa611947f83a6e46b83457976b,NPK,Root,ccamk,-1.09879847392736,FALSE,TRUE
6499a6ef7fb59f8b15ef9cc7bbf0ae40,NPK,Root,ccamk,-0.5945041624501,FALSE,TRUE
66b667bf8b48c8c2f2ebd927378881a5,NPK,Root,ccamk,-2.40275009958431,FALSE,TRUE
69dc98137ea41c4ae0f197ac17661cc2,NPK,Root,ccamk,-0.877483171996061,FALSE,TRUE
6a58f5397d58fb483642883caa986423,NPK,Root,ccamk,-2.12960774496578,TRUE,FALSE
71679c395b1ae5547b4b40ea8db858b2,NPK,Root,ccamk,-1.67611373187632,FALSE,TRUE
756164816d8aecb3e21d35b30413e645,NPK,Root,ccamk,-1.28008775650755,FALSE,TRUE
7c99fcc890f39bfe8285874ae8e47c4b,NPK,Root,ccamk,-1.05722339664382,TRUE,TRUE
7dbaafd87c0abe902da681bf8eb162f3,NPK,Root,ccamk,-0.637026572700702,FALSE,TRUE
820c99b6303812409e62061cc3256e03,NPK,Root,ccamk,-1.7262422864308,FALSE,TRUE
8cd551902ed2d6d15778da87b6fa5539,NPK,Root,ccamk,-2.49471243307837,FALSE,TRUE
8f1aa389952f5e38a2d93c50596d732b,NPK,Root,ccamk,-0.967859624175045,FALSE,TRUE
91d29c2904a247803c0cb7fcefd21cf7,NPK,Root,ccamk,-1.81016095530548,FALSE,TRUE
941a32f800899e910d46bd991db7f7b4,NPK,Root,ccamk,-1.71778501330609,FALSE,TRUE
954722f92afd61eb1f05c82fae1cda6a,NPK,Root,ccamk,-1.96307375292628,TRUE,TRUE
99e560a489a4d10c554d9883e19f9a75,NPK,Root,ccamk,-0.662533039850785,FALSE,TRUE
9c27f4916fffb5508424ed71cb74ba8f,NPK,Root,ccamk,-1.1094101781755,FALSE,TRUE
a0c0d11a2eef1626bb0e227bf9ab0780,NPK,Root,ccamk,-2.50633103063471,FALSE,TRUE
a3e12917a436aedc805ddd3917f695c1,NPK,Root,ccamk,-1.20223273366052,TRUE,TRUE
a512464522c62808c6e3f06ebed32809,NPK,Root,ccamk,-1.22965932508142,FALSE,TRUE
a6a28f8689e93d5763151458aa48e2bd,NPK,Root,ccamk,-0.880093979557053,FALSE,TRUE
a904ca6d84a61e62205deeb697547891,NPK,Root,ccamk,-0.812378532818681,FALSE,TRUE
a93a49eacf2ddb8a057cdf7d3dc35f93,NPK,Root,ccamk,-1.50174628641438,FALSE,TRUE
a9ef7be13a51beb52d9866515871b6cf,NPK,Root,ccamk,-1.4008090919897,FALSE,TRUE
aabb1b1916575720fe06a53ba3329df3,NPK,Root,ccamk,4.10591889888447,TRUE,TRUE
ac83d99aa803d98eafd0bae2e885b836,NPK,Root,ccamk,-0.731632599946736,FALSE,TRUE
afc349d38be6eca0c5f980a1c7dc56ba,NPK,Root,ccamk,-0.732321161494966,FALSE,TRUE
b7b427e1dcbd6f70a23fb034f1961e4d,NPK,Root,ccamk,-2.4293482821598,FALSE,TRUE
bba2568b6060e076158bb666734f5ef8,NPK,Root,ccamk,-1.28737654985769,FALSE,TRUE
be15ab23adadb78a06e0fdb9d6f6e2eb,NPK,Root,ccamk,-1.76765103934127,FALSE,TRUE
be396fa222899de1c4516c7ca8f4758a,NPK,Root,ccamk,-1.08269078496815,FALSE,TRUE
c3559169e8364978c5db49e208ed1898,NPK,Root,ccamk,-0.916721716965136,FALSE,TRUE
c3acbd916000ba66236db657361902ff,NPK,Root,ccamk,-1.0612416123005,FALSE,TRUE
c46bab8031f7eba60c47116157b920f1,NPK,Root,ccamk,2.96145864182324,TRUE,FALSE
c5a0fe02d80ba7a5584e707525f81ebc,NPK,Root,ccamk,-0.607835978425675,FALSE,TRUE
c5f19333763c3bc8b5c28aa7f1bb1b3e,NPK,Root,ccamk,-0.811984852878574,FALSE,TRUE
ca7ced74ba08e0bf97984693d903b321,NPK,Root,ccamk,-0.541779181799415,FALSE,TRUE
cdd369dff835f80506a6cac6950f64ba,NPK,Root,ccamk,0.602569711701215,FALSE,TRUE
d1b2ee374ec626fa8bbb2a77e212a3f2,NPK,Root,ccamk,-1.80394473183805,FALSE,TRUE
d31a3e43182ac624cbf492a94a5f595a,NPK,Root,ccamk,-1.22753830508347,FALSE,TRUE
d7b3d53329b4eeb4db6a2282e066c56a,NPK,Root,ccamk,-1.49712054923912,FALSE,TRUE
d8784c6fcdc040fccfa61c391c6bb558,NPK,Root,ccamk,-0.702705163988607,FALSE,TRUE
dc884d128fa0c4d0564e1a2f4dc3aa0f,NPK,Root,ccamk,-1.44304036755663,FALSE,TRUE
df7db2a0b7db0940ca00d707573253dd,NPK,Root,ccamk,-2.05034662449223,FALSE,TRUE
e0722d6364d2ad425dd64d28070af0df,NPK,Root,ccamk,-0.888008148506387,FALSE,TRUE
e583490bc9e93041f6ea02530c8135e5,NPK,Root,ccamk,-0.870657661603244,FALSE,TRUE
e9480362ae5bfb8b710b8b78391e1ae2,NPK,Root,ccamk,-0.918440857193398,FALSE,TRUE
ebd7b3edee28bc1e9d4a3bd6e18282fa,NPK,Root,ccamk,-2.43375751894815,FALSE,TRUE
ec77451fd5646c52e86dc6d07484245c,NPK,Root,ccamk,-0.864084934911206,FALSE,TRUE
f09e91b938c1f178edb02d9464d1ab08,NPK,Root,ccamk,-1.36203769288806,FALSE,TRUE
f1fd3850ba32cd4c66d1249d5971624e,NPK,Root,ccamk,-2.62329863083753,FALSE,TRUE
f57a033fd188b9704c5f6b3f9d4a6fd3,NPK,Root,ccamk,-0.914247565426288,FALSE,TRUE
f65c5db3ff10e69086a832e54e6d5224,NPK,Root,ccamk,-1.76638645845705,FALSE,TRUE
f681de0b82ea0feb78cca9a0b0f69480,NPK,Root,ccamk,-1.45800104008558,FALSE,TRUE
f78f9db9438ff0de6bf6a04b36411992,NPK,Root,ccamk,-1.65290195753781,FALSE,TRUE
f8233f9ce20ca99a8990cefeae43f1ef,NPK,Root,ccamk,-1.45940455176116,FALSE,TRUE
f9ef2d0b33ac49d2393306dbe8bea931,NPK,Root,ccamk,-2.31432278154904,FALSE,TRUE
fbd962740afd7ea1bea6b0eefc9c6b29,NPK,Root,ccamk,-2.18407271039586,TRUE,FALSE
fc7b0834619c95bc7efe1265cfdb2613,NPK,Root,ccamk,-0.662738049980812,FALSE,TRUE
fc83c77490c260e714148d9f0809099b,NPK,Root,ccamk,-1.592370551631,FALSE,TRUE
fffa31fcf4c26977d1fe6d1f96ed0a78,NPK,Root,ccamk,-2.29412819572271,FALSE,TRUE
0046d932ac5a5c720a9eb30de2661133,NPK,Root,nsp1,-0.691772104003619,FALSE,TRUE
0eb1df705bd12b2a86bda538b8e235a3,NPK,Root,nsp1,-2.9003232641547,TRUE,FALSE
0ef04aba8a0b2de777b4ed31f482693e,NPK,Root,nsp1,0.926114783273716,FALSE,TRUE
0fc2129261060096a373c19fd1b10db4,NPK,Root,nsp1,-0.65944724678639,FALSE,TRUE
13047513ffcba2e7d2dff580c4651b1e,NPK,Root,nsp1,1.36247705863556,FALSE,TRUE
1553972d23d59d19372f8ed9684f7845,NPK,Root,nsp1,0.879143731892675,FALSE,TRUE
1ceb5044ecaf1b8d157d3588879e1a4b,NPK,Root,nsp1,1.24543531149634,FALSE,TRUE
1d5d2c2b1b6b4e7201a1cecafb151fd2,NPK,Root,nsp1,-4.14955479796364,TRUE,FALSE
21de01bd64fd4753c4dd511be27619e4,NPK,Root,nsp1,-2.69624279597812,TRUE,TRUE
2bbf03b00ca1da0ae3416b71f62bb5b6,NPK,Root,nsp1,1.16607789322768,FALSE,TRUE
2e6b5ff8daed1ec41c2e03b2a1545e01,NPK,Root,nsp1,0.765084654370531,FALSE,TRUE
3000c63a3ca3b4c3127dce18c608950f,NPK,Root,nsp1,-0.91731882862871,FALSE,TRUE
3051373ecdb22592a3e2c1323da9d120,NPK,Root,nsp1,1.04004512079526,FALSE,TRUE
323e12bdeb67aeea422e21c29f7cf5ef,NPK,Root,nsp1,1.52215635150639,FALSE,TRUE
3787ce4addff53fbd8f4bccdf0c3ead0,NPK,Root,nsp1,2.50221976317114,FALSE,TRUE
40a1501fd4ddd43a1bc8245d7c672ed0,NPK,Root,nsp1,-0.872611687444353,FALSE,TRUE
41528bd61dbc1c492df8fb47fecc3c7e,NPK,Root,nsp1,-2.90375472482555,TRUE,TRUE
41e58dfb6d0e727fed8aace91e4bf876,NPK,Root,nsp1,-0.98449255721794,FALSE,TRUE
43dbf253e5f5eba896a6b4b7aacd615e,NPK,Root,nsp1,0.862215151336093,FALSE,TRUE
467b0a42a20c34154357477da1570225,NPK,Root,nsp1,2.75364978604253,FALSE,TRUE
4db60f187920c2be3ece493d224d1dcb,NPK,Root,nsp1,-1.61001535805146,FALSE,TRUE
4e1c8fa0813602667aa38e9c34a197c5,NPK,Root,nsp1,1.34956283156612,FALSE,TRUE
540f833c17617631bf4eb5242d0e1d68,NPK,Root,nsp1,1.51086626291852,FALSE,TRUE
55c0c172422f5d596b44d59b002ef685,NPK,Root,nsp1,2.22859385374595,FALSE,TRUE
58d74b07e1bd3425cb47d4cdda1ce68d,NPK,Root,nsp1,1.93039199191422,FALSE,TRUE
5a31a41b4d173afe98a6f28206343d95,NPK,Root,nsp1,-1.59472040449638,FALSE,TRUE
5a71bd2bc870bbdc7eefd0dd575f83b3,NPK,Root,nsp1,-1.05990257621611,FALSE,TRUE
5e177e91e73d66502321e7d93d2ce309,NPK,Root,nsp1,1.15775117655227,FALSE,TRUE
62063e762d380bda9862671ed8736bb4,NPK,Root,nsp1,-0.884781241928867,FALSE,TRUE
6b6cc2c8a45d44c2dba0d3fe93be9356,NPK,Root,nsp1,1.16838818993232,TRUE,TRUE
6bfe8ba5a879bd6bcb5216e004f5102e,NPK,Root,nsp1,2.80740512847424,TRUE,FALSE
756164816d8aecb3e21d35b30413e645,NPK,Root,nsp1,-1.28008775650755,FALSE,TRUE
77f8f398ed3bea345ac8d7528be4865d,NPK,Root,nsp1,-1.5067286567344,FALSE,TRUE
7bbe2fd55d31fbad7d96e1daa767042c,NPK,Root,nsp1,1.30178113690373,FALSE,TRUE
7c99fcc890f39bfe8285874ae8e47c4b,NPK,Root,nsp1,-1.05722339664382,TRUE,TRUE
