# Constructed from biom file
#OTU ID	Hv_WT_HvSC_only_endo_1	Hv_WT_HvSC_only_endo_2	Hv_WT_HvSC_only_endo_3	Hv_WT_HvSC_only_endo_4	Hv_WT_HvSC_only_endo_5	Hv_WT_HvSC_only_rhizo_1	Hv_WT_HvSC_only_rhizo_2	Hv_WT_HvSC_only_rhizo_3	Hv_WT_HvSC_only_rhizo_4	Hv_WT_HvSC_only_rhizo_5	Hv_WT_HvSC_only_rhizo_6	Hv_ccamk_HvSC_only_endo_1	Hv_ccamk_HvSC_only_endo_2	Hv_ccamk_HvSC_only_endo_3	Hv_ccamk_HvSC_only_endo_4	Hv_ccamk_HvSC_only_endo_5	Hv_ccamk_HvSC_only_endo_6	Hv_ccamk_HvSC_only_rhizo_1	Hv_ccamk_HvSC_only_rhizo_2	Hv_ccamk_HvSC_only_rhizo_3	Hv_ccamk_HvSC_only_rhizo_4	Hv_ccamk_HvSC_only_rhizo_5	Hv_ccamk_HvSC_only_rhizo_6	Hv_nsp1_HvSC_only_endo_1	Hv_nsp1_HvSC_only_endo_2	Hv_nsp1_HvSC_only_endo_3	Hv_nsp1_HvSC_only_endo_4	Hv_nsp1_HvSC_only_endo_5	Hv_nsp1_HvSC_only_endo_6	Hv_nsp1_HvSC_only_rhizo_1	Hv_nsp1_HvSC_only_rhizo_2	Hv_nsp1_HvSC_only_rhizo_3	Hv_nsp1_HvSC_only_rhizo_4	Hv_nsp1_HvSC_only_rhizo_5	Hv_nsp1_HvSC_only_rhizo_6	Hv_nsp2_HvSC_only_endo_1	Hv_nsp2_HvSC_only_endo_2	Hv_nsp2_HvSC_only_endo_3	Hv_nsp2_HvSC_only_endo_4	Hv_nsp2_HvSC_only_endo_5	Hv_nsp2_HvSC_only_endo_6	Hv_nsp2_HvSC_only_rhizo_1	Hv_nsp2_HvSC_only_rhizo_2	Hv_nsp2_HvSC_only_rhizo_3	Hv_nsp2_HvSC_only_rhizo_4	Hv_nsp2_HvSC_only_rhizo_5	Hv_nsp2_HvSC_only_rhizo_6	Hv_symrk_HvSC_only_endo_1	Hv_symrk_HvSC_only_endo_2	Hv_symrk_HvSC_only_endo_3	Hv_symrk_HvSC_only_endo_4	Hv_symrk_HvSC_only_endo_5	Hv_symrk_HvSC_only_endo_6	Hv_symrk_HvSC_only_rhizo_1	Hv_symrk_HvSC_only_rhizo_2	Hv_symrk_HvSC_only_rhizo_3	Hv_symrk_HvSC_only_rhizo_4	Hv_symrk_HvSC_only_rhizo_5	Hv_symrk_HvSC_only_rhizo_6
P2_H11	58746.0	10064.0	7604.0	8888.0	5859.0	2743.0	2360.0	2683.0	3022.0	4356.0	5499.0	14024.0	5123.0	14107.0	7444.0	5283.0	6572.0	129.0	3931.0	2930.0	972.0	869.0	1466.0	16522.0	9372.0	16401.0	19556.0	21522.0	9525.0	793.0	1673.0	2063.0	4485.0	1877.0	2846.0	6185.0	3591.0	8464.0	2974.0	6190.0	7501.0	2104.0	3110.0	1236.0	5032.0	9076.0	5612.0	24760.0	24755.0	31457.0	17936.0	27849.0	21408.0	3451.0	7698.0	5476.0	3177.0	5068.0	3685.0
P5_A1	19252.0	12116.0	8646.0	7626.0	7011.0	133.0	105.0	120.0	192.0	179.0	255.0	37321.0	21054.0	15324.0	12800.0	26989.0	13539.0	16.0	368.0	539.0	139.0	179.0	221.0	10059.0	22112.0	12375.0	20465.0	19024.0	12540.0	139.0	249.0	188.0	246.0	185.0	142.0	4164.0	11156.0	12382.0	7461.0	11545.0	8120.0	88.0	113.0	60.0	196.0	174.0	97.0	19874.0	8413.0	16492.0	31566.0	10706.0	13920.0	191.0	255.0	141.0	193.0	171.0	196.0
P4_H10	8595.0	2866.0	836.0	2568.0	1129.0	1990.0	1917.0	1243.0	2356.0	1940.0	3081.0	2973.0	1596.0	12158.0	7837.0	8261.0	6212.0	14.0	5743.0	3102.0	4050.0	3859.0	3634.0	3779.0	5421.0	6553.0	6620.0	10909.0	12605.0	2012.0	1736.0	3560.0	2561.0	2089.0	1761.0	11035.0	2313.0	6294.0	2782.0	1510.0	3779.0	1939.0	2777.0	3075.0	5205.0	5674.0	4164.0	4260.0	3645.0	3124.0	3462.0	4652.0	6044.0	2321.0	3172.0	2382.0	2051.0	3025.0	2772.0
P1_A1	10866.0	1033.0	260.0	63.0	78.0	3313.0	3140.0	371.0	431.0	482.0	273.0	683.0	282.0	890.0	306.0	652.0	434.0	73.0	2749.0	5787.0	3926.0	2144.0	4110.0	821.0	1090.0	972.0	3551.0	1077.0	724.0	4083.0	9767.0	3487.0	2928.0	2018.0	3246.0	1092.0	416.0	1178.0	396.0	343.0	296.0	3201.0	3502.0	2262.0	1951.0	3271.0	3546.0	1572.0	472.0	1217.0	873.0	804.0	940.0	5595.0	8214.0	5553.0	3164.0	3096.0	3635.0
P1_A8	7996.0	3456.0	4157.0	2949.0	941.0	1111.0	807.0	675.0	1540.0	1329.0	1594.0	2134.0	3729.0	1514.0	515.0	1142.0	617.0	71.0	1607.0	1423.0	977.0	704.0	897.0	1183.0	4028.0	755.0	2214.0	1607.0	1411.0	511.0	1147.0	1426.0	953.0	844.0	696.0	2434.0	2920.0	7230.0	1548.0	3417.0	3413.0	619.0	1102.0	820.0	1274.0	1417.0	1412.0	7975.0	1608.0	5845.0	3432.0	5859.0	5301.0	1119.0	1622.0	1294.0	850.0	1267.0	1115.0
P4_A8	12165.0	3088.0	175.0	57.0	187.0	1430.0	674.0	142.0	97.0	258.0	38.0	834.0	993.0	861.0	349.0	498.0	352.0	8.0	1161.0	1673.0	851.0	1092.0	965.0	529.0	1887.0	305.0	1181.0	574.0	353.0	4925.0	3415.0	4150.0	1271.0	3054.0	3052.0	692.0	437.0	1311.0	420.0	261.0	339.0	12312.0	1568.0	797.0	2443.0	2937.0	2466.0	1374.0	353.0	1441.0	1301.0	2483.0	903.0	5916.0	2785.0	3205.0	2560.0	1567.0	1828.0
P1_F10	2433.0	2009.0	998.0	755.0	441.0	34.0	43.0	12.0	22.0	25.0	40.0	4574.0	2803.0	1571.0	1205.0	3229.0	1548.0	0.0	112.0	137.0	51.0	39.0	52.0	2189.0	3924.0	1571.0	2274.0	3829.0	1379.0	36.0	95.0	70.0	69.0	72.0	65.0	712.0	3390.0	2147.0	873.0	2953.0	2016.0	46.0	66.0	37.0	59.0	80.0	90.0	5853.0	1775.0	4302.0	4030.0	2608.0	2507.0	75.0	101.0	50.0	82.0	30.0	81.0
P1_E1	4735.0	1876.0	1891.0	1027.0	652.0	280.0	284.0	128.0	418.0	347.0	291.0	1335.0	1166.0	1686.0	850.0	1519.0	998.0	0.0	500.0	418.0	307.0	269.0	370.0	1017.0	2532.0	682.0	1806.0	1243.0	1091.0	245.0	498.0	537.0	464.0	303.0	326.0	1217.0	1378.0	4223.0	1093.0	1923.0	1485.0	211.0	307.0	198.0	428.0	467.0	324.0	3472.0	806.0	2728.0	1929.0	2755.0	2662.0	299.0	412.0	266.0	252.0	344.0	368.0
P4_C7	6761.0	1536.0	150.0	1290.0	103.0	2237.0	1277.0	158.0	260.0	244.0	286.0	113.0	165.0	641.0	508.0	476.0	235.0	69.0	998.0	1359.0	1746.0	998.0	1831.0	659.0	495.0	374.0	1924.0	515.0	366.0	1627.0	2200.0	1336.0	1253.0	739.0	839.0	607.0	164.0	419.0	533.0	186.0	489.0	953.0	1133.0	816.0	834.0	1499.0	1872.0	938.0	311.0	709.0	1211.0	906.0	1001.0	1867.0	2890.0	2447.0	1322.0	1368.0	1369.0
P4_B4	1197.0	454.0	52.0	38.0	25.0	1532.0	1755.0	170.0	251.0	187.0	90.0	38.0	106.0	372.0	237.0	291.0	191.0	0.0	992.0	1350.0	3137.0	1742.0	2650.0	126.0	248.0	139.0	602.0	247.0	165.0	1538.0	2454.0	1835.0	1448.0	771.0	1209.0	267.0	56.0	183.0	85.0	95.0	55.0	1215.0	1882.0	1394.0	981.0	1255.0	2245.0	293.0	90.0	233.0	277.0	255.0	376.0	2169.0	3352.0	3271.0	1717.0	1620.0	1949.0
P1_C1	2600.0	1679.0	697.0	633.0	438.0	447.0	384.0	258.0	464.0	540.0	665.0	673.0	500.0	1453.0	892.0	1034.0	857.0	0.0	1604.0	1081.0	320.0	326.0	472.0	745.0	1213.0	1172.0	1557.0	1596.0	1204.0	379.0	700.0	706.0	967.0	734.0	473.0	1067.0	427.0	1152.0	492.0	742.0	755.0	346.0	376.0	235.0	390.0	532.0	420.0	1262.0	662.0	1136.0	1137.0	1107.0	1316.0	411.0	624.0	319.0	324.0	523.0	603.0
P2_D12	2295.0	1496.0	1476.0	652.0	472.0	26.0	30.0	26.0	28.0	52.0	26.0	2022.0	1360.0	732.0	753.0	732.0	597.0	0.0	63.0	72.0	21.0	14.0	12.0	862.0	1251.0	543.0	1290.0	1842.0	434.0	21.0	44.0	30.0	21.0	43.0	29.0	193.0	988.0	1405.0	548.0	1487.0	591.0	27.0	57.0	35.0	30.0	47.0	40.0	2714.0	744.0	2529.0	2148.0	890.0	839.0	61.0	34.0	22.0	35.0	18.0	55.0
P5_B3=P4_C1	521.0	251.0	13.0	0.0	0.0	1327.0	1255.0	83.0	208.0	138.0	95.0	33.0	40.0	455.0	264.0	183.0	116.0	0.0	674.0	952.0	3227.0	1816.0	1571.0	85.0	156.0	117.0	597.0	171.0	99.0	1093.0	2011.0	1121.0	848.0	463.0	583.0	187.0	29.0	81.0	17.0	74.0	33.0	604.0	1465.0	1205.0	619.0	712.0	1486.0	153.0	64.0	143.0	373.0	262.0	212.0	1726.0	2547.0	3356.0	1880.0	1355.0	1588.0
P2_C12	2991.0	2061.0	256.0	381.0	300.0	54.0	43.0	9.0	36.0	40.0	32.0	396.0	488.0	301.0	354.0	108.0	201.0	0.0	57.0	90.0	16.0	40.0	29.0	726.0	545.0	589.0	1601.0	403.0	159.0	24.0	173.0	46.0	75.0	98.0	22.0	341.0	375.0	1440.0	252.0	700.0	533.0	25.0	67.0	30.0	34.0	14.0	27.0	2522.0	310.0	1279.0	685.0	757.0	690.0	107.0	51.0	21.0	22.0	43.0	64.0
P1_E8	1592.0	859.0	623.0	517.0	183.0	186.0	148.0	231.0	231.0	196.0	312.0	381.0	337.0	487.0	283.0	423.0	308.0	0.0	185.0	180.0	148.0	91.0	146.0	416.0	620.0	257.0	724.0	411.0	233.0	128.0	259.0	209.0	97.0	108.0	163.0	264.0	384.0	733.0	384.0	810.0	340.0	154.0	253.0	129.0	325.0	391.0	208.0	1492.0	278.0	1087.0	686.0	662.0	492.0	223.0	283.0	269.0	187.0	195.0	261.0
P1_D3	1406.0	944.0	116.0	170.0	323.0	185.0	79.0	88.0	186.0	234.0	24.0	88.0	191.0	119.0	90.0	282.0	145.0	0.0	105.0	163.0	127.0	42.0	407.0	256.0	633.0	205.0	527.0	300.0	217.0	918.0	1369.0	326.0	196.0	394.0	279.0	708.0	534.0	704.0	622.0	305.0	124.0	435.0	704.0	166.0	339.0	136.0	296.0	913.0	141.0	734.0	667.0	468.0	201.0	682.0	356.0	226.0	292.0	138.0	118.0
P5_A10	3193.0	800.0	689.0	151.0	192.0	128.0	107.0	118.0	92.0	121.0	233.0	1028.0	391.0	270.0	115.0	334.0	64.0	0.0	127.0	123.0	48.0	82.0	91.0	901.0	919.0	195.0	384.0	391.0	167.0	111.0	962.0	155.0	66.0	104.0	113.0	415.0	365.0	407.0	227.0	500.0	546.0	186.0	135.0	49.0	105.0	101.0	111.0	652.0	365.0	1058.0	908.0	497.0	734.0	140.0	210.0	171.0	136.0	67.0	78.0
P1_A6	1228.0	451.0	500.0	454.0	137.0	51.0	53.0	37.0	54.0	57.0	69.0	645.0	542.0	615.0	562.0	553.0	362.0	0.0	254.0	232.0	138.0	95.0	162.0	454.0	887.0	313.0	762.0	830.0	557.0	67.0	139.0	121.0	122.0	123.0	96.0	791.0	325.0	1209.0	382.0	543.0	505.0	41.0	81.0	36.0	85.0	107.0	91.0	648.0	416.0	516.0	472.0	805.0	1005.0	62.0	98.0	59.0	60.0	60.0	75.0
P4_B10	1566.0	467.0	252.0	283.0	140.0	181.0	86.0	175.0	215.0	281.0	190.0	435.0	336.0	279.0	81.0	198.0	93.0	0.0	149.0	199.0	62.0	58.0	76.0	351.0	385.0	129.0	246.0	175.0	76.0	110.0	202.0	137.0	104.0	141.0	101.0	72.0	158.0	222.0	104.0	190.0	80.0	60.0	152.0	61.0	95.0	145.0	139.0	518.0	83.0	429.0	262.0	451.0	407.0	262.0	168.0	171.0	131.0	123.0	194.0
P4_E5	898.0	472.0	242.0	283.0	86.0	78.0	49.0	39.0	73.0	86.0	112.0	139.0	153.0	369.0	250.0	179.0	103.0	0.0	87.0	43.0	61.0	23.0	30.0	212.0	328.0	190.0	257.0	285.0	185.0	31.0	73.0	41.0	44.0	41.0	43.0	179.0	158.0	603.0	102.0	338.0	200.0	47.0	158.0	70.0	80.0	125.0	92.0	926.0	181.0	646.0	458.0	671.0	523.0	138.0	127.0	127.0	78.0	73.0	102.0
P4_B2	1446.0	508.0	282.0	275.0	155.0	69.0	50.0	71.0	82.0	85.0	67.0	322.0	182.0	102.0	94.0	140.0	90.0	0.0	183.0	128.0	41.0	46.0	37.0	134.0	292.0	163.0	349.0	154.0	63.0	48.0	86.0	86.0	65.0	46.0	67.0	133.0	199.0	354.0	80.0	266.0	159.0	43.0	87.0	46.0	76.0	87.0	70.0	547.0	83.0	358.0	236.0	281.0	212.0	92.0	86.0	73.0	63.0	78.0	94.0
P4_F10	167.0	290.0	140.0	21.0	17.0	78.0	31.0	27.0	34.0	20.0	12.0	57.0	180.0	31.0	24.0	27.0	20.0	0.0	360.0	481.0	145.0	110.0	109.0	50.0	337.0	73.0	294.0	62.0	68.0	183.0	668.0	238.0	203.0	150.0	159.0	278.0	76.0	451.0	58.0	318.0	58.0	98.0	115.0	63.0	128.0	90.0	131.0	268.0	43.0	438.0	141.0	139.0	71.0	137.0	119.0	89.0	76.0	62.0	88.0
P4_D7	256.0	64.0	35.0	7.0	74.0	22.0	0.0	63.0	0.0	54.0	0.0	91.0	385.0	598.0	88.0	61.0	42.0	0.0	303.0	680.0	121.0	153.0	101.0	18.0	34.0	28.0	214.0	140.0	17.0	318.0	105.0	16.0	25.0	47.0	140.0	26.0	112.0	16.0	139.0	49.0	30.0	50.0	128.0	73.0	127.0	371.0	263.0	53.0	42.0	84.0	88.0	552.0	62.0	460.0	123.0	102.0	42.0	208.0	288.0
P4_C9	267.0	88.0	55.0	0.0	0.0	204.0	180.0	0.0	37.0	27.0	0.0	29.0	28.0	86.0	23.0	44.0	0.0	0.0	274.0	324.0	191.0	133.0	265.0	53.0	70.0	27.0	207.0	31.0	42.0	286.0	348.0	160.0	136.0	116.0	88.0	30.0	19.0	41.0	0.0	31.0	30.0	99.0	173.0	104.0	109.0	143.0	155.0	133.0	22.0	97.0	73.0	49.0	75.0	280.0	403.0	234.0	139.0	157.0	216.0
P4_G1	583.0	306.0	109.0	137.0	39.0	51.0	22.0	25.0	52.0	23.0	56.0	80.0	90.0	141.0	87.0	81.0	61.0	0.0	166.0	146.0	59.0	29.0	65.0	83.0	231.0	83.0	246.0	164.0	127.0	38.0	95.0	66.0	48.0	33.0	44.0	149.0	121.0	475.0	63.0	212.0	121.0	46.0	49.0	24.0	48.0	91.0	75.0	226.0	83.0	255.0	167.0	244.0	185.0	56.0	82.0	59.0	43.0	55.0	49.0
P4_G3	979.0	542.0	170.0	158.0	128.0	35.0	10.0	18.0	29.0	54.0	34.0	34.0	49.0	25.0	9.0	18.0	29.0	0.0	82.0	60.0	23.0	14.0	29.0	65.0	109.0	29.0	168.0	50.0	19.0	11.0	90.0	27.0	30.0	23.0	31.0	50.0	55.0	252.0	31.0	82.0	31.0	24.0	40.0	22.0	23.0	53.0	39.0	298.0	41.0	165.0	90.0	112.0	92.0	108.0	66.0	32.0	40.0	44.0	44.0
P2_B12	241.0	126.0	140.0	96.0	31.0	16.0	13.0	16.0	18.0	11.0	30.0	76.0	131.0	174.0	63.0	121.0	109.0	0.0	50.0	52.0	30.0	30.0	32.0	93.0	183.0	55.0	151.0	113.0	118.0	23.0	43.0	32.0	36.0	21.0	14.0	135.0	95.0	432.0	151.0	138.0	163.0	0.0	28.0	0.0	18.0	26.0	31.0	161.0	58.0	219.0	163.0	165.0	201.0	0.0	37.0	21.0	21.0	29.0	30.0
P5_E7	84.0	37.0	12.0	90.0	0.0	35.0	37.0	40.0	49.0	41.0	151.0	42.0	34.0	137.0	140.0	37.0	53.0	0.0	199.0	86.0	104.0	86.0	80.0	28.0	35.0	52.0	46.0	75.0	86.0	47.0	68.0	50.0	44.0	46.0	49.0	43.0	0.0	53.0	36.0	28.0	45.0	32.0	117.0	78.0	35.0	44.0	146.0	50.0	0.0	28.0	0.0	51.0	53.0	97.0	76.0	69.0	30.0	80.0	133.0
P5_B10	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	50.0	0.0	55.0	0.0	0.0	0.0	0.0	126.0	241.0	52.0	39.0	38.0	43.0	49.0	0.0	0.0	54.0	83.0	36.0	0.0	0.0	42.0	0.0	34.0	48.0	0.0	33.0	25.0	0.0	0.0	44.0	37.0	0.0	46.0	47.0	33.0	39.0	0.0	33.0	0.0	0.0	0.0	33.0	35.0	42.0	0.0	0.0	64.0
P1_B10	226.0	125.0	88.0	81.0	22.0	0.0	12.0	12.0	0.0	25.0	16.0	48.0	107.0	50.0	33.0	65.0	48.0	0.0	46.0	23.0	25.0	0.0	23.0	45.0	104.0	30.0	76.0	73.0	71.0	15.0	38.0	20.0	22.0	31.0	26.0	85.0	60.0	241.0	63.0	65.0	86.0	18.0	8.0	0.0	15.0	21.0	11.0	122.0	34.0	149.0	86.0	139.0	133.0	15.0	24.0	17.0	6.0	16.0	25.0
P2_H2	0.0	90.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	153.0	88.0	70.0	68.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	148.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	81.0	80.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	237.0	114.0	203.0	226.0	223.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0
P4_B5	108.0	33.0	50.0	36.0	10.0	22.0	6.0	0.0	5.0	3.0	6.0	16.0	62.0	40.0	61.0	35.0	4.0	0.0	72.0	25.0	42.0	54.0	29.0	12.0	15.0	10.0	23.0	41.0	43.0	2.0	25.0	24.0	12.0	17.0	36.0	25.0	31.0	245.0	102.0	40.0	65.0	23.0	13.0	9.0	79.0	67.0	18.0	31.0	12.0	42.0	121.0	266.0	84.0	9.0	25.0	48.0	56.0	45.0	19.0
P1_C2	69.0	78.0	21.0	12.0	10.0	35.0	27.0	17.0	41.0	56.0	38.0	5.0	19.0	8.0	14.0	12.0	9.0	0.0	62.0	44.0	48.0	39.0	68.0	13.0	40.0	19.0	45.0	10.0	17.0	35.0	109.0	71.0	58.0	98.0	33.0	19.0	8.0	64.0	7.0	8.0	4.0	40.0	46.0	27.0	33.0	41.0	32.0	48.0	9.0	42.0	38.0	26.0	37.0	68.0	56.0	66.0	21.0	57.0	78.0
P2_A1	191.0	111.0	46.0	48.0	72.0	0.0	0.0	0.0	0.0	21.0	3.0	20.0	41.0	23.0	23.0	46.0	37.0	0.0	24.0	26.0	17.0	10.0	15.0	27.0	53.0	31.0	85.0	28.0	35.0	16.0	30.0	0.0	11.0	16.0	0.0	50.0	31.0	135.0	26.0	87.0	25.0	0.0	11.0	0.0	0.0	0.0	9.0	98.0	0.0	70.0	50.0	78.0	82.0	3.0	10.0	4.0	7.0	9.0	10.0
P2_B1	160.0	52.0	5.0	14.0	67.0	30.0	12.0	7.0	34.0	41.0	24.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	13.0	14.0	34.0	10.0	60.0	45.0	25.0	0.0	18.0	38.0	28.0	41.0	28.0	30.0	9.0	10.0	0.0	0.0	0.0	0.0	23.0	36.0	16.0	0.0	19.0	32.0	74.0	0.0	24.0	26.0	17.0	23.0	86.0	29.0	15.0	11.0	22.0	18.0
P1_A9	111.0	56.0	24.0	17.0	20.0	0.0	10.0	0.0	22.0	14.0	8.0	6.0	22.0	8.0	0.0	11.0	5.0	0.0	8.0	11.0	8.0	0.0	0.0	15.0	45.0	8.0	20.0	0.0	11.0	6.0	0.0	9.0	0.0	12.0	6.0	15.0	41.0	105.0	20.0	35.0	25.0	6.0	12.0	8.0	21.0	8.0	12.0	57.0	12.0	87.0	33.0	38.0	28.0	6.0	14.0	0.0	6.0	3.0	16.0
P5_C1	88.0	51.0	32.0	15.0	19.0	9.0	14.0	0.0	13.0	24.0	8.0	11.0	15.0	8.0	0.0	0.0	0.0	0.0	17.0	23.0	17.0	0.0	8.0	0.0	18.0	0.0	41.0	10.0	4.0	8.0	20.0	25.0	19.0	10.0	0.0	9.0	14.0	103.0	16.0	20.0	13.0	16.0	11.0	6.0	18.0	0.0	8.0	56.0	16.0	43.0	12.0	46.0	21.0	15.0	20.0	12.0	8.0	13.0	20.0
P2_C2=P4_E2	34.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	7.0	31.0	0.0	0.0	18.0	15.0	0.0	0.0	23.0	0.0	29.0	0.0	4.0	20.0	68.0	12.0	82.0	33.0	48.0	34.0	94.0	0.0	25.0	41.0	13.0	33.0	30.0	15.0	0.0	36.0	0.0	28.0	18.0	0.0	8.0	0.0	38.0	99.0	0.0	80.0	44.0	37.0	15.0	40.0	31.0	0.0	18.0	21.0	40.0
P5_C5	38.0	30.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	27.0	11.0	8.0	0.0	9.0	0.0	11.0	7.0	0.0	0.0	0.0	0.0	49.0	5.0	22.0	13.0	0.0	0.0	13.0	0.0	5.0	0.0	0.0	11.0	57.0	80.0	17.0	161.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	21.0	70.0	53.0	44.0	76.0	0.0	0.0	0.0	0.0	0.0	1.0
P3_A2	117.0	0.0	9.0	0.0	0.0	0.0	0.0	25.0	24.0	11.0	0.0	31.0	33.0	8.0	14.0	23.0	0.0	0.0	5.0	33.0	0.0	0.0	10.0	19.0	45.0	22.0	41.0	26.0	21.0	0.0	9.0	14.0	23.0	0.0	15.0	28.0	27.0	86.0	15.0	25.0	41.0	10.0	0.0	0.0	10.0	11.0	0.0	34.0	0.0	32.0	14.0	27.0	32.0	0.0	0.0	0.0	0.0	6.0	0.0
P2_A8	73.0	45.0	15.0	15.0	11.0	8.0	5.0	0.0	9.0	11.0	0.0	7.0	8.0	15.0	25.0	29.0	18.0	0.0	10.0	13.0	10.0	10.0	1.0	17.0	39.0	23.0	20.0	10.0	16.0	4.0	7.0	10.0	15.0	4.0	6.0	17.0	6.0	44.0	16.0	14.0	13.0	5.0	5.0	0.0	7.0	18.0	6.0	53.0	11.0	18.0	7.0	27.0	22.0	10.0	6.0	1.0	0.0	8.0	4.0
P4_E4	11.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	198.0	8.0	11.0	36.0	0.0	8.0	0.0	0.0	0.0	0.0	38.0	44.0	21.0	32.0	17.0	17.0	3.0	0.0	8.0	0.0	0.0	0.0	24.0	18.0	0.0	26.0	12.0	24.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0	31.0	20.0	0.0	11.0	15.0
P2_E10	0.0	56.0	96.0	67.0	47.0	41.0	35.0	0.0	17.0	0.0	0.0	0.0	18.0	0.0	0.0	17.0	29.0	0.0	33.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	10.0	0.0	0.0	0.0	19.0	0.0	9.0	0.0	0.0	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	10.0	69.0	0.0	10.0	0.0	0.0	9.0	0.0	0.0	15.0	0.0	0.0	12.0
P5_D10	11.0	10.0	6.0	0.0	4.0	4.0	13.0	7.0	13.0	6.0	4.0	9.0	3.0	4.0	0.0	0.0	0.0	0.0	39.0	40.0	22.0	0.0	10.0	0.0	6.0	0.0	0.0	4.0	5.0	13.0	12.0	12.0	25.0	10.0	7.0	0.0	0.0	5.0	2.0	6.0	7.0	9.0	12.0	0.0	0.0	9.0	0.0	8.0	0.0	7.0	0.0	5.0	0.0	10.0	18.0	14.0	3.0	14.0	8.0
P2_G8	38.0	56.0	3.0	7.0	43.0	0.0	0.0	4.0	9.0	10.0	0.0	19.0	8.0	5.0	0.0	7.0	9.0	0.0	13.0	14.0	0.0	0.0	9.0	0.0	20.0	11.0	18.0	5.0	6.0	18.0	19.0	7.0	15.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	21.0	0.0	11.0	5.0	12.0	11.0	9.0	6.0	0.0	0.0	15.0	0.0
P2_H12	40.0	18.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	0.0	0.0	0.0	0.0	33.0	51.0	0.0	0.0	0.0	0.0	14.0	0.0	35.0	0.0	0.0	33.0	55.0	10.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	18.0	19.0	6.0	19.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
P3_C6	39.0	39.0	15.0	5.0	4.0	8.0	0.0	0.0	13.0	10.0	2.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	6.0	0.0	10.0	0.0	1.0	7.0	7.0	13.0	0.0	17.0	0.0	0.0	0.0	0.0	2.0	0.0	24.0	15.0	7.0	18.0	0.0	11.0	10.0	12.0	16.0	9.0	5.0	0.0	0.0	6.0	16.0
P5_D4=P4_F1	18.0	0.0	6.0	0.0	8.0	8.0	0.0	4.0	16.0	12.0	23.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	11.0	22.0	10.0	8.0	11.0	0.0	0.0	9.0	12.0	0.0	0.0	40.0	25.0	18.0	0.0	0.0	0.0	2.0	0.0	19.0	8.0	0.0	0.0	12.0	2.0	9.0	8.0	8.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	21.0	8.0	13.0	14.0	0.0	7.0
P2_D3	47.0	24.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	4.0	0.0	4.0	2.0	0.0	6.0	0.0	0.0	8.0	10.0	8.0	0.0	0.0	0.0	16.0	3.0	32.0	0.0	0.0	3.0	15.0	6.0	6.0	10.0	8.0	3.0	0.0	18.0	0.0	5.0	0.0	0.0	0.0	1.0	7.0	9.0	0.0	18.0	0.0	27.0	12.0	15.0	7.0	7.0	7.0	12.0	1.0	1.0	8.0
P2_F5	25.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
