ASV,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero
3f80362e15de4a0f1d8b955052620b37,NPK,Rhizosphere,ccamk,-1.59530470054132,FALSE,TRUE
4283326c59a50f21e583eb1fff0233cc,NPK,Rhizosphere,ccamk,2.71129464374281,FALSE,TRUE
4994da0ac8d06fdfaa6d13d9ecbefa92,NPK,Rhizosphere,ccamk,-1.00331908591797,FALSE,TRUE
5ead813779772fa54cb4e0db4bc6cceb,NPK,Rhizosphere,ccamk,0.965868244011171,FALSE,TRUE
61f42fd7b56034524d29c88edd06e9aa,NPK,Rhizosphere,ccamk,-0.947783724467654,FALSE,TRUE
647995a886ab19ff370ec317cf6a169e,NPK,Rhizosphere,ccamk,-1.93833504798122,TRUE,TRUE
746c2556165eb3713f348bf9e129b96c,NPK,Rhizosphere,ccamk,0.895959137841385,FALSE,TRUE
7565e891b64030ad85cbba9711d4dd1e,NPK,Rhizosphere,ccamk,1.35212461560539,FALSE,TRUE
7a07a92acb253c1d9215862893ef380b,NPK,Rhizosphere,ccamk,-0.810633780750664,FALSE,TRUE
7e130ec97dad8dae9e2474ed70cc4f63,NPK,Rhizosphere,ccamk,-1.18300927381866,FALSE,TRUE
85c28be38cb690839dda5d2db07c1583,NPK,Rhizosphere,ccamk,1.6503204804101,TRUE,FALSE
88a082f2bccc27ea615b849f12982dea,NPK,Rhizosphere,ccamk,2.0555500524214,FALSE,TRUE
8f1ce3fcba0b3f75ca37b45d1cf0afb5,NPK,Rhizosphere,ccamk,-1.2878475695684,FALSE,TRUE
91db8f7efc18bf9fb6a49c6f1791d846,NPK,Rhizosphere,ccamk,-2.30139220544045,FALSE,TRUE
95ed6b4a98b65e58fc81f675ff56d527,NPK,Rhizosphere,ccamk,1.63705469836566,FALSE,TRUE
98f3ea4b26a52ca9656cd30176fa34b8,NPK,Rhizosphere,ccamk,1.8932288823476,FALSE,TRUE
9ef6e47f38c1b6e645ee584f343a0ecb,NPK,Rhizosphere,ccamk,-1.69356518474161,TRUE,TRUE
a43d71de599450a09409ddbec5aa8e42,NPK,Rhizosphere,ccamk,0.820336942249756,FALSE,TRUE
a7606b8e9caaae447dffecc8c9a7fa62,NPK,Rhizosphere,ccamk,1.99877199000177,FALSE,TRUE
b4076d13890c90d39fd996cae8fa875b,NPK,Rhizosphere,ccamk,1.31262817333334,FALSE,TRUE
cb4392b81c46bf94612e41fb3d6724c5,NPK,Rhizosphere,ccamk,1.34898209255039,FALSE,TRUE
cdc279fcac8e441ffc4509c1f9d9a169,NPK,Rhizosphere,ccamk,-0.792139140466583,FALSE,TRUE
d3566c8390a2ddb760e4c8c1750c451d,NPK,Rhizosphere,ccamk,1.43676730001582,FALSE,TRUE
e3711b87e2df2b0b5fff01fb71c9c589,NPK,Rhizosphere,ccamk,1.24584690709588,FALSE,TRUE
ea6b6ef67ca76e1a9f8360a3bb4fbaad,NPK,Rhizosphere,ccamk,-1.05350030114374,FALSE,TRUE
f6840f43fc9f4782784db2e7cbf7fe6c,NPK,Rhizosphere,ccamk,-0.920539036137792,FALSE,TRUE
f9d6f75dd16d5fd200b0207496016789,NPK,Rhizosphere,ccamk,1.47637729318557,FALSE,TRUE
fd20bdf653287dd3de85661cd7eb5cc8,NPK,Rhizosphere,ccamk,-3.21416137135892,TRUE,TRUE
fe412f785e2a0677a408cfc8fb718832,NPK,Rhizosphere,ccamk,1.36945823416091,FALSE,TRUE
0a42867c8e08d749f0961e6ec35bb3d9,NPK,Rhizosphere,nsp1,1.18683169887481,TRUE,FALSE
0e95f6c1bfeb759e5211c3f25cbfcf5b,NPK,Rhizosphere,nsp1,0.843725823126457,FALSE,TRUE
0ecc4640d1f6917c615d95cf85eda3ab,NPK,Rhizosphere,nsp1,1.53225548471698,FALSE,TRUE
15ae69afccdfbb4270ea809183eeb49a,NPK,Rhizosphere,nsp1,-0.716333433863001,FALSE,TRUE
175f934cde82760a4d330d192b8883ec,NPK,Rhizosphere,nsp1,-1.24833193625195,FALSE,TRUE
1931f4cecbec3a0027b3cf5e42f57adb,NPK,Rhizosphere,nsp1,-0.909119586368095,FALSE,TRUE
1936ecc1dad455c6a3080b1da52ba478,NPK,Rhizosphere,nsp1,1.31940940792173,FALSE,TRUE
19a152ab44dbb115cbcd451cfcb4759f,NPK,Rhizosphere,nsp1,-2.13427653574766,TRUE,FALSE
21b6df6625d7a08c3a82f7d3d8e0539e,NPK,Rhizosphere,nsp1,-1.60946218871146,FALSE,TRUE
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,nsp1,1.09413995953387,FALSE,TRUE
2649012808a7a7ff83fa9ac66bbe2949,NPK,Rhizosphere,nsp1,-2.26859332856842,TRUE,FALSE
2be126bfbd268f47c0a06a2108dda716,NPK,Rhizosphere,nsp1,2.07599364359566,TRUE,FALSE
3582debb243c4d9c745ea98dd352a5e3,NPK,Rhizosphere,nsp1,-1.01617815890877,FALSE,TRUE
3ad09d0fdb3edb4cb7dc4148c3d55fd5,NPK,Rhizosphere,nsp1,4.98594659010569,TRUE,TRUE
3f80362e15de4a0f1d8b955052620b37,NPK,Rhizosphere,nsp1,-1.59530470054131,FALSE,TRUE
403cca0e6d8a688980be1b8c590946b6,NPK,Rhizosphere,nsp1,-1.30598975768915,FALSE,TRUE
422d1e5c87deee5c5c39f1a1e8194f55,NPK,Rhizosphere,nsp1,1.0606446382304,FALSE,TRUE
42322a101bdd7354f6c71a0f00b0b9d2,NPK,Rhizosphere,nsp1,-1.09459596481514,TRUE,FALSE
4283326c59a50f21e583eb1fff0233cc,NPK,Rhizosphere,nsp1,1.74466707255681,FALSE,TRUE
4994da0ac8d06fdfaa6d13d9ecbefa92,NPK,Rhizosphere,nsp1,-1.00331908591797,FALSE,TRUE
50bd076eb40e01ce30582914e65d7900,NPK,Rhizosphere,nsp1,1.17726083432534,FALSE,TRUE
51ebc4a183c2e1de06fe3491d5678fa3,NPK,Rhizosphere,nsp1,1.20312960365528,FALSE,TRUE
545f9becccb5f69a4927d471838e1109,NPK,Rhizosphere,nsp1,0.933511256761006,FALSE,TRUE
5953b97d9feb366ea778ddb3be3b4abb,NPK,Rhizosphere,nsp1,-0.811445627671681,FALSE,TRUE
5e87ec2e2aebaba32fe8246efde8adf8,NPK,Rhizosphere,nsp1,-4.43438336231062,TRUE,TRUE
5ed45633498027a7784019e27e54580b,NPK,Rhizosphere,nsp1,-0.762936820976628,FALSE,TRUE
609dcf92609ab7ded1d84cb0e1944192,NPK,Rhizosphere,nsp1,1.12569590162217,FALSE,TRUE
61f42fd7b56034524d29c88edd06e9aa,NPK,Rhizosphere,nsp1,-0.947783724467653,FALSE,TRUE
647995a886ab19ff370ec317cf6a169e,NPK,Rhizosphere,nsp1,-1.93833504798121,TRUE,TRUE
68f95eb3cfb0fd5e7d22d55c13bc8b2e,NPK,Rhizosphere,nsp1,1.36048344049572,TRUE,TRUE
69714a73b342a924b9da671fd6900ca1,NPK,Rhizosphere,nsp1,-2.41433700168945,TRUE,FALSE
6bf9b4e0ab9d6da58bcf1afc696c1841,NPK,Rhizosphere,nsp1,1.50905289454185,FALSE,TRUE
6c44c65c6ceb1955dc170d7cd6dd90eb,NPK,Rhizosphere,nsp1,0.901465676553929,FALSE,TRUE
6d7a38d9b3c44002104aeea05d4cf2da,NPK,Rhizosphere,nsp1,1.11683756326646,FALSE,TRUE
77ca633ae889f6d9949de4c436d545b4,NPK,Rhizosphere,nsp1,3.21051513468959,TRUE,TRUE
