feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f72458be6bb0cea2b3ef87c0906a980e	Genotype	nsp2	1.34415223952517	0.316236368126527	30	30	0.000259827877100348	0.115876323413699
add7226785e295d56978392781c7d5de	Genotype	ccamk	1.07098757987035	0.263322191588011	30	28	0.000416821307243522	0.115876323413699
X746c2556165eb3713f348bf9e129b96c	Genotype	ccamk	-1.10928883857718	0.257842278897669	30	30	0.00022730090220826	0.115876323413699
e6ef2552608207b584bd1380e69fa7a5	Genotype	nsp2	0.891610102745875	0.190178897039485	30	30	8.35871786439617e-05	0.115876323413699
X7860f95a65acde79e4ca385e4d98a031	Genotype	symrk	1.92189562610941	0.463755095663781	30	19	0.000341836299019694	0.115876323413699
X7860f95a65acde79e4ca385e4d98a031	Genotype	nsp2	2.11928886013436	0.463755095663781	30	19	0.000113633815763016	0.115876323413699
X7355debd337f91fe84b9ec29ae1e16f7	Genotype	nsp2	-1.62574419702154	0.397903400739996	30	25	0.000397373714882526	0.115876323413699
X333bd5f4f9ea5f74c2980c8d1cfc5d12	Genotype	nsp2	2.12305870678185	0.507827831993257	30	22	0.000311150066499437	0.115876323413699
X333bd5f4f9ea5f74c2980c8d1cfc5d12	Genotype	symrk	1.9672770413696	0.507827831993257	30	22	0.000684437722301856	0.16913216604437
