feature	P2_H11	P5_A1	P4_H10	P1_A1	P1_A8	P4_A8	P1_F10	P1_E1	P4_C7	P4_B4	P1_C1	P2_D12	P5_B3.P4_C1	P2_C12	P1_E8	P1_D3	P5_A10	P1_A6	P4_B10	P4_E5	P4_B2	P4_F10	P4_D7	P4_C9	P4_G1	P4_G3	P2_B12	P5_E7	P5_B10	P1_B10	P4_B5	P1_C2	P2_A1	P2_B1	P1_A9	P5_C1	P2_C2.P4_E2	P5_C5	P3_A2	P2_A8	P4_E4	P2_E10	P5_D10	P2_G8	P2_H12	P3_C6	P5_D4.P4_F1	P2_D3	P4_B11	P4_H6	P4_H7	P4_G10	P2_D9	P2_H9
Hv_ccamk_HvSC_only_rhizo_4	0.0454992276365679	0.00650657679164911	0.189580115152366	0.183775686935356	0.0457332771614474	0.0398352291344849	0.00238730515377054	0.0143706408275991	0.081730094087909	0.146842671909376	0.0149791695922857	0.000983008004493751	0.151055563357206	0.000748958479614286	0.00692786593643215	0.0059448579319384	0.00224687543884286	0.00645976688667322	0.00290221410850536	0.00285540420352947	0.00191920610401161	0.00678743622150447	0.00566399850208304	0.00894069185039554	0.00276178439357768	0.00107662781444554	0.00140429714927679	0.00486823011749286	0.00243411505874643	0.00117024762439732	0.0019660160089875	0.00224687543884286	0.000795768384590179	0	0.000374479239807143	0.000795768384590179	0.00135748724430089	0	0	0.000468099049758929	0.000374479239807143	0.000468099049758929	0.00102981790946964	0	0	0	0.000468099049758929	0.000374479239807143	0	0.000280859429855357	0.000608528764686608	0	0	0
Hv_ccamk_HvSC_only_rhizo_5	0.0569201545817777	0.0117246348333006	0.252767406825179	0.140433614986572	0.0461125302940984	0.0715268225584594	0.00255452937708784	0.0176197026265802	0.0653697517521452	0.11410231217659	0.021353245562324	0.000917010545621275	0.118949367917731	0.0026200301303465	0.00596056854653829	0.00275103163686382	0.00537106176721032	0.00622257155957294	0.00379904368900242	0.00150651732494924	0.00301303464989847	0.00720508285845287	0.0100216152485754	0.00871160018340211	0.00189952184450121	0.000917010545621275	0.00196502259775987	0.00563306478024497	0.00255452937708784	0	0.00353704067596777	0.00255452937708784	0.000655007532586625	0.000851509792362612	0	0	0	0	0	0.000655007532586625	0.000720508285845287	0	0	0	0	0	0.0005240060260693	0	0	0	0	0	0	0
Hv_ccamk_HvSC_only_rhizo_6	0.0725670725670726	0.0109395109395109	0.17988317988318	0.203445203445203	0.0444015444015444	0.0477675477675478	0.00257400257400257	0.0183150183150183	0.0906345906345906	0.131175131175131	0.0233640233640234	0.000594000594000594	0.0777645777645778	0.00143550143550144	0.00722700722700723	0.0201465201465201	0.0045045045045045	0.00801900801900802	0.00376200376200376	0.00148500148500149	0.00183150183150183	0.0053955053955054	0.004999504999505	0.0131175131175131	0.00321750321750322	0.00143550143550144	0.00158400158400158	0.00396000396000396	0.00188100188100188	0.00113850113850114	0.00143550143550144	0.00336600336600337	0.000742500742500743	0.000693000693000693	0	0.000396000396000396	0.000198000198000198	0	0.000495000495000495	4.95000495000495e-05	0.00178200178200178	0	0.000495000495000495	0.000445500445500445	0	0	0.000544500544500545	0	0	0.000495000495000495	0.000297000297000297	0	0	0
Hv_nsp1_HvSC_only_rhizo_1	0.0394939987051148	0.00692265551073261	0.100204193435928	0.203346780218138	0.0254494745754271	0.245281139498979	0.00179291797400269	0.0122018028786294	0.0810299317695104	0.0765974401115593	0.0188754420040839	0.00104586881816824	0.0544349818218039	0.00119527864933513	0.00637481946312067	0.0457194083370686	0.00552816375317496	0.00333681956272723	0.00547836047611933	0.00154390158872454	0.00239055729867025	0.00911399970118034	0.0158374421036904	0.0142437372379103	0.00189252452811395	0.000547836047611933	0.0011454753722795	0.00234075402161462	0.00179291797400269	0.000747049155834454	9.96065541112605e-05	0.00174311469694706	0.000796852432890084	0.000896458987001345	0.000298819662333782	0.000398426216445042	0.00169331141989143	0	0	0.000199213108222521	0.00189252452811395	0.000498032770556303	0.000647442601723193	0.000896458987001345	0.0016435081428358	0	0.00199213108222521	0.000149409831166891	0.000249016385278151	0	0	0	0	0
Hv_nsp1_HvSC_only_rhizo_2	0.0534897848259104	0.00796112159094542	0.0555040445055472	0.312274195095438	0.0366723151197366	0.109185663586661	0.00303737570738882	0.0159222431818908	0.0703392269079515	0.0784602103782332	0.0223806631070755	0.00140678453815903	0.0642964478690412	0.00553122102503437	0.00828084534961793	0.0437701825622662	0.0307574255842952	0.00444416024554785	0.00645841992518464	0.0023339834383093	0.00274962432458356	0.0213575470793235	0.00335709946606132	0.0111263868018032	0.00303737570738882	0.00287751382805256	0.00137481216229178	0.00217412155897305	0	0.00121495028295553	0.000799309396681267	0.00348498896953033	0.000959171276017521	0.00121495028295553	0	0.000639447517345014	0.00300540333152157	0.000415640886274259	0.000287751382805256	0.000223806631070755	0.00140678453815903	0	0.000383668510407008	0.000607475141477763	0.00175848067269879	0.000319723758672507	0.000799309396681267	0.00047958563800876	0.000831281772548518	0	0	0.000383668510407008	0	0.000223806631070755
Hv_nsp1_HvSC_only_rhizo_3	0.0916400142146411	0.00835110163468372	0.158137882018479	0.154895167022033	0.0633439943141436	0.184346126510306	0.00310945273631841	0.0238539445628998	0.0593461265103056	0.0815120824449183	0.0313610518834399	0.00133262260127932	0.0497956645344705	0.00204335465529495	0.00928393745557925	0.0144811656005686	0.00688521677327647	0.00537491115849325	0.00608564321250888	0.00182125088841507	0.00382018479033404	0.0105721393034826	0.000710732054015636	0.00710732054015636	0.0029317697228145	0.00119936034115139	0.00142146410803127	0.00222103766879886	0	0.000888415067519545	0.00106609808102345	0.00315387348969439	0	0.00124378109452736	0.000399786780383795	0.00111051883439943	0	0	0.000621890547263682	0.000444207533759773	0.000932835820895522	0	0.000533049040511727	0.000310945273631841	0.000444207533759773	0	0.000799573560767591	0.000266524520255864	0	0.000355366027007818	0	0.000177683013503909	0	0.000266524520255864
Hv_nsp1_HvSC_only_rhizo_4	0.234020349595617	0.0128358987738064	0.133629011218367	0.152778502478476	0.0497260631359249	0.0663188103313332	0.0036003130707018	0.0242108009392121	0.0653795982259327	0.0755543960344378	0.0504565614401252	0.00109574745630055	0.0442473258544221	0.00391338377250196	0.00506130967910253	0.0102269762588051	0.00344377771980172	0.00636577093660318	0.00542655883120271	0.00229585181320115	0.0033915992695017	0.0105922254109053	0.00130446125750065	0.00709626924080355	0.00250456561440125	0.00156535350900078	0.00187842421080094	0.00229585181320115	0.0021914949126011	0.00114792590660057	0.000626141403600313	0.00302635011740151	0.000573962953300287	0.00213931646230107	0	0.000991390555700496	0.00130446125750065	0.00026089225150013	0.0012001043569006	0.000782676754500391	0.00166971040960083	0	0.00130446125750065	0.000782676754500391	0	5.21784503000261e-05	0	0.000313070701800157	0	0	0	0	0.000156535350900078	0.00026089225150013
Hv_nsp1_HvSC_only_rhizo_5	0.125108311670999	0.0123308671599014	0.139238818902886	0.134506432046924	0.05625541558355	0.203559288142372	0.00479904019196161	0.0201959608078384	0.049256815303606	0.0513897220555889	0.0489235486236086	0.00286609344797707	0.0308604945677531	0.00653202692794774	0.00719856028794241	0.0262614143837899	0.00693194694394454	0.00819836032793441	0.00939812037592481	0.00273278677597814	0.00306605345597547	0.00999800039992002	0.00313270679197494	0.00773178697593815	0.0021995600879824	0.00153302672798774	0.0013997200559888	0.00306605345597547	0	0.00206625341598347	0.00113310671199094	0.00653202692794774	0.00106645337599147	0.00186629340798507	0.000799840031993601	0.000666533359994668	0.00273278677597814	0	0	0.000266613343997867	0.00113310671199094	0.00126641338398987	0.000666533359994668	0	0	0.000466573351996267	0	0.000666533359994668	0	0	0	0	0	0
Hv_nsp1_HvSC_only_rhizo_6	0.168262977415159	0.00839541208466359	0.104114934373891	0.191912025540972	0.0411493437389145	0.180442237199953	0.0038429703204446	0.0192739742225375	0.0496038784438926	0.0714792479602696	0.0279649994087738	0.00171455598912144	0.0344684876433724	0.00130069764691971	0.00963698711126877	0.0164952110677545	0.00668085609554215	0.0056757715501951	0.00597138465176777	0.00254227267352489	0.00396121556107367	0.00940049663001064	0.00827716684403453	0.00520279058767885	0.00260139529383942	0.0018328012297505	0.000827716684403453	0.00289700839541208	0.0020101690906941	0.00153718812817784	0.00212841433132316	0.00195104647037957	0	0.00177367860943597	0.000354735721887194	0	0.00076859406408892	0	0.000886839304717985	0.000354735721887194	0.00100508454534705	0	0.000413858342201726	0	0	0.000413858342201726	0	0.000472980962516259	0	0	0	0	0	0
Hv_nsp2_HvSC_only_rhizo_1	0.083250900170142	0.00348197681319986	0.0767221936453923	0.126656906580145	0.0244925414473945	0.487160210501326	0.00182012424326356	0.0083488307680133	0.0377082261702212	0.0480750207731571	0.0136904997428085	0.00106833379495905	0.0238990226724172	0.000989197958295414	0.00609345942309975	0.0172120444743402	0.00735963280971788	0.00162228465160448	0.00237407509990899	0.00185969216159538	0.00170142048826811	0.00387765599651802	0.00197839591659083	0.00391722391484984	0.00182012424326356	0.000949630039963598	0	0.00126617338661813	0.00174098840659993	0.000712222529972698	0.000910062121631781	0.00158271673327266	0	0.000910062121631781	0.000237407509990899	0.000633086693309065	0.00110790171329086	0	0.000395679183318166	0.000197839591659083	0.000949630039963598	0	0.000356111264986349	0	0.000237407509990899	0	0.000474815019981799	0	0	0	0	0	0	0.000158271673327266
